"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision by others",NA,NA,"Total (including joint arrangements)",NA,NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding","including","charges","excluding","including","charges","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital","capital","(council's","capital","capital","(council's","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges","charges","own assets)","charges","charges","own assets)","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","col G","col H = F - G","Col I = C + F","Col J = D + G","Col K = E + H","col L","col M","col N","col O = (L to N)","col P = K - O","col Q = I - O","col R = K - M - N"
"A:","SERVICE STRATEGY","Wokingham UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","262.96600000000001","0","262.96600000000001","0","0","0","262.96600000000001","0","262.96600000000001","0","0","0","0","262.96600000000001","262.96600000000001","262.96600000000001"
NA,"of which (where known): Children's and families services","141.78","0","141.78","0","0","0","141.78","0","141.78","0","0","0","0","141.78","141.78","141.78"
NA,"Adults' services","121.18600000000001","0","121.18600000000001","0","0","0","121.18600000000001","0","121.18600000000001","0","0","0","0","121.18600000000001","121.18600000000001","121.18600000000001"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","262.96600000000001","0","262.96600000000001","0","0","0","262.96600000000001","0","262.96600000000001","0","0","0","0","262.96600000000001","262.96600000000001","262.96600000000001"
NA,"of which (where known): Children's and families services","141.78","0","141.78","0","0","0","141.78","0","141.78","0","0","0","0","141.78","141.78","141.78"
NA,"Adults' services","121.18600000000001","0","121.18600000000001","0","0","0","121.18600000000001","0","121.18600000000001","0","0","0","0","121.18600000000001","121.18600000000001","121.18600000000001"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
