"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision by others",NA,NA,"Total (including joint arrangements)",NA,NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding","including","charges","excluding","including","charges","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital","capital","(council's","capital","capital","(council's","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges","charges","own assets)","charges","charges","own assets)","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","col G","col H = F - G","Col I = C + F","Col J = D + G","Col K = E + H","col L","col M","col N","col O = (L to N)","col P = K - O","col Q = I - O","col R = K - M - N"
"A:","SERVICE STRATEGY","Manchester",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","283.58054319551968","0","283.58054319551968","0","0","0","283.58054319551968","0","283.58054319551968","7.2850898494414729e-05","0","2.1222661264691598","2.1223389773676544","281.45820421815205","281.45820421815205","281.4582770690505"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","283.58054319551968","0","283.58054319551968","0","0","0","283.58054319551968","0","283.58054319551968","7.2850898494414729e-05","0","2.1222661264691598","2.1223389773676544","281.45820421815205","281.45820421815205","281.4582770690505"
"A2","Complaints procedures","45.500647725433062","0","45.500647725433062","0","0","0","45.500647725433062","0","45.500647725433062","-6.0709082078678948e-05","0","-0.13043710539096642","-0.13049781447304509","45.631145539906107","45.631145539906107","45.63108483082403"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","45.500647725433062","0","45.500647725433062","0","0","0","45.500647725433062","0","45.500647725433062","-6.0709082078678948e-05","0","-0.13043710539096642","-0.13049781447304509","45.631145539906107","45.631145539906107","45.63108483082403"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","329.08119092095274","0","329.08119092095274","0","0","0","329.08119092095274","0","329.08119092095274","1.2141816415735781e-05","0","1.9918290210781935","1.9918411628946093","327.08934975805812","327.08934975805812","327.08936189987452"
