"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision by others",NA,NA,"Total (including joint arrangements)",NA,NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding","including","charges","excluding","including","charges","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital","capital","(council's","capital","capital","(council's","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges","charges","own assets)","charges","charges","own assets)","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","col G","col H = F - G","Col I = C + F","Col J = D + G","Col K = E + H","col L","col M","col N","col O = (L to N)","col P = K - O","col Q = I - O","col R = K - M - N"
"A:","SERVICE STRATEGY","Wolverhampton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","399.63850271087688","0","399.63850271087688","313","0","313","712.63850271087688","0","712.63850271087688","0.0054999999999999997","0","9.3200000000000003","9.3254999999999999","703.31300271087684","703.31300271087684","703.31850271087683"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","399.63850271087688","0","399.63850271087688","313","0","313","712.63850271087688","0","712.63850271087688","0.0054999999999999997","0","9.3200000000000003","9.3254999999999999","703.31300271087684","703.31300271087684","703.31850271087683"
"A2","Complaints procedures","4.3432561015864941","1.0692200000000001","3.2740361015864936","0","0","0","4.3432561015864941","1.0692200000000001","3.2740361015864936","0","0","0","0","3.2740361015864936","4.3432561015864941","3.2740361015864936"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","4.3432561015864941","1.0692200000000001","3.2740361015864941","0","0","0","4.3432561015864941","1.0692200000000001","3.2740361015864941","0","0","0","0","3.2740361015864936","4.3432561015864941","3.2740361015864941"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","403.98175881246334","1.0692200000000001","402.91253881246337","313","0","313","716.98175881246334","1.0692200000000001","715.91253881246337","0.0054999999999999997","0","9.3200000000000003","9.3254999999999999","706.58703881246333","707.65625881246331","706.59253881246332"
