"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision by others",NA,NA,"Total (including joint arrangements)",NA,NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding","including","charges","excluding","including","charges","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital","capital","(council's","capital","capital","(council's","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges","charges","own assets)","charges","charges","own assets)","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","col G","col H = F - G","Col I = C + F","Col J = D + G","Col K = E + H","col L","col M","col N","col O = (L to N)","col P = K - O","col Q = I - O","col R = K - M - N"
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","7718.9847521592765","888.20000000000005","6830.7847521592766","0","0","0","7718.9847521592765","888.20000000000005","6830.7847521592766","0","136","145.18122000000002","281.18122","6549.6035321592772","7437.8035321592779","6549.6035321592772"
NA,"of which (where known): Children's and families services","992.77327249185487","0","992.77327249185487","0","0","0","992.77327249185487","0","992.77327249185487","0","0","0","0","992.77327249185487","992.77327249185487","992.77327249185487"
NA,"Adults' services","2526.5079999999998","357","2169.5079999999998","0","0","0","2526.5079999999998","357","2169.5079999999998","0","136","80","216","1953.508","2310.5079999999998","1953.508"
NA,"Generic services","4199.7034796674216","531.20000000000005","3668.5034796674217","0","0","0","4199.7034796674216","531.20000000000005","3668.5034796674217","0","0","65.181219999999996","65.181219999999996","3603.3222596674223","4134.5222596674221","3603.3222596674223"
"A2","Complaints procedures","1487.7932461595237","0","1487.7932461595237","18.839729999999999","0","18.839729999999999","1506.6329761595237","0","1506.6329761595237","0.87891999999999992","0","16","16.878920000000001","1489.7540561595235","1489.7540561595235","1490.6329761595237"
NA,"of which (where known): Children's and families services","169","0","169","0","0","0","169","0","169","0","0","0","0","169","169","169"
NA,"Adults' services","444.15095000000002","0","444.15095000000002","0","0","0","444.15095000000002","0","444.15095000000002","0","0","16","16","428.15095000000002","428.15095000000002","428.15095000000002"
NA,"Generic services","874.64229615952365","0","874.64229615952365","18.839729999999999","0","18.839729999999999","893.48202615952357","0","893.48202615952357","0.87891999999999992","0","0","0.87891999999999992","892.60310615952358","892.60310615952358","893.48202615952357"
