"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision by others",NA,NA,"Total (including joint arrangements)",NA,NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding","including","charges","excluding","including","charges","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital","capital","(council's","capital","capital","(council's","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges","charges","own assets)","charges","charges","own assets)","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","col G","col H = F - G","Col I = C + F","Col J = D + G","Col K = E + H","col L","col M","col N","col O = (L to N)","col P = K - O","col Q = I - O","col R = K - M - N"
"A:","SERVICE STRATEGY","Hillingdon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","1082.7155262388312","4.7265489247734189","1077.9889773140578","0","0","0","1082.7155262388312","4.7265489247734189","1077.9889773140578","0.57782429752757614","11.791698741240658","62.286216708866931","74.655739747635167","1003.3332375664227","1008.0597864911961","1003.9110618639502"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","1082.7155262388312","4.7265489247734189","1077.9889773140578","0","0","0","1082.7155262388312","4.7265489247734189","1077.9889773140578","0.57782429752757614","11.791698741240658","62.286216708866931","74.655739747635167","1003.3332375664227","1008.0597864911961","1003.9110618639502"
"A2","Complaints procedures","156.49606259274529","0.75854018994327888","155.737522402802","0","0","0","156.49606259274529","0.75854018994327888","155.737522402802","0.034166636631704522","0.016735668934655806","40.236208439145926","40.287110744712287","115.45041165808971","116.208951848033","115.48457829472143"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","156.49606259274529","0.75854018994327888","155.737522402802","0","0","0","156.49606259274529","0.75854018994327888","155.737522402802","0.034166636631704522","0.016735668934655806","40.236208439145926","40.287110744712287","115.45041165808971","116.208951848033","115.48457829472143"
