"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision by others",NA,NA,"Total (including joint arrangements)",NA,NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding","including","charges","excluding","including","charges","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital","capital","(council's","capital","capital","(council's","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges","charges","own assets)","charges","charges","own assets)","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","col G","col H = F - G","Col I = C + F","Col J = D + G","Col K = E + H","col L","col M","col N","col O = (L to N)","col P = K - O","col Q = I - O","col R = K - M - N"
"A:","SERVICE STRATEGY","Barking and Dagenham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","358.18000000000001","0","358.18000000000001","0","0","0","358.18000000000001","0","358.18000000000001","0","0","0","0","358.18000000000001","358.18000000000001","358.18000000000001"
NA,"of which (where known): Children's and families services","179.09","0","179.09","0","0","0","179.09","0","179.09","0","0","0","0","179.09","179.09","179.09"
NA,"Adults' services","143.27000000000001","0","143.27000000000001","0","0","0","143.27000000000001","0","143.27000000000001","0","0","0","0","143.27000000000001","143.27000000000001","143.27000000000001"
NA,"Generic services","35.82","0","35.82","0","0","0","35.82","0","35.82","0","0","0","0","35.82","35.82","35.82"
"A2","Complaints procedures","138.19","0","138.19","0","0","0","138.19","0","138.19","0","0","0","0","138.19","138.19","138.19"
NA,"of which (where known): Children's and families services","69.090000000000003","0","69.090000000000003","0","0","0","69.090000000000003","0","69.090000000000003","0","0","0","0","69.090000000000003","69.090000000000003","69.090000000000003"
NA,"Adults' services","55.280000000000001","0","55.280000000000001","0","0","0","55.280000000000001","0","55.280000000000001","0","0","0","0","55.280000000000001","55.280000000000001","55.280000000000001"
NA,"Generic services","13.82","0","13.82","0","0","0","13.82","0","13.82","0","0","0","0","13.82","13.82","13.82"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","496.37","0","496.37","0","0","0","496.37","0","496.37","0","0","0","0","496.37","496.37","496.37"
NA,"of which (where known): Children's and families services","248.18000000000001","0","248.18000000000001","0","0","0","248.18000000000001","0","248.18000000000001","0","0","0","0","248.18000000000001","248.18000000000001","248.18000000000001"
