"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision by others",NA,NA,"Total (including joint arrangements)",NA,NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding","including","charges","excluding","including","charges","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital","capital","(council's","capital","capital","(council's","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges","charges","own assets)","charges","charges","own assets)","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","col G","col H = F - G","Col I = C + F","Col J = D + G","Col K = E + H","col L","col M","col N","col O = (L to N)","col P = K - O","col Q = I - O","col R = K - M - N"
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","14989.485748319285","331.04815999999994","14658.437588319284","6","0","6","14995.485748319285","331.04815999999994","14664.437588319284","5.4991900000000005","4","183.405","192.90419","14471.533398319283","14802.581558319285","14477.032588319285"
NA,"of which (where known): Children's and families services","2274.1152057088134","0","2274.1152057088134","0","0","0","2274.1152057088134","0","2274.1152057088134","0","0","0","0","2274.1152057088134","2274.1152057088134","2274.1152057088134"
NA,"Adults' services","4551.4363636363632","83","4468.4363636363632","0","0","0","4551.4363636363632","83","4468.4363636363632","2","0","62","64","4404.4363636363632","4487.4363636363632","4406.4363636363632"
NA,"Generic services","8163.9341789741075","248.04815999999994","7915.8860189741081","6","0","6","8169.9341789741075","248.04815999999994","7921.8860189741081","3.49919","4","121.405","128.90419","7792.9818289741079","8041.0299889741082","7796.4810189741083"
"A2","Complaints procedures","3937.355329776467","9.4399999999999995","3927.9153297764669","32.361000000000004","0","32.361000000000004","3969.7163297764669","9.4399999999999995","3960.2763297764668","4","3","92.310000000000002","99.310000000000002","3860.9663297764669","3870.4063297764669","3864.9663297764669"
NA,"of which (where known): Children's and families services","372","0","372","0","0","0","372","0","372","0","0","0","0","372","372","372"
NA,"Adults' services","948.03223140495868","1","947.03223140495868","0","0","0","948.03223140495868","1","947.03223140495868","0","0","88","88","859.03223140495868","860.03223140495868","859.03223140495868"
