"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision by others",NA,NA,"Total (including joint arrangements)",NA,NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding","including","charges","excluding","including","charges","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital","capital","(council's","capital","capital","(council's","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges","charges","own assets)","charges","charges","own assets)","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","col G","col H = F - G","Col I = C + F","Col J = D + G","Col K = E + H","col L","col M","col N","col O = (L to N)","col P = K - O","col Q = I - O","col R = K - M - N"
"A:","SERVICE STRATEGY","Oxfordshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","188.64699999999999","7.9279999999999999","180.71899999999999","0","0","0","188.64699999999999","7.9279999999999999","180.71899999999999","0.001","0","4.4050000000000002","4.4060000000000006","176.31299999999999","184.24099999999999","176.31399999999999"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","188.64699999999999","7.9279999999999999","180.71899999999999","0","0","0","188.64699999999999","7.9279999999999999","180.71899999999999","0.001","0","4.4050000000000002","4.4060000000000006","176.31299999999999","184.24099999999999","176.31399999999999"
"A2","Complaints procedures","90.064999999999998","0.44","89.625","11.361000000000001","0","11.361000000000001","101.426","0.44","100.986","0","0","1.3100000000000001","1.3100000000000001","99.676000000000002","100.116","99.676000000000002"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","90.064999999999998","0.44","89.625","11.361000000000001","0","11.361000000000001","101.426","0.44","100.986","0","0","1.3100000000000001","1.3100000000000001","99.676000000000002","100.116","99.676000000000002"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","278.71199999999999","8.3680000000000003","270.34399999999999","11.361000000000001","0","11.361000000000001","290.07299999999998","8.3680000000000003","281.70499999999998","0.001","0","5.7149999999999999","5.7160000000000011","275.98899999999998","284.35699999999997","275.99000000000001"
