"PSS EXPENDITURE IN 2005-06 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","PSS EX1 Return for 2005-06 Draft 3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision by others",NA,NA,"Total (including joint arrangements)",NA,NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","Expenditure","Capital","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding","including","charges","excluding","including","charges","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital","capital","(council's","capital","capital","(council's","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges","charges","own assets)","charges","charges","own assets)","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","col G","col H = F - G","Col I = C + F","Col J = D + G","Col K = E + H","col L","col M","col N","col O = (L to N)","col P = K - O","col Q = I - O","col R = K - M - N"
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","10123.209200407082","576.34574087359942","9546.8634595334806","0.098000000000000004","0","0.098000000000000004","10123.307200407082","576.34574087359942","9546.9614595334824","167.57782429752757","114.79169874124065","199.28621670886693","481.65573974763515","9065.305719785847","9641.6514606594465","9232.8835440833755"
NA,"of which (where known): Children's and families services","2192.6670920330071","0","2192.6670920330071","0","0","0","2192.6670920330071","0","2192.6670920330071","0","0","3","3","2189.6670920330071","2189.6670920330071","2189.6670920330071"
NA,"Adults' services","2962.415","43","2919.415","0.098000000000000004","0","0.098000000000000004","2962.5129999999999","43","2919.5129999999999","0","0","47","47","2872.5129999999999","2915.5129999999999","2872.5129999999999"
NA,"Generic services","4968.1271083740739","533.34574087359942","4434.7813675004745","0","0","0","4968.1271083740739","533.34574087359942","4434.7813675004745","167.57782429752757","114.79169874124065","149.28621670886693","431.65573974763515","4003.12562775284","4536.4713686264395","4170.7034520503676"
"A2","Complaints procedures","1882.9481993265649","4.405227853542331","1878.5429714730224","0.0030000000000000001","0","0.0030000000000000001","1882.9511993265648","4.405227853542331","1878.5459714730223","0.68716663663170452","0.016735668934655806","45.680208439145929","46.384110744712288","1832.1618607283101","1836.5670885818524","1832.8490273649418"
NA,"of which (where known): Children's and families services","259.59278724782467","0","259.59278724782467","0","0","0","259.59278724782467","0","259.59278724782467","0","0","0","0","259.59278724782467","259.59278724782467","259.59278724782467"
