"PSS EXPENDITURE IN 2001-02 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2001-02","...15"
"Complete cells N134, N136 and N138 and check that cell N140 matches total social services expenditure recorded in the authority's accounts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","824.53883704912164","82.241","742.29783704912165","0","824.53883704912164","742.29783704912165","0","0","47.430999999999997","47.430999999999997","694.86683704912161","777.1078370491216","694.86683704912161"
"A2","Registration and inspection","1417.9096391611465","143.12899999999999","1274.7806391611466","0","1417.9096391611465","1274.7806391611466","0","0","405.29399999999998","405.29399999999998","869.48663916114663","1012.6156391611465","869.48663916114663"
"A3","Complaints procedures","165.46852378973179","2.6800000000000002","162.78852378973178","0","165.46852378973179","162.78852378973178","0","0","0.47599999999999998","0.47599999999999998","162.31252378973178","164.99252378973179","162.31252378973178"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","2407.9170000000004","228.05000000000001","2179.8670000000002","0","2407.9170000000004","2179.8670000000002","0","0","453.20099999999996","453.20099999999996","1726.6660000000002","1954.7160000000003","1726.6660000000002"
