"PSS EXPENDITURE IN 2001-02 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2001-02","...15"
"Complete cells N134, N136 and N138 and check that cell N140 matches total social services expenditure recorded in the authority's accounts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","6921.0192700000016","39.799999999999997","6881.2192700000014","0","6921.0192700000016","6881.2192700000014","5.9850000000000003","0","6423.6842299999998","6429.6692299999995","451.5500400000019","491.35004000000208","457.53504000000157"
"A2","Registration and inspection","84.754000000000005","0","84.754000000000005","0","84.754000000000005","84.754000000000005","0","0","0","0","84.754000000000005","84.754000000000005","84.754000000000005"
"A3","Complaints procedures","31.397739999999999","0","31.397739999999999","0","31.397739999999999","31.397739999999999","0","0","0","0","31.397739999999999","31.397739999999999","31.397739999999999"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","7037.1710100000018","39.799999999999997","6997.3710100000017","0","7037.1710100000018","6997.3710100000017","5.9850000000000003","0","6423.6842299999998","6429.6692299999995","567.70178000000215","607.50178000000233","573.68678000000182"
