"PSS EXPENDITURE IN 2001-02 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2001-02","...15"
"Complete cells N134, N136 and N138 and check that cell N140 matches total social services expenditure recorded in the authority's accounts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","132.33600000000001","0","132.33600000000001","0","132.33600000000001","132.33600000000001","0.24199999999999999","0","0.46100000000000002","0.70300000000000007","131.63300000000001","131.63300000000001","131.875"
"A2","Registration and inspection","702.40200000000004","0","702.40200000000004","0","702.40200000000004","702.40200000000004","234.374","0","45.235999999999997","279.61000000000001","422.79200000000003","422.79200000000003","657.16600000000005"
"A3","Complaints procedures","51.761000000000003","0","51.761000000000003","0","51.761000000000003","51.761000000000003","0","0","0.34799999999999998","0.34799999999999998","51.413000000000004","51.413000000000004","51.413000000000004"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","886.49900000000002","0","886.49900000000002","0","886.49900000000002","886.49900000000002","234.61599999999999","0","46.045000000000002","280.661","605.83799999999997","605.83799999999997","840.45400000000006"
