"PSS EXPENDITURE IN 2002-03 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2002-03","...15"
"Complete cells N134, N136 and N138 and check that cell N140 matches total social services expenditure recorded in the authority's accounts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Enfield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","518.25400000000002","0","518.25400000000002","0","518.25400000000002","518.25400000000002","0","0","3.605","3.605","514.649","514.649","514.649"
"A2","Registration and inspection","150.62899999999999","0.74299999999999999","149.886","0","150.62899999999999","149.886","0.55300000000000005","0","0.376","0.92900000000000005","148.95699999999999","149.69999999999999","149.50999999999999"
"A3","Complaints procedures","97.073999999999998","0.248","96.825999999999993","0","97.073999999999998","96.825999999999993","0.26000000000000001","0","0.125","0.38500000000000001","96.440999999999988","96.688999999999993","96.700999999999993"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","765.95699999999999","0.99099999999999999","764.96600000000001","0","765.95699999999999","764.96600000000001","0.81300000000000006","0","4.1059999999999999","4.9189999999999996","760.04700000000003","761.03800000000001","760.86000000000001"
