"SOCIAL CARE EXPENDITURE IN 2007-08 INCLUDING SSMSS COSTS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18"
"Check that cell L112 and L179 match total social services expenditure for Children's and Families services and Adults' services recorded in the authority's accounts and complete cells L115 and L182.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"All entries in £'000s",NA,"GROSS TOTAL COST",NA,NA,NA,"INCOME",NA,NA,NA,NA,NA,NA,NA,"MEMORANDUM",NA,NA,NA
"Service",NA,"Current expenditure including capital charges",NA,NA,"TOTAL","Client",NA,NA,NA,NA,NA,NA,NA,"Capital charges",NA,NA,NA
NA,NA,"Own provision",NA,"Grants","EXPENDITURE","contributions",NA,NA,NA,"INCOME",NA,NA,NA,"Own","Provision",NA,NA
NA,NA,"(including",NA,"to","(including","(Sales,",NA,"Income",NA,"(including","NET","GROSS",NA,"Provision","by others","NET","GROSS"
NA,NA,"joint","Provision","Voluntary","joint","Fees and","Joint","from","Other","joint","TOTAL","TOTAL",NA,"included in","included in","CURRENT","CURRENT"
NA,NA,"arrangements)","by others","Organisations","arrangements)","Charges)","arrangements","NHS","income","arrangements)","EXPENDITURE","EXPENDITURE",NA,"col C","cols D and E","EXPENDITURE","EXPENDITURE"
"col A","col B","col C","col D","col E","col F = (C to E)","col G","col H","col I","col J","col K = (G to J)","col L = (F - K)","col M = F - H - I - J",NA,"col O","col P","col Q = (L - O - P)",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ADULTS' SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A:","SERVICE STRATEGY: Adults' services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","401.68924207759011","0","0","401.68924207759011","0","0","0","10.580484422009844","10.580484422009844","391.10875765558029","391.10875765558029",NA,"0","0","391.10875765558029","391.10875765558029"
"A2","Complaints procedures","95.379410930201715","0","0","95.379410930201715","0","0","0","0.097473131539248553","0.097473131539248553","95.281937798662469","95.281937798662469",NA,"0","0","95.281937798662469","95.281937798662469"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","497.0686530077918","0","0","497.0686530077918","0","0","0","10.677957553549092","10.677957553549092","486.39069545424269","486.39069545424269",NA,"0","0","486.39069545424269","486.39069545424269"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","Assessment and care management","6635.8925568705145","128.42252549451067","0","6764.3150823650249","0","0","0","824.19630999999993","824.19630999999993","5940.1187723650246","5940.1187723650246",NA,"18.352679999999999","0","5921.7660923650246","5921.7660923650246"
"B2","Nursing care placements",NA,"10299.385523623503","0","10299.385523623503","2016.4877699999997","0","0","39.681849999999997","2056.1696199999997","8243.2159036235025","10259.703673623502",NA,"0","0","8243.2159036235025","10259.703673623502"
"B3","Residential care placements","0","12597.833298071186","0","12597.833298071186","2865.7775200000001","0","29.416296296296295","216.20673000000002","3111.4005462962964","9486.4327517748898","12352.210271774889",NA,"0","0","9486.4327517748898","12352.210271774889"
"B4","Supported and other accommodation","0","0.53037535712977391","0","0.53037535712977391","0","0","0","0","0","0.53037535712977391","0.53037535712977391",NA,"0","0","0.53037535712977391","0.53037535712977391"
"B5","Direct payments",NA,"700.62871411020581","0","700.62871411020581","8.2805400000000002","0","0","5.6589300000000007","13.93947","686.68924411020578","694.96978411020575",NA,"0","0","686.68924411020578","694.96978411020575"
"B6","Home care","0","10212.636037421424","0","10212.636037421424","0","0","0","6","6","10206.636037421424","10206.636037421424",NA,"0","0","10206.636037421424","10206.636037421424"
"B7","Day care","2251.3353076451076","178.3807018839926","1252.7334500000002","3682.4494595291003","121.54342","0","0","1.29854","122.84196","3559.6074995291001","3681.1509195291005",NA,"43.259239999999998","0","3516.3482595291002","3637.8916795291007"
