"SOCIAL CARE EXPENDITURE IN 2007-08 INCLUDING SSMSS COSTS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18"
"Check that cell L112 and L179 match total social services expenditure for Children's and Families services and Adults' services recorded in the authority's accounts and complete cells L115 and L182.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"All entries in £'000s",NA,"GROSS TOTAL COST",NA,NA,NA,"INCOME",NA,NA,NA,NA,NA,NA,NA,"MEMORANDUM",NA,NA,NA
"Service",NA,"Current expenditure including capital charges",NA,NA,"TOTAL","Client",NA,NA,NA,NA,NA,NA,NA,"Capital charges",NA,NA,NA
NA,NA,"Own provision",NA,"Grants","EXPENDITURE","contributions",NA,NA,NA,"INCOME",NA,NA,NA,"Own","Provision",NA,NA
NA,NA,"(including",NA,"to","(including","(Sales,",NA,"Income",NA,"(including","NET","GROSS",NA,"Provision","by others","NET","GROSS"
NA,NA,"joint","Provision","Voluntary","joint","Fees and","Joint","from","Other","joint","TOTAL","TOTAL",NA,"included in","included in","CURRENT","CURRENT"
NA,NA,"arrangements)","by others","Organisations","arrangements)","Charges)","arrangements","NHS","income","arrangements)","EXPENDITURE","EXPENDITURE",NA,"col C","cols D and E","EXPENDITURE","EXPENDITURE"
"col A","col B","col C","col D","col E","col F = (C to E)","col G","col H","col I","col J","col K = (G to J)","col L = (F - K)","col M = F - H - I - J",NA,"col O","col P","col Q = (L - O - P)",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ADULTS' SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A:","SERVICE STRATEGY: Adults' services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","42",NA,NA,"42",NA,NA,NA,NA,"0","42","42",NA,NA,NA,"42","42"
"A2","Complaints procedures",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","42","0","0","42","0","0","0","0","0","42","42",NA,"0","0","42","42"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","Assessment and care management","2802","20","16","2838",NA,NA,"38","32","70","2768","2768",NA,"38",NA,"2730","2730"
"B2","Nursing care placements",NA,"3394",NA,"3394","1092",NA,NA,"0","1092","2302","3394",NA,NA,NA,"2302","3394"
"B3","Residential care placements",NA,"9021",NA,"9021","3527",NA,"20","-17","3530","5491","9018",NA,NA,NA,"5491","9018"
"B4","Supported and other accommodation",NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0"
"B5","Direct payments",NA,"101",NA,"101","12",NA,NA,NA,"12","89","101",NA,NA,NA,"89","101"
"B6","Home care","1796","1854",NA,"3650","499",NA,NA,"197","696","2954","3453",NA,"4",NA,"2950","3449"
"B7","Day care","28","584",NA,"612",NA,NA,NA,"0","0","612","612",NA,NA,NA,"612","612"
"B8","Equipment and adaptations","89","20",NA,"109",NA,NA,NA,"0","0","109","109",NA,NA,NA,"109","109"
"B9","Meals",NA,"16",NA,"16",NA,NA,NA,NA,"0","16","16",NA,NA,NA,"16","16"
"B10","Other services to older people","128","79",NA,"207",NA,NA,"48","3","51","156","156",NA,"2",NA,"154","154"
"B11","TOTAL OLDER PEOPLE excluding Supporting People (LINES B1 to B10)","4843","15089","16","19948","5130","0","106","215","5451","14497","19627",NA,"44","0","14453","19583"
"B12","Supporting People","57",NA,NA,"57",NA,NA,NA,"57","57","0","0",NA,NA,NA,"0","0"
"B13","TOTAL OLDER PEOPLE including Supporting People (LINES B11+B12)","4900","15089","16","20005","5130","0","106","272","5508","14497","19627",NA,"44","0","14453","19583"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
