"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Rotherham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","112.67895809451025","0","112.67895809451025","0","112.67895809451025","112.67895809451025","0","0","0","0","112.67895809451025","112.67895809451025","112.67895809451025"
"A2","Complaints procedures","114.82522396297712","0","114.82522396297712","0","114.82522396297712","114.82522396297712","0","0","0","0","114.82522396297712","114.82522396297712","114.82522396297712"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","227.50418205748736","0","227.50418205748736","0","227.50418205748736","227.50418205748736","0","0","0","0","227.50418205748736","227.50418205748736","227.50418205748736"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","6441.4135742786175","26","6415.4135742786175","10.269529503363049","6451.6831037819802","6425.6831037819802","0","33","157","190","6235.6831037819802","6261.6831037819802","6235.6831037819802"
"BA2","Total children's services - commissioning and social work (line BA1)","6441.4135742786175","26","6415.4135742786175","10.269529503363049","6451.6831037819802","6425.6831037819802","0","33","157","190","6235.6831037819802","6261.6831037819802","6235.6831037819802"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","4054.5634561093866","189","3865.5634561093866","502.17999271445308","4556.7434488238396","4367.7434488238396","16","49","0","65","4302.7434488238396","4491.7434488238396","4318.7434488238396"
"BB2","Secure accommodation (welfare)","0","0","0","180.74371925918967","180.74371925918967","180.74371925918967","0","0","0","0","180.74371925918967","180.74371925918967","180.74371925918967"
"BB3","Fostering services","3207.9587180455001","2","3205.9587180455001","34.916400311434359","3242.8751183569343","3240.8751183569343","0","0","29","29","3211.8751183569343","3213.8751183569343","3211.8751183569343"
"BB4","Other children looked after services","0","0","0","486.77569845940849","486.77569845940849","486.77569845940849","0","0","0","0","486.77569845940849","486.77569845940849","486.77569845940849"
"BB5","Total children looked after (lines BB1 to BB4)","7262.5221741548867","191","7071.5221741548867","1204.6158107444855","8467.1379848993729","8276.1379848993729","16","49","29","94","8182.1379848993729","8373.1379848993729","8198.1379848993729"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","0","0","0","7.1886706523541344","7.1886706523541344","7.1886706523541344","0","0","0","0","7.1886706523541344","7.1886706523541344","7.1886706523541344"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","46.21288276513372","46.21288276513372","46.21288276513372","0","7","0","7","39.21288276513372","39.21288276513372","39.21288276513372"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","23.307587917451833","0","23.307587917451833","72.913659473877644","96.221247391329484","96.221247391329484","0","0","1","1","95.221247391329484","95.221247391329484","95.221247391329484"
"BC7","Total family support services (lines BC1 to BC6)","23.307587917451833","0","23.307587917451833","126.31521289136549","149.62280080881732","149.62280080881732","0","7","1","8","141.62280080881732","141.62280080881732","141.62280080881732"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","20.539059006726099","20.539059006726099","20.539059006726099","0","0","0","0","20.539059006726099","20.539059006726099","20.539059006726099"
"BD2","Youth offender teams","860.39620019524682","12","848.39620019524682","0","860.39620019524682","848.39620019524682","62","69","0","131","717.39620019524682","729.39620019524682","779.39620019524682"
"BD3","Other youth justice services","913.83054938474891","6","907.83054938474891","0","913.83054938474891","907.83054938474891","0","0","785","785","122.83054938474891","128.83054938474891","122.83054938474891"
"BD4","Total youth justice (lines BD1 to BD3)","1774.2267495799956","18","1756.2267495799956","20.539059006726099","1794.7658085867217","1776.7658085867217","62","69","785","916","860.76580858672173","878.76580858672173","922.76580858672173"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","847.23082079937421","0","847.23082079937421","82.156236026904395","929.38705682627858","929.38705682627858","0","0","66","66","863.38705682627858","863.38705682627858","863.38705682627858"
"BE2","Leaving care services","124.69559535836731","0","124.69559535836731","808.21197191467184","932.90756727303915","932.90756727303915","0","0","0","0","932.90756727303915","932.90756727303915","932.90756727303915"
"BE3","Other other children's and families services","307.1640223227464","3","304.1640223227464","112.96482453699353","420.12884685973995","417.12884685973995","0","60","0","60","357.12884685973995","360.12884685973995","357.12884685973995"
"BE4","Total other children's and families services (lines BE1 to BE3)","1279.090438480488","3","1276.090438480488","1003.3330324785697","2282.4234709590578","2279.4234709590578","0","60","66","126","2153.4234709590578","2156.4234709590578","2153.4234709590578"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","16780.560524411441","238","16542.560524411441","2365.0726446245098","19145.633169035951","18907.633169035951","78","218","1038","1334","17573.633169035951","17811.633169035951","17651.633169035951"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
