"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Rochdale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","109","0","109","0","109","109","0","0","0","0","109","109","109"
"A2","Complaints procedures","79","0","79","0","79","79","0","0","0","0","79","79","79"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","188","0","188","0","188","188","0","0","0","0","188","188","188"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3894","0","3894","527","4421","4421","0","102","0","102","4319","4319","4319"
"BA2","Total children's services - commissioning and social work (line BA1)","3894","0","3894","527","4421","4421","0","102","0","102","4319","4319","4319"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1643","46","1597","1408","3051","3005","4","0","0","4","3001","3047","3005"
"BB2","Secure accommodation (welfare)","0","0","0","519","519","519","0","0","0","0","519","519","519"
"BB3","Fostering services","1956","0","1956","1305","3261","3261","0","0","0","0","3261","3261","3261"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB5","Total children looked after (lines BB1 to BB4)","3599","46","3553","3232","6831","6785","4","0","0","4","6781","6827","6785"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","2288","-98","2386","0","2288","2386","1","36","0","37","2349","2251","2350"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","28","28","28","0","0","0","0","28","28","28"
"BC5","Equipment and adaptations","13","0","13","0","13","13","0","0","0","0","13","13","13"
"BC6","Other family support services","502","3","499","12","514","511","0","0","0","0","511","514","511"
"BC7","Total family support services (lines BC1 to BC6)","2803","-95","2898","40","2843","2938","1","36","0","37","2901","2806","2902"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","944","0","944","136","1080","1080","0","492","0","492","588","588","588"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","944","0","944","136","1080","1080","0","492","0","492","588","588","588"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","479","0","479","278","757","757","0","0","0","0","757","757","757"
"BE2","Leaving care services","1324","0","1324","580","1904","1904","0","91","0","91","1813","1813","1813"
"BE3","Other other children's and families services","14","0","14","2","16","16","0","0","0","0","16","16","16"
"BE4","Total other children's and families services (lines BE1 to BE3)","1817","0","1817","860","2677","2677","0","91","0","91","2586","2586","2586"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","13057","-49","13106","4795","17852","17901","5","721","0","726","17175","17126","17180"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3498","0","3498","207","3705","3705","0","0","82","82","3623","3623","3623"
"C2","Nursing care placements","0","0","0","4374","4374","4374","2116","0","0","2116","2258","2258","4374"
"C3","Residential care placements","4012","51","3961","13291","17303","17252","6093","0","0","6093","11159","11210","17252"
"C4","Supported and other accommodation","501","0","501","0","501","501","84","0","388","472","29","29","113"
"C5","Direct payments","0","0","0","392","392","392","0","0","0","0","392","392","392"
"C6","Home care","5650","0","5650","2510","8160","8160","695","0","51","746","7414","7414","8109"
"C7","Day care","1360","105","1255","429","1789","1684","7","0","48","55","1629","1734","1636"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","327","9","318","66","393","384","223","0","0","223","161","170","384"
"C10","Other services to older people","384","0","384","0","384","384","0","0","42","42","342","342","342"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","15732","165","15567","21269","37001","36836","9218","0","611","9829","27007","27172","36225"
"C12","Supporting People","923","0","923","0","923","923","0","919","0","919","4","4","4"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","16655","165","16490","21269","37924","37759","9218","919","611","10748","27011","27176","36229"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","204","0","204","0","204","204","0","0","0","0","204","204","204"
"D2","Nursing care placements","0","0","0","1511","1511","1511","163","0","0","163","1348","1348","1511"
"D3","Residential care placements","0","0","0","0","0","0","296","0","0","296","-296","-296","0"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","6","6","6","0","0","0","0","6","6","6"
