"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Newcastle upon Tyne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","210","0","210","0","210","210","0","0","0","0","210","210","210"
"A2","Complaints procedures","16","0","16","0","16","16","0","0","0","0","16","16","16"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","226","0","226","0","226","226","0","0","0","0","226","226","226"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","5135","0","5135","12","5147","5147","5","0","499","504","4643","4643","4648"
"BA2","Total children's services - commissioning and social work (line BA1)","5135","0","5135","12","5147","5147","5","0","499","504","4643","4643","4648"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1202","72","1130","2215","3417","3345","5","0","45","50","3295","3367","3300"
"BB2","Secure accommodation (welfare)","447","0","447","154","601","601","0","0","13","13","588","588","588"
"BB3","Fostering services","4133","0","4133","1832","5965","5965","0","0","0","0","5965","5965","5965"
"BB4","Other children looked after services","1725","54","1671","0","1725","1671","1","0","0","1","1670","1724","1671"
"BB5","Total children looked after (lines BB1 to BB4)","7507","126","7381","4201","11708","11582","6","0","58","64","11518","11644","11524"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","22","6","16","2","24","18","0","0","0","0","18","24","18"
"BC2","Services for under 8s","6784","92","6692","762","7546","7454","4","0","299","303","7151","7243","7155"
"BC3","Direct payments","0","0","0","47","47","47","0","0","0","0","47","47","47"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1068","17","1051","1125","2193","2176","19","0","0","19","2157","2174","2176"
"BC7","Total family support services (lines BC1 to BC6)","7874","115","7759","1936","9810","9695","23","0","299","322","9373","9488","9396"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","45","45","45","0","0","0","0","45","45","45"
"BD2","Youth offender teams","580","17","563","5","585","568","13","0","0","13","555","572","568"
"BD3","Other youth justice services","1155","0","1155","152","1307","1307","87","0","6","93","1214","1214","1301"
"BD4","Total youth justice (lines BD1 to BD3)","1735","17","1718","202","1937","1920","100","0","6","106","1814","1831","1914"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","909","0","909","274","1183","1183","0","0","0","0","1183","1183","1183"
"BE2","Leaving care services","485","33","452","485","970","937","0","0","0","0","937","970","937"
"BE3","Other other children's and families services","1446","0","1446","2015","3461","3461","5","0","11","16","3445","3445","3450"
"BE4","Total other children's and families services (lines BE1 to BE3)","2840","33","2807","2774","5614","5581","5","0","11","16","5565","5598","5570"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","25091","291","24800","9125","34216","33925","139","0","873","1012","32913","33204","33052"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3573","0","3573","19","3592","3592","0","0","647","647","2945","2945","2945"
"C2","Nursing care placements","0","0","0","10189","10189","10189","3483","0","151","3634","6555","6555","10038"
"C3","Residential care placements","3680","407","3273","16266","19946","19539","6451","0","906","7357","12182","12589","18633"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","104","104","104","1","0","0","1","103","103","104"
"C6","Home care","6684","0","6684","6311","12995","12995","565","0","673","1238","11757","11757","12322"
"C7","Day care","2368","226","2142","1808","4176","3950","30","0","44","74","3876","4102","3906"
"C8","Equipment and adaptations","1003","0","1003","0","1003","1003","103","0","31","134","869","869","972"
"C9","Meals","810","0","810","0","810","810","322","0","0","322","488","488","810"
"C10","Other services to older people","356","0","356","2224","2580","2580","21","0","29","50","2530","2530","2551"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","18474","633","17841","36921","55395","54762","10976","0","2481","13457","41305","41938","52281"
"C12","Supporting People","226","0","226","0","226","226","0","0","0","0","226","226","226"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","18700","633","18067","36921","55621","54988","10976","0","2481","13457","41531","42164","52507"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1227","0","1227","0","1227","1227","0","0","129","129","1098","1098","1098"
"D2","Nursing care placements","0","0","0","967","967","967","160","0","0","160","807","807","967"
"D3","Residential care placements","0","0","0","535","535","535","87","0","0","87","448","448","535"
"D4","Supported and other accommodation","5","0","5","0","5","5","0","0","0","0","5","5","5"
