"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Sandwell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","87","0","87","0","87","87","0","0","0","0","87","87","87"
"A2","Complaints procedures","280","0","280","0","280","280","0","0","0","0","280","280","280"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","367","0","367","0","367","367","0","0","0","0","367","367","367"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","8239","0","8239","0","8239","8239","0","0","48","48","8191","8191","8191"
"BA2","Total children's services - commissioning and social work (line BA1)","8239","0","8239","0","8239","8239","0","0","48","48","8191","8191","8191"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1985","118","1867","6452","8437","8319","0","0","639","639","7680","7798","7680"
"BB2","Secure accommodation (welfare)","0","0","0","285","285","285","0","0","0","0","285","285","285"
"BB3","Fostering services","5482","0","5482","1100","6582","6582","0","0","27","27","6555","6555","6555"
"BB4","Other children looked after services","18","0","18","0","18","18","0","0","0","0","18","18","18"
"BB5","Total children looked after (lines BB1 to BB4)","7485","118","7367","7837","15322","15204","0","0","666","666","14538","14656","14538"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","2486","110","2376","0","2486","2376","0","0","0","0","2376","2486","2376"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","10","10","10","0","0","0","0","10","10","10"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","738","0","738","610","1348","1348","0","0","0","0","1348","1348","1348"
"BC7","Total family support services (lines BC1 to BC6)","3224","110","3114","620","3844","3734","0","0","0","0","3734","3844","3734"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1225","0","1225","0","1225","1225","0","0","94","94","1131","1131","1131"
"BD3","Other youth justice services","287","0","287","0","287","287","0","0","44","44","243","243","243"
"BD4","Total youth justice (lines BD1 to BD3)","1512","0","1512","0","1512","1512","0","0","138","138","1374","1374","1374"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","683","0","683","0","683","683","0","0","0","0","683","683","683"
"BE2","Leaving care services","847","0","847","0","847","847","0","0","0","0","847","847","847"
"BE3","Other other children's and families services","20","0","20","537","557","557","0","0","0","0","557","557","557"
"BE4","Total other children's and families services (lines BE1 to BE3)","1550","0","1550","537","2087","2087","0","0","0","0","2087","2087","2087"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","22010","228","21782","8994","31004","30776","0","0","852","852","29924","30152","29924"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6443","0","6443","0","6443","6443","0","0","145","145","6298","6298","6298"
"C2","Nursing care placements","0","0","0","10694","10694","10694","3515","0","94","3609","7085","7085","10600"
"C3","Residential care placements","9068","266","8802","9811","18879","18613","4672","0","414","5086","13527","13793","18199"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","2","2","2","0","0","0","0","2","2","2"
"C6","Home care","6407","0","6407","6197","12604","12604","619","0","53","672","11932","11932","12551"
"C7","Day care","2057","79","1978","821","2878","2799","226","0","0","226","2573","2652","2799"
"C8","Equipment and adaptations","1307","0","1307","0","1307","1307","0","0","150","150","1157","1157","1157"
"C9","Meals","676","0","676","0","676","676","260","0","0","260","416","416","676"
"C10","Other services to older people","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","25958","345","25613","27525","53483","53138","9292","0","856","10148","42990","43335","52282"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","25958","345","25613","27525","53483","53138","9292","0","856","10148","42990","43335","52282"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","919","16","903","0","919","903","0","0","46","46","857","873","857"
"D2","Nursing care placements","0","0","0","560","560","560","132","0","0","132","428","428","560"
"D3","Residential care placements","0","0","0","849","849","849","100","0","0","100","749","749","849"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","68","68","68","7","0","0","7","61","61","68"
