"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Islington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","448","0","448","0","448","448","0","0","0","0","448","448","448"
"A2","Complaints procedures","104","0","104","58","162","162","0","0","0","0","162","162","162"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","552","0","552","58","610","610","0","0","0","0","610","610","610"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","12536","55","12481","0","12536","12481","22","177","168","367","12114","12169","12136"
"BA2","Total children's services - commissioning and social work (line BA1)","12536","55","12481","0","12536","12481","22","177","168","367","12114","12169","12136"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1764","273","1491","7988","9752","9479","19","1412","598","2029","7450","7723","7469"
"BB2","Secure accommodation (welfare)","0","0","0","383","383","383","0","0","0","0","383","383","383"
"BB3","Fostering services","0","0","0","7147","7147","7147","3","16","0","19","7128","7128","7131"
"BB4","Other children looked after services","0","0","0","46","46","46","13","152","0","165","-119","-119","-106"
"BB5","Total children looked after (lines BB1 to BB4)","1764","273","1491","15564","17328","17055","35","1580","598","2213","14842","15115","14877"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","334","2","332","1001","1335","1333","4","0","0","4","1329","1331","1333"
"BC2","Services for under 8s","0","0","0","3512","3512","3512","0","0","0","0","3512","3512","3512"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","16","16","16","2","0","0","2","14","14","16"
"BC6","Other family support services","0","0","0","590","590","590","0","7","0","7","583","583","583"
"BC7","Total family support services (lines BC1 to BC6)","334","2","332","5119","5453","5451","6","7","0","13","5438","5440","5444"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","0","0","0","1225","1225","1225","5","0","38","43","1182","1182","1187"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","0","0","0","1225","1225","1225","5","0","38","43","1182","1182","1187"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","2354","2354","2354","8","0","30","38","2316","2316","2324"
"BE2","Leaving care services","0","0","0","4128","4128","4128","23","138","0","161","3967","3967","3990"
"BE3","Other other children's and families services","130","130","0","648","778","648","10","0","0","10","638","768","648"
"BE4","Total other children's and families services (lines BE1 to BE3)","130","130","0","7130","7260","7130","41","138","30","209","6921","7051","6962"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","14764","460","14304","29038","43802","43342","109","1902","834","2845","40497","40957","40606"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3201","0","3201","0","3201","3201","4","0","26","30","3171","3171","3175"
"C2","Nursing care placements","0","0","0","6616","6616","6616","1456","235","0","1691","4925","4925","6381"
"C3","Residential care placements","2913","518","2395","9195","12108","11590","1571","1016","0","2587","9003","9521","10574"
"C4","Supported and other accommodation","0","0","0","71","71","71","0","0","0","0","71","71","71"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6","Home care","2699","0","2699","6053","8752","8752","667","459","0","1126","7626","7626","8293"
"C7","Day care","1310","253","1057","768","2078","1825","113","0","5","118","1707","1960","1820"
"C8","Equipment and adaptations","313","13","300","0","313","300","0","0","0","0","300","313","300"
"C9","Meals","0","0","0","835","835","835","0","0","0","0","835","835","835"
"C10","Other services to older people","0","0","0","1121","1121","1121","4","0","0","4","1117","1117","1121"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","10436","784","9652","24659","35095","34311","3815","1710","31","5556","28755","29539","32570"
"C12","Supporting People","0","0","0","0","0","0","0","0","65","65","-65","-65","-65"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","10436","784","9652","24659","35095","34311","3815","1710","96","5621","28690","29474","32505"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","336","0","336","0","336","336","0","0","0","0","336","336","336"
"D2","Nursing care placements","0","0","0","420","420","420","78","0","0","78","342","342","420"
"D3","Residential care placements","52","52","0","1178","1230","1178","198","0","0","198","980","1032","1178"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
