"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Wirral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","238","0","238","0","238","238","0","0","50","50","188","188","188"
"A2","Complaints procedures","264","0","264","0","264","264","0","0","0","0","264","264","264"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","502","0","502","0","502","502","0","0","50","50","452","452","452"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","8649","193","8456","0","8649","8456","0","0","111","111","8345","8538","8345"
"BA2","Total children's services - commissioning and social work (line BA1)","8649","193","8456","0","8649","8456","0","0","111","111","8345","8538","8345"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3004","76","2928","6964","9968","9892","0","0","5","5","9887","9963","9887"
"BB2","Secure accommodation (welfare)","0","0","0","472","472","472","0","0","0","0","472","472","472"
"BB3","Fostering services","4364","0","4364","8","4372","4372","0","0","0","0","4372","4372","4372"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB5","Total children looked after (lines BB1 to BB4)","7368","76","7292","7444","14812","14736","0","0","5","5","14731","14807","14731"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","2145","286","1859","0","2145","1859","0","0","12","12","1847","2133","1847"
"BC2","Services for under 8s","4","5","-1","0","4","-1","0","0","0","0","-1","4","-1"
"BC3","Direct payments","0","0","0","131","131","131","0","0","0","0","131","131","131"
"BC4","Home care","72","0","72","417","489","489","0","0","79","79","410","410","410"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","785","0","785","0","785","785","0","0","0","0","785","785","785"
"BC7","Total family support services (lines BC1 to BC6)","3006","291","2715","548","3554","3263","0","0","91","91","3172","3463","3172"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD3","Other youth justice services","2202","6","2196","0","2202","2196","0","0","1269","1269","927","933","927"
"BD4","Total youth justice (lines BD1 to BD3)","2202","6","2196","0","2202","2196","0","0","1269","1269","927","933","927"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1009","0","1009","0","1009","1009","0","0","72","72","937","937","937"
"BE2","Leaving care services","1117","0","1117","0","1117","1117","0","0","0","0","1117","1117","1117"
"BE3","Other other children's and families services","77","0","77","436","513","513","0","0","0","0","513","513","513"
"BE4","Total other children's and families services (lines BE1 to BE3)","2203","0","2203","436","2639","2639","0","0","72","72","2567","2567","2567"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","23428","566","22862","8428","31856","31290","0","0","1548","1548","29742","30308","29742"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4099","0","4099","0","4099","4099","0","0","274","274","3825","3825","3825"
"C2","Nursing care placements","0","0","0","15804","15804","15804","5789","0","2","5791","10013","10013","15802"
"C3","Residential care placements","4212","524","3688","14033","18245","17721","6190","0","276","6466","11255","11779","17445"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","188","188","188","0","0","0","0","188","188","188"
"C6","Home care","4773","18","4755","5774","10547","10529","1039","0","332","1371","9158","9176","10197"
"C7","Day care","1577","105","1472","337","1914","1809","8","0","0","8","1801","1906","1809"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","538","0","538","0","538","538","251","0","0","251","287","287","538"
"C10","Other services to older people","730","294","436","163","893","599","0","0","303","303","296","590","296"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","15929","941","14988","36299","52228","51287","13277","0","1187","14464","36823","37764","50100"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","15929","941","14988","36299","52228","51287","13277","0","1187","14464","36823","37764","50100"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1673","0","1673","0","1673","1673","0","0","0","0","1673","1673","1673"
"D2","Nursing care placements","0","0","0","827","827","827","186","0","0","186","641","641","827"
"D3","Residential care placements","861","117","744","1674","2535","2418","264","0","4","268","2150","2267","2414"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","577","577","577","0","0","0","0","577","577","577"
