"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","North East Lincolnshire UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","150","0","150","0","150","150","0","0","0","0","150","150","150"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","150","0","150","0","150","150","0","0","0","0","150","150","150"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","2941","46","2895","231","3172","3126","0","50","13","63","3063","3109","3063"
"BA2","Total children's services - commissioning and social work (line BA1)","2941","46","2895","231","3172","3126","0","50","13","63","3063","3109","3063"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2099","153","1946","2405","4504","4351","0","225","0","225","4126","4279","4126"
"BB2","Secure accommodation (welfare)","9","0","9","0","9","9","0","0","0","0","9","9","9"
"BB3","Fostering services","2457","0","2457","396","2853","2853","0","39","3","42","2811","2811","2811"
"BB4","Other children looked after services","470","0","470","49","519","519","0","0","0","0","519","519","519"
"BB5","Total children looked after (lines BB1 to BB4)","5035","153","4882","2850","7885","7732","0","264","3","267","7465","7618","7465"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","653","28","625","0","653","625","0","0","1","1","624","652","624"
"BC2","Services for under 8s","12","0","12","45","57","57","0","22","0","22","35","35","35"
"BC3","Direct payments","0","0","0","3","3","3","0","0","0","0","3","3","3"
"BC4","Home care","9","0","9","0","9","9","0","0","0","0","9","9","9"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","686","0","686","184","870","870","0","28","226","254","616","616","616"
"BC7","Total family support services (lines BC1 to BC6)","1360","28","1332","232","1592","1564","0","50","227","277","1287","1315","1287"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","4","0","4","97","101","101","0","0","0","0","101","101","101"
"BD2","Youth offender teams","326","7","319","0","326","319","0","0","0","0","319","326","319"
"BD3","Other youth justice services","641","0","641","206","847","847","0","27","38","65","782","782","782"
"BD4","Total youth justice (lines BD1 to BD3)","971","7","964","303","1274","1267","0","27","38","65","1202","1209","1202"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","440","0","440","151","591","591","0","26","0","26","565","565","565"
"BE2","Leaving care services","661","5","656","178","839","834","0","0","3","3","831","836","831"
"BE3","Other other children's and families services","787","0","787","2","789","789","0","0","47","47","742","742","742"
"BE4","Total other children's and families services (lines BE1 to BE3)","1888","5","1883","331","2219","2214","0","26","50","76","2138","2143","2138"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","12195","239","11956","3947","16142","15903","0","417","331","748","15155","15394","15155"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1962","18","1944","123","2085","2067","6","0","70","76","1991","2009","1997"
"C2","Nursing care placements","0","0","0","3125","3125","3125","1514","0","0","1514","1611","1611","3125"
"C3","Residential care placements","2222","235","1987","12522","14744","14509","4807","0","196","5003","9506","9741","14313"
"C4","Supported and other accommodation","55","0","55","0","55","55","6","0","0","6","49","49","55"
"C5","Direct payments","0","0","0","61","61","61","0","0","0","0","61","61","61"
"C6","Home care","1881","0","1881","2668","4549","4549","551","0","0","551","3998","3998","4549"
"C7","Day care","781","122","659","92","873","751","54","0","0","54","697","819","751"
"C8","Equipment and adaptations","30","0","30","0","30","30","0","0","0","0","30","30","30"
"C9","Meals","295","0","295","34","329","329","177","0","0","177","152","152","329"
"C10","Other services to older people","281","0","281","158","439","439","12","0","0","12","427","427","439"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","7507","375","7132","18783","26290","25915","7127","0","266","7393","18522","18897","25649"
"C12","Supporting People","601","0","601","0","601","601","601","0","0","601","0","0","601"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","8108","375","7733","18783","26891","26516","7728","0","266","7994","18522","18897","26250"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","492","3","489","73","565","562","0","0","3","3","559","562","559"
"D2","Nursing care placements","0","0","0","254","254","254","96","0","0","96","158","158","254"
"D3","Residential care placements","2","0","2","604","606","606","77","0","0","77","529","529","606"
"D4","Supported and other accommodation","3","0","3","0","3","3","0","0","0","0","3","3","3"
"D5","Direct payments","0","0","0","370","370","370","0","0","0","0","370","370","370"
"D6","Home care","23","0","23","114","137","137","0","0","34","34","103","103","103"
