"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Redcar and Cleveland UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","138","0","138","60","198","198","44","0","0","44","154","154","198"
"A2","Complaints procedures","31","0","31","0","31","31","0","0","0","0","31","31","31"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","169","0","169","60","229","229","44","0","0","44","185","185","229"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3088","16","3072","293","3381","3365","9","0","42","51","3314","3330","3323"
"BA2","Total children's services - commissioning and social work (line BA1)","3088","16","3072","293","3381","3365","9","0","42","51","3314","3330","3323"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1420","68","1352","737","2157","2089","0","0","79","79","2010","2078","2010"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","1137","12","1125","150","1287","1275","10","0","3","13","1262","1274","1272"
"BB4","Other children looked after services","105","1","104","40","145","144","0","0","0","0","144","145","144"
"BB5","Total children looked after (lines BB1 to BB4)","2662","81","2581","927","3589","3508","10","0","82","92","3416","3497","3426"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","816","54","762","9","825","771","9","0","99","108","663","717","672"
"BC2","Services for under 8s","30","1","29","177","207","206","0","0","0","0","206","207","206"
"BC3","Direct payments","0","0","0","38","38","38","0","0","0","0","38","38","38"
"BC4","Home care","47","0","47","1","48","48","0","0","36","36","12","12","12"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","171","2","169","136","307","305","2","0","12","14","291","293","293"
"BC7","Total family support services (lines BC1 to BC6)","1064","57","1007","361","1425","1368","11","0","147","158","1210","1267","1221"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","41","41","41","0","0","0","0","41","41","41"
"BD2","Youth offender teams","28","1","27","246","274","273","-1","0","0","-1","274","275","273"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","28","1","27","287","315","314","-1","0","0","-1","315","316","314"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","211","2","209","67","278","276","0","0","43","43","233","235","233"
"BE2","Leaving care services","414","4","410","744","1158","1154","1","0","38","39","1115","1119","1116"
"BE3","Other other children's and families services","324","7","317","539","863","856","18","0","80","98","758","765","776"
"BE4","Total other children's and families services (lines BE1 to BE3)","949","13","936","1350","2299","2286","19","0","161","180","2106","2119","2125"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","7791","168","7623","3218","11009","10841","48","0","432","480","10361","10529","10409"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1083","30","1053","192","1275","1245","3","0","26","29","1216","1246","1219"
"C2","Nursing care placements","0","0","0","2581","2581","2581","154","0","6","160","2421","2421","2575"
"C3","Residential care placements","5907","597","5310","3935","9842","9245","1183","0","104","1287","7958","8555","9141"
"C4","Supported and other accommodation","0","0","0","110","110","110","0","0","0","0","110","110","110"
"C5","Direct payments","0","0","0","19","19","19","0","0","0","0","19","19","19"
"C6","Home care","1877","37","1840","2125","4002","3965","494","0","290","784","3181","3218","3675"
"C7","Day care","420","28","392","234","654","626","17","0","21","38","588","616","605"
"C8","Equipment and adaptations","437","3","434","2","439","436","1","0","1","2","434","437","435"
"C9","Meals","1","0","1","0","1","1","0","0","0","0","1","1","1"
"C10","Other services to older people","143","0","143","0","143","143","0","0","0","0","143","143","143"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","9868","695","9173","9198","19066","18371","1852","0","448","2300","16071","16766","17923"
"C12","Supporting People","95","0","95","0","95","95","0","0","0","0","95","95","95"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","9963","695","9268","9198","19161","18466","1852","0","448","2300","16166","16861","18018"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","198","20","178","66","264","244","1","0","35","36","208","228","209"
"D2","Nursing care placements","0","0","0","114","114","114","0","0","1","1","113","113","113"
"D3","Residential care placements","0","0","0","1128","1128","1128","27","0","331","358","770","770","797"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","295","295","295","0","0","0","0","295","295","295"
"D6","Home care","43","19","24","240","283","264","1","0","21","22","242","261","243"
