"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Havering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","5485.3428308310504","0","5485.3428308310504","0","5485.3428308310504","5485.3428308310504","0","11","15","26","5459.3428308310504","5459.3428308310504","5459.3428308310504"
"BA2","Total children's services - commissioning and social work (line BA1)","5485.3428308310504","0","5485.3428308310504","0","5485.3428308310504","5485.3428308310504","0","11","15","26","5459.3428308310504","5459.3428308310504","5459.3428308310504"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","4044.3596003150128","4044.3596003150128","4044.3596003150128","0","165","0","165","3879.3596003150128","3879.3596003150128","3879.3596003150128"
"BB2","Secure accommodation (welfare)","0","0","0","271.1183263341286","271.1183263341286","271.1183263341286","0","0","0","0","271.1183263341286","271.1183263341286","271.1183263341286"
"BB3","Fostering services","1110.0907849901328","0","1110.0907849901328","2145.4639209905454","3255.5547059806781","3255.5547059806781","0","0","0","0","3255.5547059806781","3255.5547059806781","3255.5547059806781"
"BB4","Other children looked after services","153.7048779217107","0","153.7048779217107","21.34789971134871","175.05277763305941","175.05277763305941","0","0","0","0","175.05277763305941","175.05277763305941","175.05277763305941"
"BB5","Total children looked after (lines BB1 to BB4)","1263.7956629118435","0","1263.7956629118435","6482.2897473510357","7746.0854102628791","7746.0854102628791","0","165","0","165","7581.0854102628791","7581.0854102628791","7581.0854102628791"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","1154.6299448746724","36","1118.6299448746724","0","1154.6299448746724","1118.6299448746724","14","77","3","94","1024.6299448746724","1060.6299448746724","1038.6299448746724"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","141.96353308046892","141.96353308046892","141.96353308046892","0","0","0","0","141.96353308046892","141.96353308046892","141.96353308046892"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","234.82689682483581","0","234.82689682483581","379.99261486200703","614.81951168684282","614.81951168684282","0","79","0","79","535.81951168684282","535.81951168684282","535.81951168684282"
"BC7","Total family support services (lines BC1 to BC6)","1389.4568416995082","36","1353.4568416995082","521.95614794247592","1911.412989641984","1875.412989641984","14","156","3","173","1702.412989641984","1738.412989641984","1716.412989641984"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","599.87598188889876","0","599.87598188889876","0","599.87598188889876","599.87598188889876","0","70","9","79","520.87598188889876","520.87598188889876","520.87598188889876"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","599.87598188889876","0","599.87598188889876","0","599.87598188889876","599.87598188889876","0","70","9","79","520.87598188889876","520.87598188889876","520.87598188889876"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","331.95984051147241","0","331.95984051147241","0","331.95984051147241","331.95984051147241","0","0","0","0","331.95984051147241","331.95984051147241","331.95984051147241"
"BE2","Leaving care services","238.02908178153811","0","238.02908178153811","0","238.02908178153811","238.02908178153811","0","0","0","0","238.02908178153811","238.02908178153811","238.02908178153811"
"BE3","Other other children's and families services","167.58101273408738","0","167.58101273408738","153.7048779217107","321.28589065579808","321.28589065579808","0","0","0","0","321.28589065579808","321.28589065579808","321.28589065579808"
"BE4","Total other children's and families services (lines BE1 to BE3)","737.56993502709793","0","737.56993502709793","153.7048779217107","891.27481294880863","891.27481294880863","0","0","0","0","891.27481294880863","891.27481294880863","891.27481294880863"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","9476.0412523583982","36","9440.0412523583982","7157.9507732152215","16633.992025573622","16597.992025573622","14","402","27","443","16154.992025573622","16190.992025573622","16168.992025573622"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1813.0936758120101","0","1813.0936758120101","0","1813.0936758120101","1813.0936758120101","0","0","0","0","1813.0936758120101","1813.0936758120101","1813.0936758120101"
"C2","Nursing care placements","0","0","0","8488.7735231391216","8488.7735231391216","8488.7735231391216","3593","0","0","3593","4895.7735231391216","4895.7735231391216","8488.7735231391216"
