"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Bury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","327","0","327","0","327","327","0","0","0","0","327","327","327"
"A2","Complaints procedures","30","0","30","0","30","30","0","0","0","0","30","30","30"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","357","0","357","0","357","357","0","0","0","0","357","357","357"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3239","0","3239","170","3409","3409","0","20","0","20","3389","3389","3389"
"BA2","Total children's services - commissioning and social work (line BA1)","3239","0","3239","170","3409","3409","0","20","0","20","3389","3389","3389"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","442","36","406","2098","2540","2504","0","0","30","30","2474","2510","2474"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","1790","2","1788","638","2428","2426","5","16","0","21","2405","2407","2410"
"BB4","Other children looked after services","828","0","828","35","863","863","0","0","0","0","863","863","863"
"BB5","Total children looked after (lines BB1 to BB4)","3060","38","3022","2771","5831","5793","5","16","30","51","5742","5780","5747"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","3","0","3","506","509","509","0","0","0","0","509","509","509"
"BC2","Services for under 8s","241","0","241","25","266","266","0","0","2","2","264","264","264"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","3","0","3","552","555","555","0","0","0","0","555","555","555"
"BC5","Equipment and adaptations","9","0","9","0","9","9","0","6","0","6","3","3","3"
"BC6","Other family support services","756","62","694","3","759","697","0","30","0","30","667","729","667"
"BC7","Total family support services (lines BC1 to BC6)","1012","62","950","1086","2098","2036","0","36","2","38","1998","2060","1998"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","792","1","791","0","792","791","0","49","0","49","742","743","742"
"BD3","Other youth justice services","0","0","0","2","2","2","0","0","0","0","2","2","2"
"BD4","Total youth justice (lines BD1 to BD3)","792","1","791","2","794","793","0","49","0","49","744","745","744"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","510","0","510","0","510","510","0","0","0","0","510","510","510"
"BE2","Leaving care services","265","1","264","404","669","668","0","0","0","0","668","669","668"
"BE3","Other other children's and families services","1","0","1","105","106","106","0","0","0","0","106","106","106"
"BE4","Total other children's and families services (lines BE1 to BE3)","776","1","775","509","1285","1284","0","0","0","0","1284","1285","1284"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","8879","102","8777","4538","13417","13315","5","121","32","158","13157","13259","13162"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3196","3","3193","196","3392","3389","1","11","98","110","3279","3282","3280"
"C2","Nursing care placements","0","0","0","5340","5340","5340","1737","942","0","2679","2661","2661","4398"
"C3","Residential care placements","6002","900","5102","6835","12837","11937","4111","400","8","4519","7418","8318","11529"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","26","26","26","0","0","0","0","26","26","26"
"C6","Home care","4276","5","4271","1266","5542","5537","630","19","18","667","4870","4875","5500"
"C7","Day care","1109","100","1009","258","1367","1267","78","20","0","98","1169","1269","1247"
"C8","Equipment and adaptations","182","0","182","50","232","232","0","1","0","1","231","231","231"
"C9","Meals","242","0","242","0","242","242","109","1","0","110","132","132","241"
"C10","Other services to older people","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","15007","1008","13999","13971","28978","27970","6666","1394","124","8184","19786","20794","26452"
"C12","Supporting People","309","0","309","0","309","309","0","0","309","309","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","15316","1008","14308","13971","29287","28279","6666","1394","433","8493","19786","20794","26452"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","786","1","785","200","986","985","0","3","0","3","982","983","982"
"D2","Nursing care placements","0","0","0","712","712","712","147","101","0","248","464","464","611"
"D3","Residential care placements","7","0","7","372","379","379","74","1","0","75","304","304","378"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","119","119","119","0","0","0","0","119","119","119"
"D6","Home care","10","0","10","501","511","511","6","2","0","8","503","503","509"
