"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","West Berkshire UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","178","0","178","0","178","178","0","0","0","0","178","178","178"
"A2","Complaints procedures","65","0","65","0","65","65","0","0","0","0","65","65","65"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","243","0","243","0","243","243","0","0","0","0","243","243","243"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3663","155","3508","136","3799","3644","0","0","10","10","3634","3789","3634"
"BA2","Total children's services - commissioning and social work (line BA1)","3663","155","3508","136","3799","3644","0","0","10","10","3634","3789","3634"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","520","32","488","871","1391","1359","0","1","0","1","1358","1390","1358"
"BB2","Secure accommodation (welfare)","0","0","0","122","122","122","0","0","0","0","122","122","122"
"BB3","Fostering services","809","0","809","559","1368","1368","4","69","11","84","1284","1284","1288"
"BB4","Other children looked after services","0","0","0","878","878","878","9","0","12","21","857","857","866"
"BB5","Total children looked after (lines BB1 to BB4)","1329","32","1297","2430","3759","3727","13","70","23","106","3621","3653","3634"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","3","0","3","239","242","242","0","0","0","0","242","242","242"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","2","2","2","0","0","0","0","2","2","2"
"BC4","Home care","16","0","16","1","17","17","0","0","0","0","17","17","17"
"BC5","Equipment and adaptations","19","0","19","0","19","19","0","0","17","17","2","2","2"
"BC6","Other family support services","470","36","434","239","709","673","0","0","0","0","673","709","673"
"BC7","Total family support services (lines BC1 to BC6)","508","36","472","481","989","953","0","0","17","17","936","972","936"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","359","6","353","0","359","353","0","0","4","4","349","355","349"
"BD3","Other youth justice services","168","2","166","0","168","166","0","0","2","2","164","166","164"
"BD4","Total youth justice (lines BD1 to BD3)","527","8","519","0","527","519","0","0","6","6","513","521","513"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","89","0","89","187","276","276","0","24","0","24","252","252","252"
"BE2","Leaving care services","186","2","184","351","537","535","0","0","0","0","535","537","535"
"BE3","Other other children's and families services","554","34","520","75","629","595","0","0","5","5","590","624","590"
"BE4","Total other children's and families services (lines BE1 to BE3)","829","36","793","613","1442","1406","0","24","5","29","1377","1413","1377"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","6856","267","6589","3660","10516","10249","13","94","61","168","10081","10348","10094"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2721","153","2568","61","2782","2629","0","0","155","155","2474","2627","2474"
"C2","Nursing care placements","0","0","0","2598","2598","2598","747","0","-6","741","1857","1857","2604"
"C3","Residential care placements","2920","217","2703","2097","5017","4800","1249","0","36","1285","3515","3732","4764"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","13","13","13","4","0","0","4","9","9","13"
"C6","Home care","1035","16","1019","1334","2369","2353","511","0","9","520","1833","1849","2344"
"C7","Day care","707","85","622","62","769","684","81","0","3","84","600","685","681"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","20","0","20","127","147","147","98","0","0","98","49","49","147"
"C10","Other services to older people","749","30","719","358","1107","1077","0","0","86","86","991","1021","991"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","8152","501","7651","6650","14802","14301","2690","0","283","2973","11328","11829","14018"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","8152","501","7651","6650","14802","14301","2690","0","283","2973","11328","11829","14018"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","865","41","824","13","878","837","0","0","33","33","804","845","804"
"D2","Nursing care placements","0","0","0","127","127","127","30","0","0","30","97","97","127"
"D3","Residential care placements","0","0","0","343","343","343","41","0","1","42","301","301","342"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","100","100","100","8","0","0","8","92","92","100"
"D6","Home care","446","7","439","393","839","832","145","0","0","145","687","694","832"
"D7","Day care","407","43","364","57","464","421","0","0","22","22","399","442","399"
