"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Hillingdon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","1396","26","1370","0","1396","1370","0","0.252","0","0.252","1369.748","1395.748","1369.748"
"A2","Complaints procedures","116","4","112","0","116","112","0","0","0","0","112","116","112"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","1512","30","1482","0","1512","1482","0","0.252","0","0.252","1481.748","1511.748","1481.748"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","7738","223","7515","0","7738","7515","4.0510000000000002","33.152999999999999","2.2189999999999999","39.423000000000002","7475.5770000000002","7698.5770000000002","7479.6279999999997"
"BA2","Total children's services - commissioning and social work (line BA1)","7738","223","7515","0","7738","7515","4.0510000000000002","33.152999999999999","2.2189999999999999","39.423000000000002","7475.5770000000002","7698.5770000000002","7479.6279999999997"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","876","62","814","5159","6035","5973","0","35.533000000000001","141.29300000000001","176.82600000000002","5796.174","5858.174","5796.174"
"BB2","Secure accommodation (welfare)","0","0","0","17","17","17","0","1.3540000000000001","0","1.3540000000000001","15.646000000000001","15.646000000000001","15.646000000000001"
"BB3","Fostering services","2312","36","2276","3876","6188","6152","0","10.029999999999999","1.038","11.068","6140.9319999999998","6176.9319999999998","6140.9320000000007"
"BB4","Other children looked after services","119","0","119","0","119","119","0","0","0","0","119","119","119"
"BB5","Total children looked after (lines BB1 to BB4)","3307","98","3209","9052","12359","12261","0","46.917000000000002","142.33100000000002","189.24800000000005","12071.752","12169.752","12071.752"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","467","70","397","0","467","397","0","0.11600000000000001","0","0.11600000000000001","396.88400000000001","466.88400000000001","396.88400000000001"
"BC2","Services for under 8s","837","19","818","0","837","818","5","615.05999999999995","1.5660000000000001","621.62599999999998","196.37400000000002","215.37400000000002","201.37400000000005"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1634","1","1633","0","1634","1633","0","75.117000000000004","0","75.117000000000004","1557.883","1558.883","1557.883"
"BC7","Total family support services (lines BC1 to BC6)","2938","90","2848","0","2938","2848","5","690.29299999999989","1.5660000000000001","696.85899999999992","2151.1410000000001","2241.1410000000001","2156.1410000000005"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0.14599999999999999","0","0.14599999999999999","-0.14599999999999999","-0.14599999999999999","-0.14599999999999999"
"BD2","Youth offender teams","578","5","573","0","578","573","19","72","43","134","439","444","458"
"BD3","Other youth justice services","235","0","235","0","235","235","0","204","0","204","31","31","31"
"BD4","Total youth justice (lines BD1 to BD3)","813","5","808","0","813","808","19","276.14600000000002","43","338.14599999999996","469.85400000000004","474.85400000000004","488.85400000000004"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","949","14","935","0","949","935","74","34.162999999999997","0","108.163","826.83699999999999","840.83699999999999","900.83699999999999"
"BE2","Leaving care services","34","0","34","1256","1290","1290","0","0","1.0509999999999999","1.0509999999999999","1288.9490000000001","1288.9490000000001","1288.9490000000001"
"BE3","Other other children's and families services","1113","34","1079","0","1113","1079","0","17.221","0","17.221","1061.779","1095.779","1061.779"
"BE4","Total other children's and families services (lines BE1 to BE3)","2096","48","2048","1256","3352","3304","74","51.384","1.0509999999999999","126.435","3177.5650000000001","3225.5650000000001","3251.5650000000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","16892","464","16428","10308","27200","26736","102.051","1097.8929999999998","190.167","1390.1109999999999","25345.888999999999","25809.888999999999","25447.939999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5191","208","4983","6","5197","4989","21","111.027","7.0540000000000003","139.08099999999999","4849.9189999999999","5057.9189999999999","4870.9189999999999"
"C2","Nursing care placements","0","0","0","8134","8134","8134","1271","1763.1509999999998","0.63600000000000001","3034.7869999999998","5099.2129999999997","5099.2129999999997","6370.2129999999997"
"C3","Residential care placements","258","13","245","9057","9315","9302","2687","816.36500000000001","22.190000000000001","3525.5549999999998","5776.4449999999997","5789.4449999999997","8463.4449999999997"
"C4","Supported and other accommodation","0","0","0","26","26","26","3","0","0","3","23","23","26"
"C5","Direct payments","0","0","0","73","73","73","8","0","0","8","65","65","73"
"C6","Home care","4720","8","4712","3750","8470","8462","1192","147.69300000000001","11.667","1351.3599999999999","7110.6400000000003","7118.6400000000003","8302.6399999999994"
