"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Oldham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","10196","75","10121","0","10196","10121","948","488","8496","9932","189","264","1137"
"A2","Complaints procedures","92","0","92","0","92","92","2","0","3","5","87","87","89"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","10288","75","10213","0","10288","10213","950","488","8499","9937","276","351","1226"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4585","0","4585","0","4585","4585","0","0","110","110","4475","4475","4475"
"BA2","Total children's services - commissioning and social work (line BA1)","4585","0","4585","0","4585","4585","0","0","110","110","4475","4475","4475"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","5562","56","5506","0","5562","5506","0","0","0","0","5506","5562","5506"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","3672","0","3672","0","3672","3672","2","0","0","2","3670","3670","3672"
"BB4","Other children looked after services","638","0","638","0","638","638","0","0","562","562","76","76","76"
"BB5","Total children looked after (lines BB1 to BB4)","9872","56","9816","0","9872","9816","2","0","562","564","9252","9308","9254"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1668","87","1581","0","1668","1581","0","14","5","19","1562","1649","1562"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC7","Total family support services (lines BC1 to BC6)","1668","87","1581","0","1668","1581","0","14","5","19","1562","1649","1562"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","2164","0","2164","5","2169","2169","0","0","93","93","2076","2076","2076"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","2164","0","2164","5","2169","2169","0","0","93","93","2076","2076","2076"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE2","Leaving care services","2073","32","2041","0","2073","2041","25","51","167","243","1798","1830","1823"
"BE3","Other other children's and families services","197","7","190","0","197","190","18","0","1","19","171","178","189"
"BE4","Total other children's and families services (lines BE1 to BE3)","2270","39","2231","0","2270","2231","43","51","168","262","1969","2008","2012"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","20559","182","20377","5","20564","20382","45","65","938","1048","19334","19516","19379"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1670","0","1670","0","1670","1670","0","0","0","0","1670","1670","1670"
"C2","Nursing care placements","0","0","0","6487","6487","6487","0","1490","123","1613","4874","4874","4874"
"C3","Residential care placements","6127","152","5975","10128","16255","16103","432","4630","522","5584","10519","10671","10951"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6","Home care","4520","0","4520","2638","7158","7158","0","-1","0","-1","7159","7159","7159"
"C7","Day care","661","34","627","0","661","627","39","0","3","42","585","619","624"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","914","0","914","0","914","914","141","1719","675","2535","-1621","-1621","-1480"
"C10","Other services to older people","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","13892","186","13706","19253","33145","32959","612","7838","1323","9773","23186","23372","23798"
"C12","Supporting People","4314","0","4314","0","4314","4314","0","0","0","0","4314","4314","4314"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","18206","186","18020","19253","37459","37273","612","7838","1323","9773","27500","27686","28112"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","767","0","767","0","767","767","0","0","0","0","767","767","767"
"D2","Nursing care placements","0","0","0","1324","1324","1324","0","0","0","0","1324","1324","1324"
"D3","Residential care placements","34","0","34","233","267","267","0","0","0","0","267","267","267"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
