"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Newham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","229","0","229","0","229","229","0","0","0","0","229","229","229"
"A2","Complaints procedures","197","0","197","0","197","197","0","0","0","0","197","197","197"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","426","0","426","0","426","426","0","0","0","0","426","426","426"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","16399","90","16309","0","16399","16309","0","325","260","585","15724","15814","15724"
"BA2","Total children's services - commissioning and social work (line BA1)","16399","90","16309","0","16399","16309","0","325","260","585","15724","15814","15724"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","368","47","321","9102","9470","9423","0","68","8","76","9347","9394","9347"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","2394","10","2384","9386","11780","11770","0","134","5","139","11631","11641","11631"
"BB4","Other children looked after services","940","5","935","0","940","935","0","0","3","3","932","937","932"
"BB5","Total children looked after (lines BB1 to BB4)","3702","62","3640","18488","22190","22128","0","202","16","218","21910","21972","21910"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1766","81","1685","113","1879","1798","0","0","8","8","1790","1871","1790"
"BC2","Services for under 8s","263","0","263","0","263","263","0","0","0","0","263","263","263"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1993","0","1993","0","1993","1993","0","0","0","0","1993","1993","1993"
"BC7","Total family support services (lines BC1 to BC6)","4022","81","3941","113","4135","4054","0","0","8","8","4046","4127","4046"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","2722","13","2709","249","2971","2958","0","1813","4","1817","1141","1154","1141"
"BD3","Other youth justice services","290","0","290","40","330","330","0","0","0","0","330","330","330"
"BD4","Total youth justice (lines BD1 to BD3)","3012","13","2999","289","3301","3288","0","1813","4","1817","1471","1484","1471"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","572","0","572","407","979","979","0","0","0","0","979","979","979"
"BE2","Leaving care services","762","0","762","0","762","762","0","0","0","0","762","762","762"
"BE3","Other other children's and families services","695","6","689","465","1160","1154","0","135","4","139","1015","1021","1015"
"BE4","Total other children's and families services (lines BE1 to BE3)","2029","6","2023","872","2901","2895","0","135","4","139","2756","2762","2756"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","29164","252","28912","19762","48926","48674","0","2475","292","2767","45907","46159","45907"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4186","28","4158","0","4186","4158","0","418","18","436","3722","3750","3722"
"C2","Nursing care placements","0","0","0","7015","7015","7015","1190","392","0","1582","5433","5433","6623"
"C3","Residential care placements","2520","138","2382","7305","9825","9687","2201","736","23","2960","6727","6865","8928"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","54","54","54","0","0","0","0","54","54","54"
"C6","Home care","3616","35","3581","4149","7765","7730","0","8","14","22","7708","7743","7708"
"C7","Day care","2040","26","2014","258","2298","2272","46","0","6","52","2220","2246","2266"
"C8","Equipment and adaptations","406","1","405","0","406","405","0","116","0","116","289","290","289"
"C9","Meals","0","0","0","309","309","309","137","0","0","137","172","172","309"
"C10","Other services to older people","0","0","0","780","780","780","0","0","3","3","777","777","777"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","12768","228","12540","19870","32638","32410","3574","1670","64","5308","27102","27330","30676"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","12768","228","12540","19870","32638","32410","3574","1670","64","5308","27102","27330","30676"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2240","29","2211","0","2240","2211","0","0","40","40","2171","2200","2171"
"D2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D3","Residential care placements","0","0","0","1486","1486","1486","436","0","2","438","1048","1048","1484"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","200","200","200","0","0","0","0","200","200","200"
