"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Leicester UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","267","0","267","0","267","267","0","0","0","0","267","267","267"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","267","0","267","0","267","267","0","0","0","0","267","267","267"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","10195.786035553652","0","10195.786035553652","14.213964446348255","10210","10210","2","0","603","605","9605","9605","9607"
"BA2","Total children's services - commissioning and social work (line BA1)","10195.786035553652","0","10195.786035553652","14.213964446348255","10210","10210","2","0","603","605","9605","9605","9607"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","4395.3708399366087","176","4219.3708399366087","1251.6846275752773","5647.0554675118856","5471.0554675118856","132","0","1","133","5338.0554675118856","5514.0554675118856","5470.0554675118856"
"BB2","Secure accommodation (welfare)","0","0","0","111.69889064976228","111.69889064976228","111.69889064976228","0","0","0","0","111.69889064976228","111.69889064976228","111.69889064976228"
"BB3","Fostering services","5115.1521394611727","0","5115.1521394611727","720.56735340729006","5835.719492868463","5835.719492868463","0","0","205","205","5630.719492868463","5630.719492868463","5630.719492868463"
"BB4","Other children looked after services","954.72900158478603","25","929.72900158478603","89.797147385103017","1044.5261489698892","1019.5261489698891","0","0","0","0","1019.5261489698891","1044.5261489698892","1019.5261489698891"
"BB5","Total children looked after (lines BB1 to BB4)","10465.251980982568","201","10264.251980982568","2173.7480190174329","12639","12438","132","0","206","338","12100","12301","12232"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","2752.843657817109","219","2533.843657817109","276.77876106194691","3029.6224188790561","2810.6224188790561","0","0","132","132","2678.6224188790561","2897.6224188790561","2678.6224188790561"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","164.74926253687315","0","164.74926253687315","64.801376597836779","229.55063913470991","229.55063913470991","7","0","0","7","222.55063913470991","222.55063913470991","229.55063913470991"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1367.4188790560472","0","1367.4188790560472","60.408062930186823","1427.826941986234","1427.826941986234","0","0","140","140","1287.826941986234","1287.826941986234","1287.826941986234"
"BC7","Total family support services (lines BC1 to BC6)","4285.0117994100292","219","4066.0117994100292","401.98820058997052","4687","4468","7","0","272","279","4189","4408","4196"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","86.383177570093451","86.383177570093451","86.383177570093451","0","0","0","0","86.383177570093451","86.383177570093451","86.383177570093451"
"BD2","Youth offender teams","1973.6915887850466","0","1973.6915887850466","0","1973.6915887850466","1973.6915887850466","210","0","2","212","1761.6915887850466","1761.6915887850466","1971.6915887850466"
"BD3","Other youth justice services","45.925233644859816","0","45.925233644859816","0","45.925233644859816","45.925233644859816","0","0","0","0","45.925233644859816","45.925233644859816","45.925233644859816"
"BD4","Total youth justice (lines BD1 to BD3)","2019.6168224299065","0","2019.6168224299065","86.383177570093451","2106","2106","210","0","2","212","1894","1894","2104"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1204.7712190010479","0","1204.7712190010479","3.279776458260566","1208.0509954593085","1208.0509954593085","0","0","0","0","1208.0509954593085","1208.0509954593085","1208.0509954593085"
"BE2","Leaving care services","620.9710094306671","0","620.9710094306671","39.357317499126793","660.32832692979389","660.32832692979389","0","0","26","26","634.32832692979389","634.32832692979389","634.32832692979389"
"BE3","Other other children's and families services","1209.1442542787286","0","1209.1442542787286","52.476423332169055","1261.6206776108977","1261.6206776108977","2","0","190","192","1069.6206776108977","1069.6206776108977","1071.6206776108977"
"BE4","Total other children's and families services (lines BE1 to BE3)","3034.8864827104435","0","3034.8864827104435","95.113517289556412","3130","3130","2","0","216","218","2912","2912","2914"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","30000.553121086603","420","29580.553121086603","2771.4468789134012","32772","32352","353","0","1299","1652","30700","31120","31053"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4128.6331004247158","0","4128.6331004247158","1.1030278120290451","4129.7361282367447","4129.7361282367447","96","0","147","243","3886.7361282367447","3886.7361282367447","3982.7361282367447"
"C2","Nursing care placements","0","0","0","3455.786135086998","3455.786135086998","3455.786135086998","1130","0","0","1130","2325.786135086998","2325.786135086998","3455.786135086998"
"C3","Residential care placements","5757.721057679134","322","5435.721057679134","12981.534319769831","18739.255377448964","18417.255377448964","6027","0","549","6576","11841.255377448964","12163.255377448964","17868.255377448964"
