"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","City of London",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","122","0","122","0","122","122","0","0","63.899999999999999","63.899999999999999","58.100000000000001","58.100000000000001","58.100000000000001"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","122","0","122","0","122","122","0","0","63.899999999999999","63.899999999999999","58.100000000000001","58.100000000000001","58.100000000000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","441.60000000000002","0","441.60000000000002","0","441.60000000000002","441.60000000000002","0","0","0","0","441.60000000000002","441.60000000000002","441.60000000000002"
"BA2","Total children's services - commissioning and social work (line BA1)","441.60000000000002","0","441.60000000000002","0","441.60000000000002","441.60000000000002","0","0","0","0","441.60000000000002","441.60000000000002","441.60000000000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","140.40000000000001","140.40000000000001","140.40000000000001","0","0","0","0","140.40000000000001","140.40000000000001","140.40000000000001"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","0","0","0","159.19999999999999","159.19999999999999","159.19999999999999","0","0","0","0","159.19999999999999","159.19999999999999","159.19999999999999"
"BB4","Other children looked after services","1.1000000000000001","0","1.1000000000000001","0","1.1000000000000001","1.1000000000000001","0","0","0","0","1.1000000000000001","1.1000000000000001","1.1000000000000001"
"BB5","Total children looked after (lines BB1 to BB4)","1.1000000000000001","0","1.1000000000000001","299.60000000000002","300.69999999999999","300.69999999999999","0","0","0","0","300.69999999999999","300.69999999999999","300.69999999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","39.200000000000003","39.200000000000003","39.200000000000003","0","0","0","0","39.200000000000003","39.200000000000003","39.200000000000003"
"BC2","Services for under 8s","467.19999999999999","0","467.19999999999999","48","515.20000000000005","515.20000000000005","8.6999999999999993","0","0","8.6999999999999993","506.5","506.5","515.20000000000005"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","61.299999999999997","61.299999999999997","61.299999999999997","0","0","0","0","61.299999999999997","61.299999999999997","61.299999999999997"
"BC5","Equipment and adaptations","1.8","0","1.8","0","1.8","1.8","0","0","0","0","1.8","1.8","1.8"
"BC6","Other family support services","25.100000000000001","0","25.100000000000001","0","25.100000000000001","25.100000000000001","0","0","10","10","15.1","15.1","15.1"
"BC7","Total family support services (lines BC1 to BC6)","494.10000000000002","0","494.10000000000002","148.5","642.60000000000002","642.60000000000002","8.6999999999999993","0","10","18.699999999999999","623.89999999999998","623.89999999999998","632.60000000000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","0","0","0","6","6","6","0","0","0","0","6","6","6"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","0","0","0","6","6","6","0","0","0","0","6","6","6"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE2","Leaving care services","127.40000000000001","0","127.40000000000001","0","127.40000000000001","127.40000000000001","0","0","0","0","127.40000000000001","127.40000000000001","127.40000000000001"
"BE3","Other other children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE4","Total other children's and families services (lines BE1 to BE3)","127.40000000000001","0","127.40000000000001","0","127.40000000000001","127.40000000000001","0","0","0","0","127.40000000000001","127.40000000000001","127.40000000000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","1064.2","0","1064.2","454.10000000000002","1518.3","1518.3","8.6999999999999993","0","10","18.699999999999999","1499.5999999999999","1499.5999999999999","1508.3"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","432.80000000000001","0","432.80000000000001","0","432.80000000000001","432.80000000000001","0","0","0","0","432.80000000000001","432.80000000000001","432.80000000000001"
"C2","Nursing care placements","0","0","0","497.80000000000001","497.80000000000001","497.80000000000001","154.69999999999999","0","52.399999999999999","207.09999999999999","290.69999999999999","290.69999999999999","445.39999999999998"
"C3","Residential care placements","0","0","0","224.40000000000001","224.40000000000001","224.40000000000001","36.799999999999997","0","0","36.799999999999997","187.59999999999999","187.59999999999999","224.40000000000001"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C6","Home care","671.5","0","671.5","189.90000000000001","861.39999999999998","861.39999999999998","75.400000000000006","0","0","75.400000000000006","786","786","861.39999999999998"
