"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Shropshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","219.7741935483871","3","216.7741935483871","0","219.7741935483871","216.7741935483871","0","0","0","0","216.7741935483871","219.7741935483871","216.7741935483871"
"A2","Complaints procedures","65.225806451612897","2","63.225806451612904","0","65.225806451612897","63.225806451612904","0","0","0","0","63.225806451612904","65.225806451612897","63.225806451612904"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","285","5","280","0","285","280","0","0","0","0","280","285","280"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4960","79","4881","0","4960","4881","0","18","59","77","4804","4883","4804"
"BA2","Total children's services - commissioning and social work (line BA1)","4960","79","4881","0","4960","4881","0","18","59","77","4804","4883","4804"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1078.1114027891715","39","1039.1114027891715","2783.0464315012305","3861.1578342904022","3822.1578342904022","0","0","1017","1017","2805.1578342904022","2844.1578342904022","2805.1578342904022"
"BB2","Secure accommodation (welfare)","0","0","0","97.668416735028714","97.668416735028714","97.668416735028714","0","0","44","44","53.668416735028714","53.668416735028714","53.668416735028714"
"BB3","Fostering services","1835.2520098441346","45","1790.2520098441346","208.42641509433963","2043.6784249384741","1998.6784249384741","75","0","0","75","1923.6784249384741","1968.6784249384741","1998.6784249384741"
"BB4","Other children looked after services","0","0","0","218.49532403609516","218.49532403609516","218.49532403609516","0","0","217","217","1.4953240360951554","1.4953240360951554","1.4953240360951554"
"BB5","Total children looked after (lines BB1 to BB4)","2913.3634126333063","84","2829.3634126333063","3307.6365873666937","6221","6137","75","0","1278","1353","4784","4868","4859"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","155.04715672676838","3","152.04715672676838","106.73509015256587","261.78224687933425","258.78224687933425","0","0","6","6","252.78224687933425","255.78224687933425","252.78224687933425"
"BC2","Services for under 8s","7.0485436893203888","0","7.0485436893203888","0","7.0485436893203888","7.0485436893203888","0","0","0","0","7.0485436893203888","7.0485436893203888","7.0485436893203888"
"BC3","Direct payments","0","0","0","18.124826629680999","18.124826629680999","18.124826629680999","0","0","6","6","12.124826629680999","12.124826629680999","12.124826629680999"
"BC4","Home care","0","0","0","6.0416088765603329","6.0416088765603329","6.0416088765603329","0","0","0","0","6.0416088765603329","6.0416088765603329","6.0416088765603329"
"BC5","Equipment and adaptations","302.01109570041609","10","292.01109570041609","0","302.01109570041609","292.01109570041609","0","0","8","8","284.01109570041609","294.01109570041609","284.01109570041609"
"BC6","Other family support services","1286.8002773925105","9","1277.8002773925105","318.19140083217752","1604.991678224688","1595.991678224688","0","57","7","64","1531.991678224688","1540.991678224688","1531.991678224688"
"BC7","Total family support services (lines BC1 to BC6)","1750.9070735090154","22","1728.9070735090154","449.09292649098472","2200","2178","0","57","27","84","2094","2116","2094"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","1.0040160642570282","1.0040160642570282","1.0040160642570282","0","0","0","0","1.0040160642570282","1.0040160642570282","1.0040160642570282"
"BD2","Youth offender teams","248.99598393574297","0","248.99598393574297","0","248.99598393574297","248.99598393574297","0","0","0","0","248.99598393574297","248.99598393574297","248.99598393574297"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","248.99598393574297","0","248.99598393574297","1.0040160642570282","250","250","0","0","0","0","250","250","250"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","737.97717937015057","6","731.97717937015057","0","737.97717937015057","731.97717937015057","0","181","141","322","409.97717937015057","415.97717937015057","409.97717937015057"
"BE2","Leaving care services","838.66179826563211","6","832.66179826563211","641.36102236421721","1480.0228206298493","1474.0228206298493","23","0","114","137","1337.0228206298493","1343.0228206298493","1360.0228206298493"
"BE3","Other other children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE4","Total other children's and families services (lines BE1 to BE3)","1576.6389776357828","12","1564.6389776357828","641.36102236421721","2218","2206","23","181","255","459","1747","1759","1770"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","11449.905447713849","197","11252.905447713849","4399.094552286153","15849","15652","98","256","1619","1973","13679","13876","13777"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3797.5165930849744","58","3739.5165930849744","0","3797.5165930849744","3739.5165930849744","0","0","87","87","3652.5165930849744","3710.5165930849744","3652.5165930849744"
"C2","Nursing care placements","0","0","0","8152.6294707078723","8152.6294707078723","8152.6294707078723","2166","0","1176","3342","4810.6294707078723","4810.6294707078723","6976.6294707078723"
