"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Torbay UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","478","0","478","0","478","478","0","0","0","0","478","478","478"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","478","0","478","0","478","478","0","0","0","0","478","478","478"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3302","0","3302","0","3302","3302","0","0","0","0","3302","3302","3302"
"BA2","Total children's services - commissioning and social work (line BA1)","3302","0","3302","0","3302","3302","0","0","0","0","3302","3302","3302"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","632","25","607","2094","2726","2701","0","0","189","189","2512","2537","2512"
"BB2","Secure accommodation (welfare)","0","0","0","126","126","126","0","0","0","0","126","126","126"
"BB3","Fostering services","2289","0","2289","738","3027","3027","0","0","0","0","3027","3027","3027"
"BB4","Other children looked after services","81","0","81","0","81","81","0","0","0","0","81","81","81"
"BB5","Total children looked after (lines BB1 to BB4)","3002","25","2977","2958","5960","5935","0","0","189","189","5746","5771","5746"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","682","47","635","0","682","635","0","0","0","0","635","682","635"
"BC2","Services for under 8s","0","0","0","44","44","44","0","0","0","0","44","44","44"
"BC3","Direct payments","0","0","0","24","24","24","0","0","0","0","24","24","24"
"BC4","Home care","40","0","40","0","40","40","0","0","0","0","40","40","40"
"BC5","Equipment and adaptations","80","0","80","0","80","80","0","0","0","0","80","80","80"
"BC6","Other family support services","671","0","671","78","749","749","0","0","19","19","730","730","730"
"BC7","Total family support services (lines BC1 to BC6)","1473","47","1426","146","1619","1572","0","0","19","19","1553","1600","1553"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","799","0","799","0","799","799","0","0","105","105","694","694","694"
"BD3","Other youth justice services","326","0","326","0","326","326","0","0","0","0","326","326","326"
"BD4","Total youth justice (lines BD1 to BD3)","1125","0","1125","0","1125","1125","0","0","105","105","1020","1020","1020"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","346","0","346","0","346","346","0","0","0","0","346","346","346"
"BE2","Leaving care services","516","0","516","0","516","516","0","0","0","0","516","516","516"
"BE3","Other other children's and families services","370","0","370","103","473","473","0","0","0","0","473","473","473"
"BE4","Total other children's and families services (lines BE1 to BE3)","1232","0","1232","103","1335","1335","0","0","0","0","1335","1335","1335"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","10134","72","10062","3207","13341","13269","0","0","313","313","12956","13028","12956"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3542","0","3542","0","3542","3542","0","0","366","366","3176","3176","3176"
"C2","Nursing care placements","0","0","0","4956","4956","4956","2739","0","0","2739","2217","2217","4956"
"C3","Residential care placements","2263","262","2001","14271","16534","16272","7276","0","0","7276","8996","9258","16272"
"C4","Supported and other accommodation","0","0","0","103","103","103","0","0","0","0","103","103","103"
"C5","Direct payments","0","0","0","48","48","48","0","0","0","0","48","48","48"
"C6","Home care","1960","0","1960","2278","4238","4238","660","0","0","660","3578","3578","4238"
"C7","Day care","848","5","843","219","1067","1062","137","0","0","137","925","930","1062"
"C8","Equipment and adaptations","266","27","239","114","380","353","0","0","0","0","353","380","353"
"C9","Meals","221","0","221","17","238","238","0","0","0","0","238","238","238"
"C10","Other services to older people","65","0","65","495","560","560","201","94","21","316","244","244","445"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","9165","294","8871","22501","31666","31372","11013","94","387","11494","19878","20172","30891"
"C12","Supporting People","2172","0","2172","0","2172","2172","0","0","0","0","2172","2172","2172"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","11337","294","11043","22501","33838","33544","11013","94","387","11494","22050","22344","33063"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","686","0","686","0","686","686","0","0","0","0","686","686","686"
"D2","Nursing care placements","0","0","0","227","227","227","57","0","0","57","170","170","227"
"D3","Residential care placements","0","0","0","139","139","139","22","0","0","22","117","117","139"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","102","102","102","0","0","0","0","102","102","102"
"D6","Home care","0","0","0","435","435","435","46","0","0","46","389","389","435"
