"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Lincolnshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","228","15","213","0","228","213","0","0","1","1","212","227","212"
"A2","Complaints procedures","72","0","72","0","72","72","0","0","0","0","72","72","72"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","300","15","285","0","300","285","0","0","1","1","284","299","284"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","11203","0","11203","170","11373","11373","42","0","71","113","11260","11260","11302"
"BA2","Total children's services - commissioning and social work (line BA1)","11203","0","11203","170","11373","11373","42","0","71","113","11260","11260","11302"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","6792","204","6588","2067","8859","8655","1","247","268","516","8139","8343","8140"
"BB2","Secure accommodation (welfare)","175","16","159","30","205","189","0","0","171","171","18","34","18"
"BB3","Fostering services","2698","0","2698","3894","6592","6592","51","0","34","85","6507","6507","6558"
"BB4","Other children looked after services","234","0","234","43","277","277","0","0","0","0","277","277","277"
"BB5","Total children looked after (lines BB1 to BB4)","9899","220","9679","6034","15933","15713","52","247","473","772","14941","15161","14993"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1680","90","1590","27","1707","1617","4","0","22","26","1591","1681","1595"
"BC2","Services for under 8s","108","0","108","58","166","166","0","0","208","208","-42","-42","-42"
"BC3","Direct payments","0","0","0","15","15","15","0","0","0","0","15","15","15"
"BC4","Home care","736","0","736","0","736","736","0","0","15","15","721","721","721"
"BC5","Equipment and adaptations","187","0","187","0","187","187","0","0","0","0","187","187","187"
"BC6","Other family support services","807","0","807","1840","2647","2647","98","23","86","207","2440","2440","2538"
"BC7","Total family support services (lines BC1 to BC6)","3518","90","3428","1940","5458","5368","102","23","331","456","4912","5002","5014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","1223","112","1111","213","1436","1324","1","0","1194","1195","129","241","130"
"BD2","Youth offender teams","1250","0","1250","2","1252","1252","0","0","126","126","1126","1126","1126"
"BD3","Other youth justice services","712","0","712","270","982","982","0","0","1","1","981","981","981"
"BD4","Total youth justice (lines BD1 to BD3)","3185","112","3073","485","3670","3558","1","0","1321","1322","2236","2348","2237"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","704","0","704","41","745","745","19","0","0","19","726","726","745"
"BE2","Leaving care services","411","0","411","855","1266","1266","3","0","1","4","1262","1262","1265"
"BE3","Other other children's and families services","1012","599","413","323","1335","736","25","1","50","76","660","1259","685"
"BE4","Total other children's and families services (lines BE1 to BE3)","2127","599","1528","1219","3346","2747","47","1","51","99","2648","3247","2695"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","29932","1021","28911","9848","39780","38759","244","271","2247","2762","35997","37018","36241"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5969","0","5969","30","5999","5999","0","0","34","34","5965","5965","5965"
"C2","Nursing care placements","0","0","0","18652","18652","18652","5379","0","0","5379","13273","13273","18652"
"C3","Residential care placements","6046","330","5716","38761","44807","44477","15821","49","134","16004","28473","28803","44294"
"C4","Supported and other accommodation","0","0","0","40","40","40","0","0","0","0","40","40","40"
"C5","Direct payments","0","0","0","264","264","264","12","0","0","12","252","252","264"
"C6","Home care","8981","0","8981","7676","16657","16657","1816","16","49","1881","14776","14776","16592"
"C7","Day care","297","61","236","424","721","660","6","0","2","8","652","713","658"
"C8","Equipment and adaptations","21","0","21","0","21","21","0","0","0","0","21","21","21"
"C9","Meals","707","0","707","113","820","820","490","0","0","490","330","330","820"
"C10","Other services to older people","2491","1069","1422","1452","3943","2874","32","42","218","292","2582","3651","2614"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","24512","1460","23052","67412","91924","90464","23556","107","437","24100","66364","67824","89920"
"C12","Supporting People","1315","0","1315","5007","6322","6322","0","0","105","105","6217","6217","6217"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","25827","1460","24367","72419","98246","96786","23556","107","542","24205","72581","74041","96137"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1378","0","1378","24","1402","1402","0","0","47","47","1355","1355","1355"
"D2","Nursing care placements","0","0","0","3386","3386","3386","584","0","0","584","2802","2802","3386"
"D3","Residential care placements","-21","0","-21","1604","1583","1583","346","0","56","402","1181","1181","1527"
"D4","Supported and other accommodation","66","4","62","0","66","62","3","0","0","3","59","63","62"
