"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Wandsworth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","408","0","408","0","408","408","0","0","0","0","408","408","408"
"A2","Complaints procedures","24","0","24","0","24","24","0","0","0","0","24","24","24"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","432","0","432","0","432","432","0","0","0","0","432","432","432"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","12644","61","12583","1","12645","12584","38","0","276","314","12270","12331","12308"
"BA2","Total children's services - commissioning and social work (line BA1)","12644","61","12583","1","12645","12584","38","0","276","314","12270","12331","12308"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1586","0","1586","2192","3778","3778","0","0","0","0","3778","3778","3778"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","3835","0","3835","1188","5023","5023","0","0","0","0","5023","5023","5023"
"BB4","Other children looked after services","256","0","256","374","630","630","0","33","0","33","597","597","597"
"BB5","Total children looked after (lines BB1 to BB4)","5677","0","5677","3754","9431","9431","0","33","0","33","9398","9398","9398"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","734","0","734","0","734","734","0","0","0","0","734","734","734"
"BC2","Services for under 8s","3228","14","3214","132","3360","3346","0","31","13","44","3302","3316","3302"
"BC3","Direct payments","0","0","0","4","4","4","0","0","0","0","4","4","4"
"BC4","Home care","163","0","163","70","233","233","0","0","0","0","233","233","233"
"BC5","Equipment and adaptations","28","0","28","0","28","28","0","0","0","0","28","28","28"
"BC6","Other family support services","566","16","550","345","911","895","0","51","16","67","828","844","828"
"BC7","Total family support services (lines BC1 to BC6)","4719","30","4689","551","5270","5240","0","82","29","111","5129","5159","5129"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","55","55","55","0","0","0","0","55","55","55"
"BD2","Youth offender teams","115","13","102","17","132","119","0","0","118","118","1","14","1"
"BD3","Other youth justice services","165","0","165","34","199","199","0","0","407","407","-208","-208","-208"
"BD4","Total youth justice (lines BD1 to BD3)","280","13","267","106","386","373","0","0","525","525","-152","-139","-152"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","837","0","837","0","837","837","0","0","0","0","837","837","837"
"BE2","Leaving care services","154","7","147","2408","2562","2555","0","0","9","9","2546","2553","2546"
"BE3","Other other children's and families services","513","0","513","262","775","775","0","0","10","10","765","765","765"
"BE4","Total other children's and families services (lines BE1 to BE3)","1504","7","1497","2670","4174","4167","0","0","19","19","4148","4155","4148"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","24824","111","24713","7082","31906","31795","38","115","849","1002","30793","30904","30831"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6039","0","6039","0","6039","6039","0","281","0","281","5758","5758","5758"
"C2","Nursing care placements","0","0","0","11995","11995","11995","4174","0","1440","5614","6381","6381","10555"
"C3","Residential care placements","0","0","0","11153","11153","11153","3313","0","685","3998","7155","7155","10468"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","92","92","92","0","0","0","0","92","92","92"
"C6","Home care","3924","0","3924","4432","8356","8356","733","8","0","741","7615","7615","8348"
"C7","Day care","1090","37","1053","1772","2862","2825","220","0","289","509","2316","2353","2536"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","970","0","970","0","970","970","578","0","0","578","392","392","970"
"C10","Other services to older people","830","185","645","121","951","766","0","42","279","321","445","630","445"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","12853","222","12631","29565","42418","42196","9018","331","2693","12042","30154","30376","39172"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","12853","222","12631","29565","42418","42196","9018","331","2693","12042","30154","30376","39172"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2446","0","2446","0","2446","2446","0","0","67","67","2379","2379","2379"
"D2","Nursing care placements","0","0","0","371","371","371","51","0","46","97","274","274","325"
"D3","Residential care placements","86","0","86","904","990","990","136","0","91","227","763","763","899"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","135","135","135","0","0","13","13","122","122","122"
