"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","North Somerset UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","603.25","10","593.25","0","603.25","593.25","0","0","0","0","593.25","603.25","593.25"
"A2","Complaints procedures","69.055555555555557","0","69.055555555555557","15.694444444444443","84.75","84.75","0","0","0","0","84.75","84.75","84.75"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","672.30555555555554","10","662.30555555555554","15.694444444444443","688","678","0","0","0","0","678","688","678"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","2663.711267605634","16","2647.711267605634","137.28873239436621","2801","2785","0","27","0","27","2758","2774","2758"
"BA2","Total children's services - commissioning and social work (line BA1)","2663.711267605634","16","2647.711267605634","137.28873239436621","2801","2785","0","27","0","27","2758","2774","2758"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","1944.9404000824911","1944.9404000824911","1944.9404000824911","0","438","8","446","1498.9404000824911","1498.9404000824911","1498.9404000824911"
"BB2","Secure accommodation (welfare)","2.220251598267684","0","2.220251598267684","11.10125799133842","13.321509589606103","13.321509589606103","0","0","0","0","13.321509589606103","13.321509589606103","13.321509589606103"
"BB3","Fostering services","1600.5988863683233","22","1578.5988863683233","549.51227057125175","2150.1111569395753","2128.1111569395753","0","9","0","9","2119.1111569395753","2141.1111569395753","2119.1111569395753"
"BB4","Other children looked after services","1026.8663641988039","0","1026.8663641988039","269.76056918952361","1296.6269333883274","1296.6269333883274","7","30","0","37","1259.6269333883274","1259.6269333883274","1266.6269333883274"
"BB5","Total children looked after (lines BB1 to BB4)","2629.6855021653946","22","2607.6855021653946","2775.3144978346049","5405","5383","7","477","8","492","4891","4913","4898"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","437.10468174644922","28","409.10468174644922","0","437.10468174644922","409.10468174644922","1","0","3","4","405.10468174644922","433.10468174644922","406.10468174644922"
"BC2","Services for under 8s","730.88584955286694","0","730.88584955286694","247.61599158337717","978.50184113624414","978.50184113624414","0","0","3","3","975.50184113624414","975.50184113624414","975.50184113624414"
"BC3","Direct payments","0","0","0","9.5697001578116776","9.5697001578116776","9.5697001578116776","0","0","0","0","9.5697001578116776","9.5697001578116776","9.5697001578116776"
"BC4","Home care","22.728037874802734","0","22.728037874802734","1.1962125197264597","23.924250394529192","23.924250394529192","0","0","0","0","23.924250394529192","23.924250394529192","23.924250394529192"
"BC5","Equipment and adaptations","49.04471330878485","0","49.04471330878485","21.531825355076275","70.576538663861129","70.576538663861129","0","1","0","1","69.576538663861129","69.576538663861129","69.576538663861129"
"BC6","Other family support services","691.8600736454498","16","675.8600736454498","106.46291425565492","798.32298790110474","782.32298790110474","1","23","37","61","721.32298790110474","737.32298790110474","722.32298790110474"
"BC7","Total family support services (lines BC1 to BC6)","1931.6233561283536","44","1887.6233561283536","386.37664387164654","2318","2274","2","24","43","69","2205","2249","2207"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","3.1664233576642338","0","3.1664233576642338","13.721167883211679","16.887591240875913","16.887591240875913","0","0","0","0","16.887591240875913","16.887591240875913","16.887591240875913"
"BD2","Youth offender teams","387.35912408759123","0","387.35912408759123","0","387.35912408759123","387.35912408759123","0","69","0","69","318.35912408759123","318.35912408759123","318.35912408759123"
"BD3","Other youth justice services","305.97664233576643","2","303.97664233576643","14.776642335766423","320.75328467153287","318.75328467153287","0","70","6","76","242.75328467153287","244.75328467153287","242.75328467153287"
"BD4","Total youth justice (lines BD1 to BD3)","696.50218978102191","2","694.50218978102191","28.497810218978103","725","723","0","139","6","145","578","580","578"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","166.81455805892548","0","166.81455805892548","196.75563258232236","363.57019064124785","363.57019064124785","0","0","38","38","325.57019064124785","325.57019064124785","325.57019064124785"
"BE2","Leaving care services","536.59272097053724","3","533.59272097053724","172.16117850953205","708.75389948006932","705.75389948006932","2","10","3","15","690.75389948006932","693.75389948006932","692.75389948006932"
"BE3","Other other children's and families services","109.07105719237435","0","109.07105719237435","55.60485268630849","164.67590987868283","164.67590987868283","0","6","0","6","158.67590987868283","158.67590987868283","158.67590987868283"
"BE4","Total other children's and families services (lines BE1 to BE3)","812.47833622183714","3","809.47833622183714","424.52166377816292","1237","1234","2","16","41","59","1175","1178","1177"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","8734.0006519022409","87","8647.0006519022409","3751.9993480977587","12486","12399","11","683","98","792","11607","11694","11618"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2041.4493940604607","0","2041.4493940604607","21.14396058063657","2062.5933546410974","2062.5933546410974","0","73","5","78","1984.5933546410974","1984.5933546410974","1984.5933546410974"
