"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Blackburn with Darwen UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","384","0","384","0","384","384","0","0","4","4","380","380","380"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","384","0","384","0","384","384","0","0","4","4","380","380","380"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3653","67","3586","0","3653","3586","1","0","160","161","3425","3492","3426"
"BA2","Total children's services - commissioning and social work (line BA1)","3653","67","3586","0","3653","3586","1","0","160","161","3425","3492","3426"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1367","21","1346","667","2034","2013","1","0","0","1","2012","2033","2013"
"BB2","Secure accommodation (welfare)","0","0","0","98","98","98","0","0","0","0","98","98","98"
"BB3","Fostering services","2033","0","2033","689","2722","2722","7","0","41","48","2674","2674","2681"
"BB4","Other children looked after services","307","0","307","0","307","307","0","0","28","28","279","279","279"
"BB5","Total children looked after (lines BB1 to BB4)","3707","21","3686","1454","5161","5140","8","0","69","77","5063","5084","5071"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","656","0","656","0","656","656","0","0","39","39","617","617","617"
"BC2","Services for under 8s","4721","126","4595","0","4721","4595","2","0","4","6","4589","4715","4591"
"BC3","Direct payments","0","0","0","14","14","14","0","0","0","0","14","14","14"
"BC4","Home care","0","0","0","14","14","14","0","0","0","0","14","14","14"
"BC5","Equipment and adaptations","61","0","61","0","61","61","0","0","0","0","61","61","61"
"BC6","Other family support services","595","0","595","401","996","996","0","0","0","0","996","996","996"
"BC7","Total family support services (lines BC1 to BC6)","6033","126","5907","429","6462","6336","2","0","43","45","6291","6417","6293"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","788","2","786","0","788","786","0","0","77","77","709","711","709"
"BD3","Other youth justice services","606","5","601","99","705","700","0","0","26","26","674","679","674"
"BD4","Total youth justice (lines BD1 to BD3)","1394","7","1387","99","1493","1486","0","0","103","103","1383","1390","1383"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","566","0","566","0","566","566","0","0","107","107","459","459","459"
"BE2","Leaving care services","612","0","612","0","612","612","0","0","0","0","612","612","612"
"BE3","Other other children's and families services","585","0","585","39","624","624","0","0","0","0","624","624","624"
"BE4","Total other children's and families services (lines BE1 to BE3)","1763","0","1763","39","1802","1802","0","0","107","107","1695","1695","1695"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","16550","221","16329","2021","18571","18350","11","0","482","493","17857","18078","17868"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1783","1","1782","0","1783","1782","0","0","82","82","1700","1701","1700"
"C2","Nursing care placements","0","0","0","1994","1994","1994","513","0","0","513","1481","1481","1994"
"C3","Residential care placements","4235","117","4118","8500","12735","12618","3705","0","60","3765","8853","8970","12558"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","30","30","30","0","0","0","0","30","30","30"
"C6","Home care","1814","0","1814","1626","3440","3440","463","0","483","946","2494","2494","2957"
"C7","Day care","569","15","554","397","966","951","29","0","0","29","922","937","951"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","216","0","216","28","244","244","107","0","0","107","137","137","244"
"C10","Other services to older people","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","8617","133","8484","12575","21192","21059","4817","0","625","5442","15617","15750","20434"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","8617","133","8484","12575","21192","21059","4817","0","625","5442","15617","15750","20434"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","771","0","771","0","771","771","0","0","85","85","686","686","686"
"D2","Nursing care placements","0","0","0","575","575","575","143","0","0","143","432","432","575"
"D3","Residential care placements","13","0","13","653","666","666","100","0","0","100","566","566","666"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","70","70","70","0","0","0","0","70","70","70"
"D6","Home care","250","0","250","495","745","745","51","0","0","51","694","694","745"
