"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Hammersmith and Fulham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","1898","19","1879","0","1898","1879","0","155","126","281","1598","1617","1598"
"A2","Complaints procedures","369","0","369","0","369","369","0","0","2","2","367","367","367"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","2267","19","2248","0","2267","2248","0","155","128","283","1965","1984","1965"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","8434","19","8415","0","8434","8415","0","265","692","957","7458","7477","7458"
"BA2","Total children's services - commissioning and social work (line BA1)","8434","19","8415","0","8434","8415","0","265","692","957","7458","7477","7458"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1254","98","1156","3245","4499","4401","0","0","226","226","4175","4273","4175"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","2664","0","2664","2095","4759","4759","0","0","586","586","4173","4173","4173"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB5","Total children looked after (lines BB1 to BB4)","3918","98","3820","5340","9258","9160","0","0","812","812","8348","8446","8348"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","970","122","848","76","1046","924","0","0","33","33","891","1013","891"
"BC2","Services for under 8s","560","29","531","0","560","531","3","0","17","20","511","540","514"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","643","38","605","0","643","605","0","0","35","35","570","608","570"
"BC7","Total family support services (lines BC1 to BC6)","2173","189","1984","76","2249","2060","3","0","85","88","1972","2161","1975"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","6350","256","6094","0","6350","6094","0","1","5568","5569","525","781","525"
"BD2","Youth offender teams","1118","0","1118","0","1118","1118","0","0","109","109","1009","1009","1009"
"BD3","Other youth justice services","1079","0","1079","0","1079","1079","0","3","0","3","1076","1076","1076"
"BD4","Total youth justice (lines BD1 to BD3)","8547","256","8291","0","8547","8291","0","4","5677","5681","2610","2866","2610"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1436","0","1436","0","1436","1436","0","0","24","24","1412","1412","1412"
"BE2","Leaving care services","1466","0","1466","0","1466","1466","0","0","0","0","1466","1466","1466"
"BE3","Other other children's and families services","6688","264","6424","0","6688","6424","31","219","1000","1250","5174","5438","5205"
"BE4","Total other children's and families services (lines BE1 to BE3)","9590","264","9326","0","9590","9326","31","219","1024","1274","8052","8316","8083"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","32662","826","31836","5416","38078","37252","34","488","8290","8812","28440","29266","28474"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3038","0","3038","0","3038","3038","0","112","64","176","2862","2862","2862"
"C2","Nursing care placements","0","0","0","7980","7980","7980","2248","1132","0","3380","4600","4600","6848"
"C3","Residential care placements","1421","84","1337","5381","6802","6718","1475","820","0","2295","4423","4507","5898"
"C4","Supported and other accommodation","125","121","4","380","505","384","0","179","0","179","205","326","205"
"C5","Direct payments","0","0","0","92","92","92","0","36","0","36","56","56","56"
"C6","Home care","5046","0","5046","4178","9224","9224","453","435","419","1307","7917","7917","8370"
"C7","Day care","576","0","576","0","576","576","0","0","29","29","547","547","547"
"C8","Equipment and adaptations","1241","6","1235","0","1241","1235","0","8","60","68","1167","1173","1167"
"C9","Meals","1064","4","1060","0","1064","1060","0","350","0","350","710","714","710"
"C10","Other services to older people","4752","343","4409","0","4752","4409","6","288","56","350","4059","4402","4065"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","17263","558","16705","18011","35274","34716","4182","3360","628","8170","26546","27104","30728"
"C12","Supporting People","92","0","92","0","92","92","0","0","0","0","92","92","92"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","17355","558","16797","18011","35366","34808","4182","3360","628","8170","26638","27196","30820"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","976","0","976","0","976","976","0","21","24","45","931","931","931"
"D2","Nursing care placements","0","0","0","732","732","732","161","99","0","260","472","472","633"
"D3","Residential care placements","0","0","0","466","466","466","103","63","0","166","300","300","403"
