"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Herefordshire UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","156","0","156","0","156","156","0","0","0","0","156","156","156"
"A2","Complaints procedures","21","0","21","0","21","21","0","0","0","0","21","21","21"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","177","0","177","0","177","177","0","0","0","0","177","177","177"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","2922","7","2915","0","2922","2915","0","41","100","141","2774","2781","2774"
"BA2","Total children's services - commissioning and social work (line BA1)","2922","7","2915","0","2922","2915","0","41","100","141","2774","2781","2774"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","1924","1924","1924","0","12","0","12","1912","1912","1912"
"BB2","Secure accommodation (welfare)","0","0","0","26","26","26","0","0","0","0","26","26","26"
"BB3","Fostering services","1778","0","1778","225","2003","2003","0","30","1","31","1972","1972","1972"
"BB4","Other children looked after services","401","1","400","282","683","682","0","0","69","69","613","614","613"
"BB5","Total children looked after (lines BB1 to BB4)","2179","1","2178","2457","4636","4635","0","42","70","112","4523","4524","4523"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","429","46","383","0","429","383","0","0","8","8","375","421","375"
"BC2","Services for under 8s","9","0","9","0","9","9","0","0","0","0","9","9","9"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","43","0","43","0","43","43","0","0","0","0","43","43","43"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","0","0","0","411","411","411","0","0","0","0","411","411","411"
"BC7","Total family support services (lines BC1 to BC6)","481","46","435","411","892","846","0","0","8","8","838","884","838"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","276","0","276","0","276","276","0","0","9","9","267","267","267"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","276","0","276","0","276","276","0","0","9","9","267","267","267"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","676","0","676","125","801","801","0","30","0","30","771","771","771"
"BE2","Leaving care services","68","0","68","64","132","132","0","0","9","9","123","123","123"
"BE3","Other other children's and families services","688","62","626","134","822","760","0","4","37","41","719","781","719"
"BE4","Total other children's and families services (lines BE1 to BE3)","1432","62","1370","323","1755","1693","0","34","46","80","1613","1675","1613"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","7290","116","7174","3191","10481","10365","0","117","233","350","10015","10131","10015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2176","6","2170","0","2176","2170","0","136","35","171","1999","2005","1999"
"C2","Nursing care placements","0","0","0","4217","4217","4217","1273","63","60","1396","2821","2821","4094"
"C3","Residential care placements","3877","122","3755","5921","9798","9676","2542","403","54","2999","6677","6799","9219"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","61","61","61","0","0","0","0","61","61","61"
"C6","Home care","2424","10","2414","1091","3515","3505","548","90","0","638","2867","2877","3415"
"C7","Day care","501","10","491","795","1296","1286","86","77","6","169","1117","1127","1203"
"C8","Equipment and adaptations","372","14","358","0","372","358","0","45","3","48","310","324","310"
"C9","Meals","0","0","0","111","111","111","0","1","0","1","110","110","110"
"C10","Other services to older people","71","0","71","212","283","283","0","37","6","43","240","240","240"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","9421","162","9259","12408","21829","21667","4449","852","164","5465","16202","16364","20651"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","9421","162","9259","12408","21829","21667","4449","852","164","5465","16202","16364","20651"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","106","0","106","0","106","106","0","0","0","0","106","106","106"
"D2","Nursing care placements","0","0","0","243","243","243","32","2","17","51","192","192","224"
"D3","Residential care placements","0","0","0","883","883","883","94","0","1","95","788","788","882"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","751","751","751","0","8","9","17","734","734","734"
"D6","Home care","301","0","301","698","999","999","64","12","30","106","893","893","957"
