"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Staffordshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","906","3","903","40","946","943","1","0","14","15","928","931","929"
"A2","Complaints procedures","194","0","194","26","220","220","0","0","0","0","220","220","220"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","1100","3","1097","66","1166","1163","1","0","14","15","1148","1151","1149"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","11874","49","11825","865","12739","12690","11","0","244","255","12435","12484","12446"
"BA2","Total children's services - commissioning and social work (line BA1)","11874","49","11825","865","12739","12690","11","0","244","255","12435","12484","12446"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","5846","123","5723","7496","13342","13219","614","0","569","1183","12036","12159","12650"
"BB2","Secure accommodation (welfare)","1824","197","1627","124","1948","1751","0","0","1842","1842","-91","106","-91"
"BB3","Fostering services","6422","7","6415","1236","7658","7651","2","0","288","290","7361","7368","7363"
"BB4","Other children looked after services","143","0","143","0","143","143","0","0","43","43","100","100","100"
"BB5","Total children looked after (lines BB1 to BB4)","14235","327","13908","8856","23091","22764","616","0","2742","3358","19406","19733","20022"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","1475","1","1474","224","1699","1698","0","0","163","163","1535","1536","1535"
"BC3","Direct payments","0","0","0","153","153","153","0","0","1","1","152","152","152"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","415","1","414","7","422","421","2","0","21","23","398","399","400"
"BC6","Other family support services","1975","9","1966","1573","3548","3539","0","0","135","135","3404","3413","3404"
"BC7","Total family support services (lines BC1 to BC6)","3865","11","3854","1957","5822","5811","2","0","320","322","5489","5500","5491"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","498","54","444","25","523","469","0","0","503","503","-34","20","-34"
"BD2","Youth offender teams","2949","0","2949","115","3064","3064","0","0","782","782","2282","2282","2282"
"BD3","Other youth justice services","31","0","31","252","283","283","0","0","0","0","283","283","283"
"BD4","Total youth justice (lines BD1 to BD3)","3478","54","3424","392","3870","3816","0","0","1285","1285","2531","2585","2531"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","664","0","664","132","796","796","88","0","2","90","706","706","794"
"BE2","Leaving care services","1574","1","1573","664","2238","2237","0","0","60","60","2177","2178","2177"
"BE3","Other other children's and families services","1148","1","1147","2051","3199","3198","0","0","4","4","3194","3195","3194"
"BE4","Total other children's and families services (lines BE1 to BE3)","3386","2","3384","2847","6233","6231","88","0","66","154","6077","6079","6165"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","36838","443","36395","14917","51755","51312","717","0","4657","5374","45938","46381","46655"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","12719","57","12662","1100","13819","13762","81","0","509","590","13172","13229","13253"
"C2","Nursing care placements","0","0","0","21564","21564","21564","8378","0","115","8493","13071","13071","21449"
"C3","Residential care placements","17466","1053","16413","24054","41520","40467","14228","0","779","15007","25460","26513","39688"
"C4","Supported and other accommodation","204","0","204","322","526","526","1","0","135","136","390","390","391"
"C5","Direct payments","0","0","0","225","225","225","4","0","0","4","221","221","225"
"C6","Home care","12437","17","12420","8878","21315","21298","2349","0","1122","3471","17827","17844","20176"
"C7","Day care","5346","258","5088","2366","7712","7454","297","0","274","571","6883","7141","7180"
"C8","Equipment and adaptations","3586","6","3580","77","3663","3657","14","0","128","142","3515","3521","3529"
"C9","Meals","0","0","0","1631","1631","1631","823","0","0","823","808","808","1631"
"C10","Other services to older people","198","0","198","412","610","610","0","0","7","7","603","603","603"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","51956","1391","50565","60629","112585","111194","26175","0","3069","29244","81950","83341","108125"
"C12","Supporting People","175","0","175","4309","4484","4484","0","0","1","1","4483","4483","4483"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","52131","1391","50740","64938","117069","115678","26175","0","3070","29245","86433","87824","112608"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","756","4","752","59","815","811","5","0","32","37","774","778","779"
"D2","Nursing care placements","0","0","0","1608","1608","1608","382","0","188","570","1038","1038","1420"
"D3","Residential care placements","485","6","479","1804","2289","2283","329","0","106","435","1848","1854","2177"
