"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Devon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","156","0","156","0","156","156","0","0","0","0","156","156","156"
"A2","Complaints procedures","198","0","198","0","198","198","0","0","0","0","198","198","198"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","354","0","354","0","354","354","0","0","0","0","354","354","354"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","12384","24","12360","0","12384","12360","0","211","487","698","11662","11686","11662"
"BA2","Total children's services - commissioning and social work (line BA1)","12384","24","12360","0","12384","12360","0","211","487","698","11662","11686","11662"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","4251","142","4109","5056","9307","9165","7","1046","119","1172","7993","8135","8000"
"BB2","Secure accommodation (welfare)","557","0","557","0","557","557","0","0","0","0","557","557","557"
"BB3","Fostering services","5785","14","5771","1549","7334","7320","11","30","39","80","7240","7254","7251"
"BB4","Other children looked after services","0","0","0","368","368","368","0","0","2","2","366","366","366"
"BB5","Total children looked after (lines BB1 to BB4)","10593","156","10437","6973","17566","17410","18","1076","160","1254","16156","16312","16174"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1315","49","1266","0","1315","1266","0","1","56","57","1209","1258","1209"
"BC2","Services for under 8s","0","0","0","10","10","10","0","0","0","0","10","10","10"
"BC3","Direct payments","0","0","0","106","106","106","0","0","0","0","106","106","106"
"BC4","Home care","269","0","269","54","323","323","0","1","0","1","322","322","322"
"BC5","Equipment and adaptations","0","0","0","237","237","237","0","0","1","1","236","236","236"
"BC6","Other family support services","2310","36","2274","5324","7634","7598","79","734","755","1568","6030","6066","6109"
"BC7","Total family support services (lines BC1 to BC6)","3894","85","3809","5731","9625","9540","79","736","812","1627","7913","7998","7992"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","2940","0","2940","0","2940","2940","3156","3","88","3247","-307","-307","2849"
"BD2","Youth offender teams","533","1","532","29","562","561","0","0","2","2","559","560","559"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","3473","1","3472","29","3502","3501","3156","3","90","3249","252","253","3408"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","86","2","84","786","872","870","0","0","305","305","565","567","565"
"BE2","Leaving care services","0","3","-3","1544","1544","1541","0","8","13","21","1520","1523","1520"
"BE3","Other other children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE4","Total other children's and families services (lines BE1 to BE3)","86","5","81","2330","2416","2411","0","8","318","326","2085","2090","2085"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","30430","271","30159","15063","45493","45222","3253","2034","1867","7154","38068","38339","41321"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","10058","2","10056","203","10261","10259","84","582","230","896","9363","9365","9447"
"C2","Nursing care placements","0","0","0","23933","23933","23933","8392","78","60","8530","15403","15403","23795"
"C3","Residential care placements","18512","690","17822","45678","64190","63500","20736","329","207","21272","42228","42918","62964"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","149","149","149","0","0","0","0","149","149","149"
"C6","Home care","5370","25","5345","11405","16775","16750","2538","111","32","2681","14069","14094","16607"
"C7","Day care","3455","403","3052","1434","4889","4486","322","3","12","337","4149","4552","4471"
"C8","Equipment and adaptations","170","1","169","233","403","402","0","60","105","165","237","238","237"
"C9","Meals","1262","4","1258","178","1440","1436","1018","1","5","1024","412","416","1430"
"C10","Other services to older people","1","3","-2","1729","1730","1727","2","124","13","139","1588","1591","1590"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","38828","1128","37700","84942","123770","122642","33092","1288","664","35044","87598","88726","120690"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","38828","1128","37700","84942","123770","122642","33092","1288","664","35044","87598","88726","120690"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1882","1","1881","22","1904","1903","10","42","30","82","1821","1822","1831"
"D2","Nursing care placements","0","0","0","1629","1629","1629","386","48","4","438","1191","1191","1577"
"D3","Residential care placements","827","80","747","2633","3460","3380","570","139","8","717","2663","2743","3233"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
