"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Solihull",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","191","0","191","0","191","191","0","0","3","3","188","188","188"
"A2","Complaints procedures","33","0","33","0","33","33","0","0","0","0","33","33","33"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","224","0","224","0","224","224","0","0","3","3","221","221","221"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","5439","74","5365","0","5439","5365","0","0","38","38","5327","5401","5327"
"BA2","Total children's services - commissioning and social work (line BA1)","5439","74","5365","0","5439","5365","0","0","38","38","5327","5401","5327"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","3530","3530","3530","0","0","130","130","3400","3400","3400"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","2100","2","2098","1548","3648","3646","0","0","0","0","3646","3648","3646"
"BB4","Other children looked after services","736","1","735","0","736","735","0","0","0","0","735","736","735"
"BB5","Total children looked after (lines BB1 to BB4)","2836","3","2833","5078","7914","7911","0","0","130","130","7781","7784","7781"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","629","56","573","118","747","691","0","0","0","0","691","747","691"
"BC2","Services for under 8s","32","0","32","0","32","32","0","0","0","0","32","32","32"
"BC3","Direct payments","0","0","0","18","18","18","4","0","0","4","14","14","18"
"BC4","Home care","0","0","0","89","89","89","0","0","0","0","89","89","89"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","857","0","857","611","1468","1468","0","0","88","88","1380","1380","1380"
"BC7","Total family support services (lines BC1 to BC6)","1518","56","1462","836","2354","2298","4","0","88","92","2206","2262","2210"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","437","0","437","2","439","439","0","0","35","35","404","404","404"
"BD3","Other youth justice services","337","40","297","28","365","325","0","0","219","219","106","146","106"
"BD4","Total youth justice (lines BD1 to BD3)","774","40","734","30","804","764","0","0","254","254","510","550","510"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","350","0","350","0","350","350","48","0","0","48","302","302","350"
"BE2","Leaving care services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE3","Other other children's and families services","859","0","859","100","959","959","0","0","15","15","944","944","944"
"BE4","Total other children's and families services (lines BE1 to BE3)","1209","0","1209","100","1309","1309","48","0","15","63","1246","1246","1294"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","11776","173","11603","6044","17820","17647","52","0","525","577","17070","17243","17122"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2624","11","2613","0","2624","2613","2","0","12","14","2599","2610","2601"
"C2","Nursing care placements","0","0","0","2384","2384","2384","622","0","0","622","1762","1762","2384"
"C3","Residential care placements","1457","338","1119","7928","9385","9047","3090","0","96","3186","5861","6199","8951"
"C4","Supported and other accommodation","422","4","418","0","422","418","11","0","51","62","356","360","367"
"C5","Direct payments","0","0","0","66","66","66","11","0","0","11","55","55","66"
"C6","Home care","3006","25","2981","3162","6168","6143","736","0","0","736","5407","5432","6143"
"C7","Day care","885","20","865","1017","1902","1882","127","0","0","127","1755","1775","1882"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C10","Other services to older people","880","0","880","320","1200","1200","197","0","74","271","929","929","1126"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","9274","398","8876","14877","24151","23753","4796","0","233","5029","18724","19122","23520"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","9274","398","8876","14877","24151","23753","4796","0","233","5029","18724","19122","23520"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","190","1","189","0","190","189","0","0","20","20","169","170","169"
"D2","Nursing care placements","0","0","0","325","325","325","92","0","0","92","233","233","325"
"D3","Residential care placements","15","0","15","538","553","553","75","0","0","75","478","478","553"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","126","126","126","1","0","0","1","125","125","126"
"D6","Home care","10","0","10","457","467","467","0","0","0","0","467","467","467"
