"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Milton Keynes UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","158","0","158","0","158","158","0","0","-20","-20","178","178","178"
"A2","Complaints procedures","68","0","68","0","68","68","0","0","0","0","68","68","68"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","226","0","226","0","226","226","0","0","-20","-20","246","246","246"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","2962","1","2961","0","2962","2961","0","0","9","9","2952","2953","2952"
"BA2","Total children's services - commissioning and social work (line BA1)","2962","1","2961","0","2962","2961","0","0","9","9","2952","2953","2952"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2112","47","2065","2352","4464","4417","22","0","264","286","4131","4178","4153"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","1579","0","1579","914","2493","2493","0","0","13","13","2480","2480","2480"
"BB4","Other children looked after services","687","31","656","36","723","692","0","0","0","0","692","723","692"
"BB5","Total children looked after (lines BB1 to BB4)","4378","78","4300","3302","7680","7602","22","0","277","299","7303","7381","7325"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","561","0","561","0","561","561","0","0","0","0","561","561","561"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","217","0","217","0","217","217","0","0","0","0","217","217","217"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","2083","0","2083","0","2083","2083","0","0","25","25","2058","2058","2058"
"BC7","Total family support services (lines BC1 to BC6)","2861","0","2861","0","2861","2861","0","0","25","25","2836","2836","2836"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","852","17","835","0","852","835","0","199","3","202","633","650","633"
"BD3","Other youth justice services","212","0","212","0","212","212","0","0","218","218","-6","-6","-6"
"BD4","Total youth justice (lines BD1 to BD3)","1064","17","1047","0","1064","1047","0","199","221","420","627","644","627"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","744","0","744","0","744","744","0","19","0","19","725","725","725"
"BE2","Leaving care services","1508","0","1508","0","1508","1508","0","0","0","0","1508","1508","1508"
"BE3","Other other children's and families services","144","0","144","0","144","144","0","0","0","0","144","144","144"
"BE4","Total other children's and families services (lines BE1 to BE3)","2396","0","2396","0","2396","2396","0","19","0","19","2377","2377","2377"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","13661","96","13565","3302","16963","16867","22","218","532","772","16095","16191","16117"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4007","25","3982","83","4090","4065","0","13","31","44","4021","4046","4021"
"C2","Nursing care placements","0","0","0","5580","5580","5580","1839","1107","0","2946","2634","2634","4473"
"C3","Residential care placements","149","162","-13","7276","7425","7263","2829","54","91","2974","4289","4451","7118"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","20","20","20","0","0","0","0","20","20","20"
"C6","Home care","3120","13","3107","2536","5656","5643","629","225","0","854","4789","4802","5418"
"C7","Day care","3","15","-12","779","782","767","31","0","7","38","729","744","760"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","1","1","0","374","375","374","182","0","0","182","192","193","374"
"C10","Other services to older people","0","0","0","181","181","181","0","0","0","0","181","181","181"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","7280","216","7064","16829","24109","23893","5510","1399","129","7038","16855","17071","22365"
"C12","Supporting People","65","0","65","0","65","65","0","0","0","0","65","65","65"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","7345","216","7129","16829","24174","23958","5510","1399","129","7038","16920","17136","22430"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1435","25","1410","0","1435","1410","0","13","30","43","1367","1392","1367"
"D2","Nursing care placements","0","0","0","950","950","950","121","336","0","457","493","493","614"
"D3","Residential care placements","0","0","0","400","400","400","77","0","0","77","323","323","400"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","471","471","471","0","0","0","0","471","471","471"
