"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Portsmouth UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","514","0","514","0","514","514","0","0","0","0","514","514","514"
"A2","Complaints procedures","34","0","34","0","34","34","0","0","0","0","34","34","34"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","548","0","548","0","548","548","0","0","0","0","548","548","548"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","1684.482390888933","77","1607.482390888933","0","1684.482390888933","1607.482390888933","2","0","0","2","1605.482390888933","1682.482390888933","1607.482390888933"
"BA2","Total children's services - commissioning and social work (line BA1)","1684.482390888933","77","1607.482390888933","0","1684.482390888933","1607.482390888933","2","0","0","2","1605.482390888933","1682.482390888933","1607.482390888933"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2465.1634735751531","91","2374.1634735751531","788.40004871731298","3253.5635222924661","3162.5635222924661","3","0","11","14","3148.5635222924661","3239.5635222924661","3151.5635222924661"
"BB2","Secure accommodation (welfare)","0","0","0","238.80001475608108","238.80001475608108","238.80001475608108","0","0","0","0","238.80001475608108","238.80001475608108","238.80001475608108"
"BB3","Fostering services","866.85697901075025","11","855.85697901075025","3386.4002092545775","4253.2571882653274","4242.2571882653274","29","0","12","41","4201.2571882653274","4212.2571882653274","4230.2571882653274"
"BB4","Other children looked after services","1619.063676125885","0","1619.063676125885","127.20000786002309","1746.2636839859081","1746.2636839859081","9","0","8","17","1729.2636839859081","1729.2636839859081","1738.2636839859081"
"BB5","Total children looked after (lines BB1 to BB4)","4951.0841287117883","102","4849.0841287117883","4540.8002805879951","9491.8844092997824","9389.8844092997824","41","0","31","72","9317.8844092997824","9419.8844092997824","9358.8844092997824"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1310.5137774012508","69","1241.5137774012508","0","1310.5137774012508","1241.5137774012508","0","0","41","41","1200.5137774012508","1269.5137774012508","1200.5137774012508"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC7","Total family support services (lines BC1 to BC6)","1310.5137774012508","69","1241.5137774012508","0","1310.5137774012508","1241.5137774012508","0","0","41","41","1200.5137774012508","1269.5137774012508","1200.5137774012508"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","155.18922217515635","0","155.18922217515635","0","155.18922217515635","155.18922217515635","0","0","0","0","155.18922217515635","155.18922217515635","155.18922217515635"
"BD3","Other youth justice services","182.71483660407077","31","151.71483660407077","0","182.71483660407077","151.71483660407077","0","0","0","0","151.71483660407077","182.71483660407077","151.71483660407077"
"BD4","Total youth justice (lines BD1 to BD3)","337.90405877922711","31","306.90405877922711","0","337.90405877922711","306.90405877922711","0","0","0","0","306.90405877922711","337.90405877922711","306.90405877922711"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","341.647914490083","0","341.647914490083","364.80002254195301","706.44793703203595","706.44793703203595","8","0","5","13","693.44793703203595","693.44793703203595","701.44793703203595"
"BE2","Leaving care services","0","0","0","475.20002936385987","475.20002936385987","475.20002936385987","0","0","1","1","474.20002936385987","474.20002936385987","474.20002936385987"
"BE3","Other other children's and families services","848.90820786857921","0","848.90820786857921","366.00002261610422","1214.9082304846834","1214.9082304846834","11","0","21","32","1182.9082304846834","1182.9082304846834","1193.9082304846834"
"BE4","Total other children's and families services (lines BE1 to BE3)","1190.5561223586622","0","1190.5561223586622","1206.000074521917","2396.5561968805791","2396.5561968805791","19","0","27","46","2350.5561968805791","2350.5561968805791","2369.5561968805791"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","9474.5404781398611","279","9195.5404781398611","5746.8003551099118","15221.340833249773","14942.340833249773","62","0","99","161","14781.340833249773","15060.340833249773","14843.340833249773"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3498.9179391930684","0","3498.9179391930684","0","3498.9179391930684","3498.9179391930684","11","0","43","54","3444.9179391930684","3444.9179391930684","3455.9179391930684"
"C2","Nursing care placements","0","0","0","4851.7875946485929","4851.7875946485929","4851.7875946485929","1406","0","24","1430","3421.7875946485929","3421.7875946485929","4827.7875946485929"
"C3","Residential care placements","6809.4299472096118","729","6080.4299472096118","6076.1958491174128","12885.625796327025","12156.625796327025","4192","0","14","4206","7950.6257963270255","8679.6257963270255","12142.625796327025"
