"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Ealing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","378.43168513485261","0","378.43168513485261","0","378.43168513485261","378.43168513485261","3","0","0","3","375.43168513485261","375.43168513485261","378.43168513485261"
"A2","Complaints procedures","157.04369642483798","0","157.04369642483798","0","157.04369642483798","157.04369642483798","0","0","42","42","115.04369642483798","115.04369642483798","115.04369642483798"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","535.47538155969062","0","535.47538155969062","0","535.47538155969062","535.47538155969062","3","0","42","45","490.47538155969062","490.47538155969062","493.47538155969062"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","11237","0","11237","927","12164","12164","0","0","210","210","11954","11954","11954"
"BA2","Total children's services - commissioning and social work (line BA1)","11237","0","11237","927","12164","12164","0","0","210","210","11954","11954","11954"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2418.2188695282616","122","2296.2188695282616","4111","6529.2188695282621","6407.2188695282621","0","0","0","0","6407.2188695282621","6529.2188695282621","6407.2188695282621"
"BB2","Secure accommodation (welfare)","0","0","0","398","398","398","0","0","0","0","398","398","398"
"BB3","Fostering services","3237.9086272843178","36","3201.9086272843178","2726","5963.9086272843178","5927.9086272843178","0","0","1","1","5926.9086272843178","5962.9086272843178","5926.9086272843178"
"BB4","Other children looked after services","292.87250318742031","0","292.87250318742031","0","292.87250318742031","292.87250318742031","0","0","47","47","245.87250318742031","245.87250318742031","245.87250318742031"
"BB5","Total children looked after (lines BB1 to BB4)","5949","158","5791","7235","13184","13026","0","0","48","48","12978","13136","12978"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","112.24899598393574","0","112.24899598393574","0","112.24899598393574","112.24899598393574","0","0","0","0","112.24899598393574","112.24899598393574","112.24899598393574"
"BC2","Services for under 8s","1.1224899598393574","0","1.1224899598393574","0","1.1224899598393574","1.1224899598393574","0","0","0","0","1.1224899598393574","1.1224899598393574","1.1224899598393574"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","228.98795180722891","0","228.98795180722891","0","228.98795180722891","228.98795180722891","0","0","0","0","228.98795180722891","228.98795180722891","228.98795180722891"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1914.640562248996","21","1893.640562248996","692","2606.640562248996","2585.640562248996","0","0","0","0","2585.640562248996","2606.640562248996","2585.640562248996"
"BC7","Total family support services (lines BC1 to BC6)","2257","21","2236","692","2949","2928","0","0","0","0","2928","2949","2928"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","40","40","40","0","0","0","0","40","40","40"
"BD2","Youth offender teams","566.99903006789521","8","558.99903006789521","0","566.99903006789521","558.99903006789521","0","0","0","0","558.99903006789521","566.99903006789521","558.99903006789521"
"BD3","Other youth justice services","622.00096993210479","0","622.00096993210479","577","1199.0009699321049","1199.0009699321049","0","0","0","0","1199.0009699321049","1199.0009699321049","1199.0009699321049"
"BD4","Total youth justice (lines BD1 to BD3)","1189","8","1181","617","1806","1798","0","0","0","0","1798","1806","1798"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","2050.2729591836733","0","2050.2729591836733","0","2050.2729591836733","2050.2729591836733","92","0","0","92","1958.2729591836733","1958.2729591836733","2050.2729591836733"
"BE2","Leaving care services","1658.3265306122448","0","1658.3265306122448","3618","5276.3265306122448","5276.3265306122448","5","0","0","5","5271.3265306122448","5271.3265306122448","5276.3265306122448"
"BE3","Other other children's and families services","494.40051020408163","0","494.40051020408163","286","780.40051020408168","780.40051020408168","0","0","0","0","780.40051020408168","780.40051020408168","780.40051020408168"
"BE4","Total other children's and families services (lines BE1 to BE3)","4203","0","4203","3904","8107","8107","97","0","0","97","8010","8010","8107"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","24835","187","24648","13375","38210","38023","97","0","258","355","37668","37855","37765"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5948.789469808542","0","5948.789469808542","634","6582.789469808542","6582.789469808542","0","20","191","211","6371.789469808542","6371.789469808542","6371.789469808542"
"C2","Nursing care placements","0","0","0","10616","10616","10616","2678","2393","0","5071","5545","5545","8223"
"C3","Residential care placements","4924.9067010309282","151","4773.9067010309282","4995","9919.9067010309282","9768.9067010309282","3251","0","10","3261","6507.9067010309282","6658.9067010309282","9758.9067010309282"
"C4","Supported and other accommodation","504.24153166421206","0","504.24153166421206","0","504.24153166421206","504.24153166421206","0","0","0","0","504.24153166421206","504.24153166421206","504.24153166421206"
"C5","Direct payments","0","0","0","169","169","169","0","0","0","0","169","169","169"
