"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Lancashire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","291","0","291","0","291","291","0","0","0","0","291","291","291"
"A2","Complaints procedures","78","0","78","0","78","78","0","0","0","0","78","78","78"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","369","0","369","0","369","369","0","0","0","0","369","369","369"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","17026","37","16989","19","17045","17008","7","0","209","216","16792","16829","16799"
"BA2","Total children's services - commissioning and social work (line BA1)","17026","37","16989","19","17045","17008","7","0","209","216","16792","16829","16799"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","14350","373","13977","6796","21146","20773","16","0","81","97","20676","21049","20692"
"BB2","Secure accommodation (welfare)","210","0","210","263","473","473","0","0","0","0","473","473","473"
"BB3","Fostering services","7886","0","7886","2848","10734","10734","0","0","0","0","10734","10734","10734"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB5","Total children looked after (lines BB1 to BB4)","22446","373","22073","9907","32353","31980","16","0","81","97","31883","32256","31899"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","784","0","784","0","784","784","0","0","2","2","782","782","782"
"BC2","Services for under 8s","6094","342","5752","329","6423","6081","5","0","36","41","6040","6382","6045"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","444","0","444","1596","2040","2040","1","0","0","1","2039","2039","2040"
"BC5","Equipment and adaptations","30","0","30","0","30","30","0","0","0","0","30","30","30"
"BC6","Other family support services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC7","Total family support services (lines BC1 to BC6)","7352","342","7010","1925","9277","8935","6","0","38","44","8891","9233","8897"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","3033","101","2932","602","3635","3534","2","0","13","15","3519","3620","3521"
"BD2","Youth offender teams","940","31","909","146","1086","1055","1","0","1022","1023","32","63","33"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","3973","132","3841","748","4721","4589","3","0","1035","1038","3551","3683","3554"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1192","18","1174","656","1848","1830","2","0","24","26","1804","1822","1806"
"BE2","Leaving care services","375","0","375","0","375","375","0","0","0","0","375","375","375"
"BE3","Other other children's and families services","472","2","470","31","503","501","14","0","3","17","484","486","498"
"BE4","Total other children's and families services (lines BE1 to BE3)","2039","20","2019","687","2726","2706","16","0","27","43","2663","2683","2679"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","52836","904","51932","13286","66122","65218","48","0","1390","1438","63780","64684","63828"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","13773","0","13773","0","13773","13773","45","39","242","326","13447","13447","13492"
"C2","Nursing care placements","0","0","0","27032","27032","27032","8675","0","41","8716","18316","18316","26991"
"C3","Residential care placements","18806","359","18447","66004","84810","84451","25700","25","252","25977","58474","58833","84174"
"C4","Supported and other accommodation","0","0","0","2","2","2","19","0","0","19","-17","-17","2"
"C5","Direct payments","0","0","0","615","615","615","0","0","0","0","615","615","615"
"C6","Home care","4646","0","4646","30612","35258","35258","2573","0","14","2587","32671","32671","35244"
"C7","Day care","4514","130","4384","3223","7737","7607","140","0","5","145","7462","7592","7602"
"C8","Equipment and adaptations","3457","0","3457","0","3457","3457","0","0","0","0","3457","3457","3457"
"C9","Meals","1068","4","1064","2527","3595","3591","1266","0","5","1271","2320","2324","3586"
"C10","Other services to older people","400","0","400","781","1181","1181","0","0","0","0","1181","1181","1181"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","46664","493","46171","130796","177460","176967","38418","64","559","39041","137926","138419","176344"
"C12","Supporting People","0","0","0","4361","4361","4361","0","0","0","0","4361","4361","4361"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","46664","493","46171","135157","181821","181328","38418","64","559","39041","142287","142780","180705"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","3316","0","3316","0","3316","3316","4","1","126","131","3185","3185","3189"
"D2","Nursing care placements","0","0","0","3486","3486","3486","763","0","8","771","2715","2715","3478"
"D3","Residential care placements","1272","66","1206","5222","6494","6428","975","0","127","1102","5326","5392","6301"
