"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Plymouth UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","285","0","285","0","285","285","2","0","0","2","283","283","285"
"A2","Complaints procedures","97","0","97","0","97","97","0","0","0","0","97","97","97"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","382","0","382","0","382","382","2","0","0","2","380","380","382"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","6118","150","5968","1017","7135","6985","1","2","0","3","6982","7132","6983"
"BA2","Total children's services - commissioning and social work (line BA1)","6118","150","5968","1017","7135","6985","1","2","0","3","6982","7132","6983"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1093","25","1068","4766","5859","5834","1","122","0","123","5711","5736","5712"
"BB2","Secure accommodation (welfare)","0","0","0","58","58","58","0","0","0","0","58","58","58"
"BB3","Fostering services","5190","0","5190","1790","6980","6980","0","2","1","3","6977","6977","6977"
"BB4","Other children looked after services","1256","17","1239","949","2205","2188","0","1","0","1","2187","2204","2187"
"BB5","Total children looked after (lines BB1 to BB4)","7539","42","7497","7563","15102","15060","1","125","1","127","14933","14975","14934"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","908","5","903","232","1140","1135","0","0","0","0","1135","1140","1135"
"BC2","Services for under 8s","0","0","0","83","83","83","0","0","35","35","48","48","48"
"BC3","Direct payments","0","0","0","14","14","14","0","0","0","0","14","14","14"
"BC4","Home care","47","0","47","0","47","47","0","0","0","0","47","47","47"
"BC5","Equipment and adaptations","39","0","39","0","39","39","0","0","0","0","39","39","39"
"BC6","Other family support services","155","5","150","1327","1482","1477","0","375","0","375","1102","1107","1102"
"BC7","Total family support services (lines BC1 to BC6)","1149","10","1139","1656","2805","2795","0","375","35","410","2385","2395","2385"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","1","1","1","0","0","0","0","1","1","1"
"BD2","Youth offender teams","429","0","429","0","429","429","0","0","0","0","429","429","429"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","429","0","429","1","430","430","0","0","0","0","430","430","430"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1412","0","1412","0","1412","1412","75","1","0","76","1336","1336","1411"
"BE2","Leaving care services","8","0","8","218","226","226","0","0","139","139","87","87","87"
"BE3","Other other children's and families services","71","43","28","113","184","141","0","0","1","1","140","183","140"
"BE4","Total other children's and families services (lines BE1 to BE3)","1491","43","1448","331","1822","1779","75","1","140","216","1563","1606","1638"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","16726","245","16481","10568","27294","27049","77","503","176","756","26293","26538","26370"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1195","22","1173","3868","5063","5041","5","219","30","254","4787","4809","4792"
"C2","Nursing care placements","0","0","0","8147","8147","8147","2991","3","0","2994","5153","5153","8144"
"C3","Residential care placements","4169","146","4023","13658","17827","17681","6084","64","5","6153","11528","11674","17612"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","11","11","11","0","0","0","0","11","11","11"
"C6","Home care","2325","0","2325","1563","3888","3888","210","1","0","211","3677","3677","3887"
"C7","Day care","0","0","0","650","650","650","0","0","0","0","650","650","650"
"C8","Equipment and adaptations","218","0","218","151","369","369","0","0","0","0","369","369","369"
"C9","Meals","446","0","446","67","513","513","345","0","0","345","168","168","513"
"C10","Other services to older people","183","41","142","221","404","363","0","0","39","39","324","365","324"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","8536","209","8327","28336","36872","36663","9635","287","74","9996","26667","26876","36302"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","8536","209","8327","28336","36872","36663","9635","287","74","9996","26667","26876","36302"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","234","5","229","554","788","783","1","23","0","24","759","764","760"
"D2","Nursing care placements","0","0","0","735","735","735","185","0","0","185","550","550","735"
"D3","Residential care placements","0","0","0","1414","1414","1414","234","209","0","443","971","971","1205"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","130","130","130","0","0","37","37","93","93","93"
