"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Liverpool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","587","2","585","0","587","585","27","83","6","116","469","471","496"
"A2","Complaints procedures","117","0","117","0","117","117","0","0","0","0","117","117","117"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","704","2","702","0","704","702","27","83","6","116","586","588","613"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","7438","3","7435","0","7438","7435","0","669","303","972","6463","6466","6463"
"BA2","Total children's services - commissioning and social work (line BA1)","7438","3","7435","0","7438","7435","0","669","303","972","6463","6466","6463"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3020","81","2939","11413","14433","14352","19","643","1306","1968","12384","12465","12403"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","10887","5","10882","2103","12990","12985","0","10","600","610","12375","12380","12375"
"BB4","Other children looked after services","2455","1","2454","1427","3882","3881","0","544","106","650","3231","3232","3231"
"BB5","Total children looked after (lines BB1 to BB4)","16362","87","16275","14943","31305","31218","19","1197","2012","3228","27990","28077","28009"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","4757","4757","4757","0","1","143","144","4613","4613","4613"
"BC2","Services for under 8s","4644","282","4362","141","4785","4503","56","18","362","436","4067","4349","4123"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","2430","1","2429","1441","3871","3870","0","1","116","117","3753","3754","3753"
"BC7","Total family support services (lines BC1 to BC6)","7074","283","6791","6339","13413","13130","56","20","621","697","12433","12716","12489"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","5013","505","4508","0","5013","4508","4","3476","173","3653","855","1360","859"
"BD2","Youth offender teams","4584","4","4580","0","4584","4580","2","95","1160","1257","3323","3327","3325"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","9597","509","9088","0","9597","9088","6","3571","1333","4910","4178","4687","4184"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1691","1","1690","178","1869","1868","5","2","56","63","1805","1806","1810"
"BE2","Leaving care services","4875","2","4873","2224","7099","7097","0","295","973","1268","5829","5831","5829"
"BE3","Other other children's and families services","532","1","531","793","1325","1324","0","0","39","39","1285","1286","1285"
"BE4","Total other children's and families services (lines BE1 to BE3)","7098","4","7094","3195","10293","10289","5","297","1068","1370","8919","8923","8924"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","47569","886","46683","24477","72046","71160","86","5754","5337","11177","59983","60869","60069"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5107","3","5104","0","5107","5104","0","414","13","427","4677","4680","4677"
"C2","Nursing care placements","0","0","0","19416","19416","19416","5224","0","0","5224","14192","14192","19416"
"C3","Residential care placements","6397","836","5561","26805","33202","32366","6255","5647","139","12041","20325","21161","26580"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","43","43","43","0","0","0","0","43","43","43"
"C6","Home care","12811","24","12787","10210","23021","22997","1900","133","56","2089","20908","20932","22808"
"C7","Day care","5154","414","4740","506","5660","5246","140","2","316","458","4788","5202","4928"
"C8","Equipment and adaptations","2930","3","2927","0","2930","2927","609","23","11","643","2284","2287","2893"
"C9","Meals","237","0","237","0","237","237","0","0","0","0","237","237","237"
"C10","Other services to older people","0","0","0","1317","1317","1317","0","36","4","40","1277","1277","1277"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","32636","1280","31356","58297","90933","89653","14128","6255","539","20922","68731","70011","82859"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","32636","1280","31356","58297","90933","89653","14128","6255","539","20922","68731","70011","82859"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","875","0","875","0","875","875","52","1","2","55","820","820","872"
"D2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D3","Residential care placements","0","0","0","4705","4705","4705","607","3","10","620","4085","4085","4692"
