"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Worcestershire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","344.9123739503741","0","344.9123739503741","0","344.9123739503741","344.9123739503741","0","0","6","6","338.9123739503741","338.9123739503741","338.9123739503741"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","344.9123739503741","0","344.9123739503741","0","344.9123739503741","344.9123739503741","0","0","6","6","338.9123739503741","338.9123739503741","338.9123739503741"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","6899.3186354483214","0","6899.3186354483214","0","6899.3186354483214","6899.3186354483214","0","145","0","145","6754.3186354483214","6754.3186354483214","6754.3186354483214"
"BA2","Total children's services - commissioning and social work (line BA1)","6899.3186354483214","0","6899.3186354483214","0","6899.3186354483214","6899.3186354483214","0","145","0","145","6754.3186354483214","6754.3186354483214","6754.3186354483214"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3444.1287796277934","296","3148.1287796277934","6147.3668139788724","9591.4955936066654","9295.4955936066654","0","0","4","4","9291.4955936066654","9587.4955936066654","9291.4955936066654"
"BB2","Secure accommodation (welfare)","0","0","0","12.853877290076053","12.853877290076053","12.853877290076053","0","0","0","0","12.853877290076053","12.853877290076053","12.853877290076053"
"BB3","Fostering services","5841.0160718987263","0","5841.0160718987263","1439.6342564885181","7280.6503283872444","7280.6503283872444","0","0","20","20","7260.6503283872444","7260.6503283872444","7260.6503283872444"
"BB4","Other children looked after services","63.198230009540595","0","63.198230009540595","0","63.198230009540595","63.198230009540595","0","0","0","0","63.198230009540595","63.198230009540595","63.198230009540595"
"BB5","Total children looked after (lines BB1 to BB4)","9348.3430815360607","296","9052.3430815360607","7599.8549477574661","16948.198029293526","16652.198029293526","0","0","24","24","16628.198029293526","16924.198029293526","16628.198029293526"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1883.1984678911829","134","1749.1984678911829","0","1883.1984678911829","1749.1984678911829","0","0","3","3","1746.1984678911829","1880.1984678911829","1746.1984678911829"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","48.2020398377852","48.2020398377852","48.2020398377852","0","0","0","0","48.2020398377852","48.2020398377852","48.2020398377852"
"BC4","Home care","77.123263740456323","0","77.123263740456323","0","77.123263740456323","77.123263740456323","0","0","0","0","77.123263740456323","77.123263740456323","77.123263740456323"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","469.16652108777595","0","469.16652108777595","1169.7028333969208","1638.8693544846967","1638.8693544846967","0","104","0","104","1534.8693544846967","1534.8693544846967","1534.8693544846967"
"BC7","Total family support services (lines BC1 to BC6)","2429.4882527194154","134","2295.4882527194154","1217.904873234706","3647.3931259541214","3513.3931259541214","0","104","3","107","3406.3931259541214","3540.3931259541214","3406.3931259541214"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","294.56802123090955","0","294.56802123090955","2350.1172312022386","2644.685252433148","2644.685252433148","0","858","0","858","1786.685252433148","1786.685252433148","1786.685252433148"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","294.56802123090955","0","294.56802123090955","2350.1172312022386","2644.685252433148","2644.685252433148","0","858","0","858","1786.685252433148","1786.685252433148","1786.685252433148"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1732.0599648377483","0","1732.0599648377483","0","1732.0599648377483","1732.0599648377483","0","0","41","41","1691.0599648377483","1691.0599648377483","1691.0599648377483"
"BE2","Leaving care services","0","0","0","833.3597109732641","833.3597109732641","833.3597109732641","0","0","0","0","833.3597109732641","833.3597109732641","833.3597109732641"
"BE3","Other other children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE4","Total other children's and families services (lines BE1 to BE3)","1732.0599648377483","0","1732.0599648377483","833.3597109732641","2565.4196758110124","2565.4196758110124","0","0","41","41","2524.4196758110124","2524.4196758110124","2524.4196758110124"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","20703.777955772457","430","20273.777955772457","12001.236763167675","32705.014718940132","32275.014718940132","0","1107","68","1175","31100.014718940132","31530.014718940132","31100.014718940132"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6680.7637038766215","143","6537.7637038766215","0","6680.7637038766215","6537.7637038766215","0","0","241.53100000000001","241.53100000000001","6296.2327038766216","6439.2327038766216","6296.2327038766216"
