"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Doncaster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","131","0","131","0","131","131","0","0","0","0","131","131","131"
"A2","Complaints procedures","102","0","102","0","102","102","0","0","0","0","102","102","102"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","233","0","233","0","233","233","0","0","0","0","233","233","233"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","6454","0","6454","0","6454","6454","5","58","3","66","6388","6388","6393"
"BA2","Total children's services - commissioning and social work (line BA1)","6454","0","6454","0","6454","6454","5","58","3","66","6388","6388","6393"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","4340","76","4264","2164","6504","6428","7","0","454","461","5967","6043","5974"
"BB2","Secure accommodation (welfare)","0","0","0","176","176","176","0","0","0","0","176","176","176"
"BB3","Fostering services","2803","3","2800","657","3460","3457","0","24","27","51","3406","3409","3406"
"BB4","Other children looked after services","57","0","57","34","91","91","0","7","46","53","38","38","38"
"BB5","Total children looked after (lines BB1 to BB4)","7200","79","7121","3031","10231","10152","7","31","527","565","9587","9666","9594"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1124","208","916","915","2039","1831","0","21","18","39","1792","2000","1792"
"BC2","Services for under 8s","0","0","0","223","223","223","0","0","0","0","223","223","223"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","129","0","129","49","178","178","0","0","0","0","178","178","178"
"BC5","Equipment and adaptations","7","0","7","0","7","7","0","0","0","0","7","7","7"
"BC6","Other family support services","270","0","270","117","387","387","0","0","0","0","387","387","387"
"BC7","Total family support services (lines BC1 to BC6)","1530","208","1322","1304","2834","2626","0","21","18","39","2587","2795","2587"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","18","18","18","0","0","0","0","18","18","18"
"BD2","Youth offender teams","1232","4","1228","113","1345","1341","0","178","309","487","854","858","854"
"BD3","Other youth justice services","341","0","341","17","358","358","0","0","140","140","218","218","218"
"BD4","Total youth justice (lines BD1 to BD3)","1573","4","1569","148","1721","1717","0","178","449","627","1090","1094","1090"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","865","0","865","172","1037","1037","0","0","0","0","1037","1037","1037"
"BE2","Leaving care services","448","4","444","884","1332","1328","0","0","41","41","1287","1291","1287"
"BE3","Other other children's and families services","667","0","667","0","667","667","0","0","0","0","667","667","667"
"BE4","Total other children's and families services (lines BE1 to BE3)","1980","4","1976","1056","3036","3032","0","0","41","41","2991","2995","2991"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","18737","295","18442","5539","24276","23981","12","288","1038","1338","22643","22938","22655"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5261","0","5261","60","5321","5321","0","58","406","464","4857","4857","4857"
"C2","Nursing care placements","0","0","0","6960","6960","6960","2236","95","62","2393","4567","4567","6803"
"C3","Residential care placements","5811","287","5524","13138","18949","18662","6761","557","339","7657","11005","11292","17766"
"C4","Supported and other accommodation","4469","0","4469","0","4469","4469","27","0","420","447","4022","4022","4049"
"C5","Direct payments","0","0","0","324","324","324","0","0","0","0","324","324","324"
"C6","Home care","4185","0","4185","2893","7078","7078","1548","207","85","1840","5238","5238","6786"
"C7","Day care","2035","238","1797","575","2610","2372","131","16","45","192","2180","2418","2311"
"C8","Equipment and adaptations","394","0","394","0","394","394","0","0","28","28","366","366","366"
"C9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C10","Other services to older people","225","20","205","155","380","360","20","0","0","20","340","360","360"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","22380","545","21835","24105","46485","45940","10723","933","1385","13041","32899","33444","43622"
"C12","Supporting People","791","0","791","0","791","791","0","0","0","0","791","791","791"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","23171","545","22626","24105","47276","46731","10723","933","1385","13041","33690","34235","44413"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","990","1","989","0","990","989","0","0","0","0","989","990","989"
"D2","Nursing care placements","0","0","0","413","413","413","45","0","0","45","368","368","413"
"D3","Residential care placements","225","0","225","1480","1705","1705","177","0","0","177","1528","1528","1705"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","426","426","426","0","0","0","0","426","426","426"
