"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Brent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","203","0","203","0","203","203","0","0","0","0","203","203","203"
"A2","Complaints procedures","171","0","171","0","171","171","0","0","0","0","171","171","171"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","374","0","374","0","374","374","0","0","0","0","374","374","374"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","8942","0","8942","31","8973","8973","0","0","0","0","8973","8973","8973"
"BA2","Total children's services - commissioning and social work (line BA1)","8942","0","8942","31","8973","8973","0","0","0","0","8973","8973","8973"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1104","0","1104","3350","4454","4454","-3","0","0","-3","4457","4457","4454"
"BB2","Secure accommodation (welfare)","0","0","0","204","204","204","0","0","0","0","204","204","204"
"BB3","Fostering services","1782","0","1782","3485","5267","5267","0","0","0","0","5267","5267","5267"
"BB4","Other children looked after services","224","0","224","110","334","334","0","0","2","2","332","332","332"
"BB5","Total children looked after (lines BB1 to BB4)","3110","0","3110","7149","10259","10259","-3","0","2","-1","10260","10260","10257"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","6","6","0","0","6","0","0","0","0","0","0","6","0"
"BC2","Services for under 8s","1360","60","1300","18","1378","1318","55","0","0","55","1263","1323","1318"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","209","0","209","66","275","275","0","0","0","0","275","275","275"
"BC5","Equipment and adaptations","56","0","56","0","56","56","0","0","0","0","56","56","56"
"BC6","Other family support services","862","19","843","742","1604","1585","0","0","0","0","1585","1604","1585"
"BC7","Total family support services (lines BC1 to BC6)","2493","85","2408","826","3319","3234","55","0","0","55","3179","3264","3234"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","28","28","28","0","0","0","0","28","28","28"
"BD2","Youth offender teams","1429","0","1429","0","1429","1429","81","56","0","137","1292","1292","1373"
"BD3","Other youth justice services","190","0","190","0","190","190","17","0","0","17","173","173","190"
"BD4","Total youth justice (lines BD1 to BD3)","1619","0","1619","28","1647","1647","98","56","0","154","1493","1493","1591"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1020","0","1020","132","1152","1152","0","0","0","0","1152","1152","1152"
"BE2","Leaving care services","317","0","317","2994","3311","3311","0","0","0","0","3311","3311","3311"
"BE3","Other other children's and families services","82","0","82","0","82","82","0","0","0","0","82","82","82"
"BE4","Total other children's and families services (lines BE1 to BE3)","1419","0","1419","3126","4545","4545","0","0","0","0","4545","4545","4545"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","17583","85","17498","11160","28743","28658","150","56","2","208","28450","28535","28600"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4320","0","4320","334","4654","4654","310","90","29","429","4225","4225","4535"
"C2","Nursing care placements","0","0","0","7932","7932","7932","2109","0","0","2109","5823","5823","7932"
"C3","Residential care placements","1125","0","1125","10067","11192","11192","3633","131","1614","5378","5814","5814","9447"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","53","53","53","0","0","0","0","53","53","53"
"C6","Home care","0","0","0","8369","8369","8369","947","0","0","947","7422","7422","8369"
"C7","Day care","897","15","882","369","1266","1251","211","0","0","211","1040","1055","1251"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","1572","0","1572","0","1572","1572","73","0","0","73","1499","1499","1572"
"C10","Other services to older people","255","0","255","0","255","255","0","0","0","0","255","255","255"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","8169","15","8154","27124","35293","35278","7283","221","1643","9147","26131","26146","33414"
"C12","Supporting People","33","0","33","113","146","146","0","0","142","142","4","4","4"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","8202","15","8187","27237","35439","35424","7283","221","1785","9289","26135","26150","33418"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2346","0","2346","16","2362","2362","0","45","0","45","2317","2317","2317"
"D2","Nursing care placements","0","0","0","986","986","986","58","101","0","159","827","827","885"
"D3","Residential care placements","0","0","0","1540","1540","1540","117","603","0","720","820","820","937"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
