"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Cumbria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","323","3","320","0","323","320","0","0","0","0","320","323","320"
"A2","Complaints procedures","97","1","96","0","97","96","0","0","0","0","96","97","96"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","420","4","416","0","420","416","0","0","0","0","416","420","416"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","10426","149","10277","0","10426","10277","0","0","224","224","10053","10202","10053"
"BA2","Total children's services - commissioning and social work (line BA1)","10426","149","10277","0","10426","10277","0","0","224","224","10053","10202","10053"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3790","147","3643","1619","5409","5262","0","0","40","40","5222","5369","5222"
"BB2","Secure accommodation (welfare)","178","0","178","0","178","178","0","0","0","0","178","178","178"
"BB3","Fostering services","6309","19","6290","1205","7514","7495","0","0","43","43","7452","7471","7452"
"BB4","Other children looked after services","152","1","151","0","152","151","0","0","6","6","145","146","145"
"BB5","Total children looked after (lines BB1 to BB4)","10429","167","10262","2824","13253","13086","0","0","89","89","12997","13164","12997"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","654","46.000999999999998","607.99900000000002","0","654","607.99900000000002","0","0","20.98563","20.98563","587.01337000000001","633.01436999999999","587.01337000000001"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","176","176","176","0","0","0","0","176","176","176"
"BC4","Home care","655","0","655","0","655","655","0","0","33.668570000000003","33.668570000000003","621.33142999999995","621.33142999999995","621.33142999999995"
"BC5","Equipment and adaptations","1","0","1","0","1","1","0","0","8.5380000000000003","8.5380000000000003","-7.5380000000000003","-7.5380000000000003","-7.5380000000000003"
"BC6","Other family support services","1411","2","1409","0","1411","1409","0","0","11.3294","11.3294","1397.6705999999999","1399.6705999999999","1397.6705999999999"
"BC7","Total family support services (lines BC1 to BC6)","2721","48.000999999999998","2672.9989999999998","176","2897","2848.9989999999998","0","0","74.521600000000007","74.521600000000007","2774.4773999999998","2822.4784","2774.4773999999998"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1990","0","1990","0","1990","1990","0","0","886.85299999999995","886.85299999999995","1103.1469999999999","1103.1469999999999","1103.1469999999999"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","1990","0","1990","0","1990","1990","0","0","886.85299999999995","886.85299999999995","1103.1469999999999","1103.1469999999999","1103.1469999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1003","3","1000","0","1003","1000","0","0","0","0","1000","1003","1000"
"BE2","Leaving care services","1912","13","1899","0","1912","1899","0","0","13.1","13.1","1885.9000000000001","1898.9000000000001","1885.9000000000001"
"BE3","Other other children's and families services","678","7.1261196368936206","670.87388036310642","0","678","670.87388036310642","0","0","0","0","670.87388036310642","678","670.87388036310642"
"BE4","Total other children's and families services (lines BE1 to BE3)","3593","23.12611963689362","3569.8738803631063","0","3593","3569.8738803631063","0","0","13.1","13.1","3556.7738803631064","3579.9000000000001","3556.7738803631064"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","29159","387.12711963689361","28771.872880363106","3000","32159","31771.872880363106","0","0","1287.4746","1287.4746","30484.398280363104","30871.525399999999","30484.398280363104"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5234","56","5178","46","5280","5224","35","30","108","173","5051","5107","5086"
"C2","Nursing care placements","0","0","0","14155","14155","14155","5530","0","11","5541","8614","8614","14144"
"C3","Residential care placements","16353","1005","15348","20529","36882","35877","14350","747","19","15116","20761","21766","35111"
"C4","Supported and other accommodation","58","1","57","350","408","407","0","0","0","0","407","408","407"
"C5","Direct payments","0","0","0","352","352","352","0","0","2","2","350","350","350"
"C6","Home care","9106","13","9093","5426","14532","14519","3732","0","19","3751","10768","10781","14500"
"C7","Day care","2147","122","2025","2801","4948","4826","352","0","2","354","4472","4594","4824"
"C8","Equipment and adaptations","265","146","119","887","1152","1006","0","10","0","10","996","1142","996"
"C9","Meals","73","1","72","791","864","863","328","0","0","328","535","536","863"
"C10","Other services to older people","192","2","190","71","263","261","3","0","0","3","258","260","261"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","33428","1346","32082","45408","78836","77490","24330","787","161","25278","52212","53558","76542"
"C12","Supporting People","2675","1","2674","0","2675","2674","0","0","0","0","2674","2675","2674"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","36103","1347","34756","45408","81511","80164","24330","787","161","25278","54886","56233","79216"
