"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Tower Hamlets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","472","127","345","0","472","345","0","0","0","0","345","472","345"
"A2","Complaints procedures","163","0","163","0","163","163","0","0","0","0","163","163","163"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","635","127","508","0","635","508","0","0","0","0","508","635","508"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","12734","19","12715","341","13075","13056","90","0","168","258","12798","12817","12888"
"BA2","Total children's services - commissioning and social work (line BA1)","12734","19","12715","341","13075","13056","90","0","168","258","12798","12817","12888"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1765","6","1759","4307","6072","6066","17","0","39","56","6010","6016","6027"
"BB2","Secure accommodation (welfare)","0","0","0","380","380","380","0","0","0","0","380","380","380"
"BB3","Fostering services","2015","0","2015","4130","6145","6145","0","0","4","4","6141","6141","6141"
"BB4","Other children looked after services","189","94","95","976","1165","1071","0","0","0","0","1071","1165","1071"
"BB5","Total children looked after (lines BB1 to BB4)","3969","100","3869","9793","13762","13662","17","0","43","60","13602","13702","13619"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1211","420","791","0","1211","791","0","0","75","75","716","1136","716"
"BC2","Services for under 8s","3210","236","2974","0","3210","2974","59","0","9","68","2906","3142","2965"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","13","0","13","0","13","13","0","0","0","0","13","13","13"
"BC6","Other family support services","346","4","342","3828","4174","4170","1","0","0","1","4169","4173","4170"
"BC7","Total family support services (lines BC1 to BC6)","4780","660","4120","3828","8608","7948","60","0","84","144","7804","8464","7864"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","671","18","653","0","671","653","0","0","0","0","653","671","653"
"BD3","Other youth justice services","80","1","79","118","198","197","0","0","1","1","196","197","196"
"BD4","Total youth justice (lines BD1 to BD3)","751","19","732","118","869","850","0","0","1","1","849","868","849"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","1416","1416","1416","0","0","0","0","1416","1416","1416"
"BE2","Leaving care services","482","0","482","988","1470","1470","0","0","0","0","1470","1470","1470"
"BE3","Other other children's and families services","2","2","0","248","250","248","0","0","0","0","248","250","248"
"BE4","Total other children's and families services (lines BE1 to BE3)","484","2","482","2652","3136","3134","0","0","0","0","3134","3136","3134"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","22718","800","21918","16732","39450","38650","167","0","296","463","38187","38987","38354"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6424","36","6388","0","6424","6388","0","0","73","73","6315","6351","6315"
"C2","Nursing care placements","0","0","0","6083","6083","6083","1747","0","0","1747","4336","4336","6083"
"C3","Residential care placements","0","0","0","8320","8320","8320","1864","0","18","1882","6438","6438","8302"
"C4","Supported and other accommodation","761","107","654","0","761","654","0","0","360","360","294","401","294"
"C5","Direct payments","0","0","0","2","2","2","0","0","0","0","2","2","2"
"C6","Home care","4411","13","4398","5392","9803","9790","2","0","96","98","9692","9705","9694"
"C7","Day care","2039","157","1882","1743","3782","3625","41","0","8","49","3576","3733","3617"
"C8","Equipment and adaptations","977","40","937","105","1082","1042","25","0","62","87","955","995","980"
"C9","Meals","1017","0","1017","179","1196","1196","342","0","0","342","854","854","1196"
"C10","Other services to older people","345","15","330","432","777","762","0","0","180","180","582","597","582"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","15974","368","15606","22256","38230","37862","4021","0","797","4818","33044","33412","37065"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","15974","368","15606","22256","38230","37862","4021","0","797","4818","33044","33412","37065"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1989","16","1973","0","1989","1973","0","0","91","91","1882","1898","1882"
"D2","Nursing care placements","0","0","0","761","761","761","120","0","0","120","641","641","761"
"D3","Residential care placements","654","121","533","1189","1843","1722","221","0","25","246","1476","1597","1697"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","674","674","674","0","0","0","0","674","674","674"
