"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Reading UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","199","0","199","0","199","199","0","0","5","5","194","194","194"
"A2","Complaints procedures","46","0","46","0","46","46","0","0","0","0","46","46","46"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","245","0","245","0","245","245","0","0","5","5","240","240","240"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3837","29","3808","43","3880","3851","0","0","155","155","3696","3725","3696"
"BA2","Total children's services - commissioning and social work (line BA1)","3837","29","3808","43","3880","3851","0","0","155","155","3696","3725","3696"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","959","105","854","2841","3800","3695","1","502","4","507","3188","3293","3189"
"BB2","Secure accommodation (welfare)","0","0","0","178","178","178","0","0","0","0","178","178","178"
"BB3","Fostering services","1564","0","1564","1141","2705","2705","0","0","0","0","2705","2705","2705"
"BB4","Other children looked after services","92","0","92","212","304","304","0","0","0","0","304","304","304"
"BB5","Total children looked after (lines BB1 to BB4)","2615","105","2510","4372","6987","6882","1","502","4","507","6375","6480","6376"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","62","0","62","1","63","63","0","0","0","0","63","63","63"
"BC2","Services for under 8s","16","0","16","0","16","16","0","0","8","8","8","8","8"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","24","0","24","0","24","24","0","0","0","0","24","24","24"
"BC6","Other family support services","1856","138","1718","476","2332","2194","0","0","110","110","2084","2222","2084"
"BC7","Total family support services (lines BC1 to BC6)","1958","138","1820","477","2435","2297","0","0","118","118","2179","2317","2179"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","6","6","6","0","0","0","0","6","6","6"
"BD2","Youth offender teams","887","0","887","0","887","887","0","54","120","174","713","713","713"
"BD3","Other youth justice services","43","0","43","0","43","43","0","0","-1","-1","44","44","44"
"BD4","Total youth justice (lines BD1 to BD3)","930","0","930","6","936","936","0","54","119","173","763","763","763"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","430","0","430","48","478","478","0","0","-19","-19","497","497","497"
"BE2","Leaving care services","274","0","274","22","296","296","0","0","0","0","296","296","296"
"BE3","Other other children's and families services","108","107","1","0","108","1","0","0","0","0","1","108","1"
"BE4","Total other children's and families services (lines BE1 to BE3)","812","107","705","70","882","775","0","0","-19","-19","794","901","794"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","10152","379","9773","4968","15120","14741","1","556","377","934","13807","14186","13808"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1732","25","1707","41","1773","1748","0","0","0","0","1748","1773","1748"
"C2","Nursing care placements","0","0","0","2669","2669","2669","644","0","172","816","1853","1853","2497"
"C3","Residential care placements","3893","98","3795","2583","6476","6378","1330","354","17","1701","4677","4775","6007"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","11","11","11","1","0","0","1","10","10","11"
"C6","Home care","2187","0","2187","2299","4486","4486","556","0","0","556","3930","3930","4486"
"C7","Day care","652","107","545","144","796","689","66","0","0","66","623","730","689"
"C8","Equipment and adaptations","196","9","187","2","198","189","0","0","0","0","189","198","189"
"C9","Meals","0","0","0","66","66","66","0","0","0","0","66","66","66"
"C10","Other services to older people","236","96","140","70","306","210","4","0","19","23","187","283","191"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","8896","335","8561","7885","16781","16446","2601","354","208","3163","13283","13618","15884"
"C12","Supporting People","0","0","0","695","695","695","0","0","0","0","695","695","695"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","8896","335","8561","8580","17476","17141","2601","354","208","3163","13978","14313","16579"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","836","11","825","201","1037","1026","0","0","0","0","1026","1037","1026"
"D2","Nursing care placements","0","0","0","310","310","310","67","0","66","133","177","177","244"
"D3","Residential care placements","0","0","0","618","618","618","60","0","102","162","456","456","516"
"D4","Supported and other accommodation","0","0","0","126","126","126","1","36","16","53","73","73","74"
"D5","Direct payments","0","0","0","210","210","210","7","0","9","16","194","194","201"
"D6","Home care","188","0","188","672","860","860","27","0","0","27","833","833","860"
