"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Enfield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","331","0","331","0","331","331","1","0","0","1","330","330","331"
"A2","Complaints procedures","79","1","78","0","79","78","1","0","3","4","74","75","75"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","410","1","409","0","410","409","2","0","3","5","404","405","406"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","5652","15","5637","0","5652","5637","2","0","57","59","5578","5593","5580"
"BA2","Total children's services - commissioning and social work (line BA1)","5652","15","5637","0","5652","5637","2","0","57","59","5578","5593","5580"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","820","33","787","4032","4852","4819","0","0","49","49","4770","4803","4770"
"BB2","Secure accommodation (welfare)","0","0","0","143","143","143","0","0","0","0","143","143","143"
"BB3","Fostering services","2444","2","2442","3521","5965","5963","0","0","13","13","5950","5952","5950"
"BB4","Other children looked after services","1895","0","1895","348","2243","2243","0","0","28","28","2215","2215","2215"
"BB5","Total children looked after (lines BB1 to BB4)","5159","35","5124","8044","13203","13168","0","0","90","90","13078","13113","13078"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","2602","138","2464","11","2613","2475","5","0","36","41","2434","2572","2439"
"BC2","Services for under 8s","51","0","51","50","101","101","0","0","1","1","100","100","100"
"BC3","Direct payments","0","0","0","30","30","30","0","0","0","0","30","30","30"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","557","1","556","221","778","777","0","0","0","0","777","778","777"
"BC7","Total family support services (lines BC1 to BC6)","3210","139","3071","312","3522","3383","5","0","37","42","3341","3480","3346"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1313","4","1309","0","1313","1309","1","0","695","696","613","617","614"
"BD3","Other youth justice services","311","0","311","0","311","311","0","0","1","1","310","310","310"
"BD4","Total youth justice (lines BD1 to BD3)","1624","4","1620","0","1624","1620","1","0","696","697","923","927","924"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","721","1","720","672","1393","1392","0","0","15","15","1377","1378","1377"
"BE2","Leaving care services","1347","3","1344","585","1932","1929","0","0","172","172","1757","1760","1757"
"BE3","Other other children's and families services","83","0","83","218","301","301","0","0","10","10","291","291","291"
"BE4","Total other children's and families services (lines BE1 to BE3)","2151","4","2147","1475","3626","3622","0","0","197","197","3425","3429","3425"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","17796","197","17599","9831","27627","27430","8","0","1077","1085","26345","26542","26353"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3556","12","3544","2","3558","3546","2","0","81","83","3463","3475","3465"
"C2","Nursing care placements","0","0","0","5751","5751","5751","1793","0","2065","3858","1893","1893","3686"
"C3","Residential care placements","4740","293","4447","10084","14824","14531","4492","0","797","5289","9242","9535","13734"
"C4","Supported and other accommodation","0","0","0","56","56","56","-1","0","1","0","56","56","55"
"C5","Direct payments","0","0","0","143","143","143","0","0","0","0","143","143","143"
"C6","Home care","3649","5","3644","4544","8193","8188","536","0","129","665","7523","7528","8059"
"C7","Day care","1898","140","1758","119","2017","1877","98","0","12","110","1767","1907","1865"
"C8","Equipment and adaptations","655","3","652","0","655","652","0","0","28","28","624","627","624"
"C9","Meals","0","0","0","680","680","680","335","0","0","335","345","345","680"
"C10","Other services to older people","1028","1","1027","215","1243","1242","0","0","3","3","1239","1240","1239"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","15526","454","15072","21594","37120","36666","7255","0","3116","10371","26295","26749","33550"
"C12","Supporting People","0","0","0","931","931","931","0","0","0","0","931","931","931"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","15526","454","15072","22525","38051","37597","7255","0","3116","10371","27226","27680","34481"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1130","2","1128","0","1130","1128","0","0","79","79","1049","1051","1049"
"D2","Nursing care placements","0","0","0","321","321","321","59","0","32","91","230","230","289"
"D3","Residential care placements","0","0","0","1107","1107","1107","124","0","2","126","981","981","1105"
"D4","Supported and other accommodation","0","0","0","15","15","15","0","0","0","0","15","15","15"
