"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Richmond upon Thames",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","313","0","313","0","313","313","0","0","0","0","313","313","313"
"A2","Complaints procedures","81","0","81","0","81","81","0","0","0","0","81","81","81"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","394","0","394","0","394","394","0","0","0","0","394","394","394"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4582","126","4456","0","4582","4456","0","35","0","35","4421","4547","4421"
"BA2","Total children's services - commissioning and social work (line BA1)","4582","126","4456","0","4582","4456","0","35","0","35","4421","4547","4421"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","510","15","495","1241","1751","1736","0","0","0","0","1736","1751","1736"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","1343","0","1343","321","1664","1664","0","0","0","0","1664","1664","1664"
"BB4","Other children looked after services","84","0","84","0","84","84","0","0","0","0","84","84","84"
"BB5","Total children looked after (lines BB1 to BB4)","1937","15","1922","1562","3499","3484","0","0","0","0","3484","3499","3484"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","347","0","347","0","347","347","0","0","2","2","345","345","345"
"BC2","Services for under 8s","347","38","309","25","372","334","0","0","1","1","333","371","333"
"BC3","Direct payments","0","0","0","64","64","64","0","0","0","0","64","64","64"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","428","63","365","204","632","569","0","0","0","0","569","632","569"
"BC7","Total family support services (lines BC1 to BC6)","1122","101","1021","293","1415","1314","0","0","3","3","1311","1412","1311"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","81","81","81","0","0","0","0","81","81","81"
"BD2","Youth offender teams","542","123","419","0","542","419","0","0","0","0","419","542","419"
"BD3","Other youth justice services","221","0","221","0","221","221","0","0","303","303","-82","-82","-82"
"BD4","Total youth justice (lines BD1 to BD3)","763","123","640","81","844","721","0","0","303","303","418","541","418"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","474","0","474","27","501","501","20","0","13","33","468","468","488"
"BE2","Leaving care services","0","0","0","577","577","577","0","0","52","52","525","525","525"
"BE3","Other other children's and families services","162","156","6","0","162","6","0","0","43","43","-37","119","-37"
"BE4","Total other children's and families services (lines BE1 to BE3)","636","156","480","604","1240","1084","20","0","108","128","956","1112","976"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","9040","521","8519","2540","11580","11059","20","35","414","469","10590","11111","10610"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","6595","33","6562","0","6595","6562","-2","12","0","10","6552","6585","6550"
"C2","Nursing care placements","0","0","0","4205","4205","4205","1274","515","0","1789","2416","2416","3690"
"C3","Residential care placements","0","0","0","8423","8423","8423","2811","17","3","2831","5592","5592","8403"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","86","86","86","0","0","0","0","86","86","86"
"C6","Home care","3585.36976","8","3577.36976","2170","5755.3697599999996","5747.3697599999996","700","0","9","709","5038.3697599999996","5046.3697599999996","5738.3697599999996"
"C7","Day care","2280","453","1827","12","2292","1839","51","11","25","87","1752","2205","1803"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","0","0","0","662","662","662","472","0","0","472","190","190","662"
"C10","Other services to older people","576","12","564","539","1115","1103","35","0","105","140","963","975","998"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","13036.36976","506","12530.36976","16097","29133.369760000001","28627.369760000001","5341","555","142","6038","22589.369760000001","23095.369760000001","27930.369760000001"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","13036.36976","506","12530.36976","16097","29133.369760000001","28627.369760000001","5341","555","142","6038","22589.369760000001","23095.369760000001","27930.369760000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","520","34","486","0","520","486","0","36","0","36","450","484","450"
"D2","Nursing care placements","0","0","0","742","742","742","87","1","0","88","654","654","741"
