"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Dorset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","149","0","149","0","149","149","0","0","0","0","149","149","149"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","149","0","149","0","149","149","0","0","0","0","149","149","149"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","6338","0","6338","76","6414","6414","0","0","0","0","6414","6414","6414"
"BA2","Total children's services - commissioning and social work (line BA1)","6338","0","6338","76","6414","6414","0","0","0","0","6414","6414","6414"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2367","103","2264","2717","5084","4981","9","0","0","9","4972","5075","4981"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","3171","0","3171","447","3618","3618","0","0","0","0","3618","3618","3618"
"BB4","Other children looked after services","408","0","408","0","408","408","0","0","0","0","408","408","408"
"BB5","Total children looked after (lines BB1 to BB4)","5946","103","5843","3164","9110","9007","9","0","0","9","8998","9101","9007"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1138","235","903","119","1257","1022","0","0","34","34","988","1223","988"
"BC2","Services for under 8s","1142","0","1142","883","2025","2025","0","0","198","198","1827","1827","1827"
"BC3","Direct payments","0","0","0","63","63","63","0","0","0","0","63","63","63"
"BC4","Home care","0","0","0","117","117","117","0","0","0","0","117","117","117"
"BC5","Equipment and adaptations","64","0","64","0","64","64","0","0","0","0","64","64","64"
"BC6","Other family support services","404","0","404","601","1005","1005","0","0","3","3","1002","1002","1002"
"BC7","Total family support services (lines BC1 to BC6)","2748","235","2513","1783","4531","4296","0","0","235","235","4061","4296","4061"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","928","25","903","65","993","968","0","0","91","91","877","902","877"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","928","25","903","65","993","968","0","0","91","91","877","902","877"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","478","0","478","0","478","478","0","0","84","84","394","394","394"
"BE2","Leaving care services","215","0","215","0","215","215","0","0","0","0","215","215","215"
"BE3","Other other children's and families services","375","0","375","151","526","526","0","0","79","79","447","447","447"
"BE4","Total other children's and families services (lines BE1 to BE3)","1068","0","1068","151","1219","1219","0","0","163","163","1056","1056","1056"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","17028","363","16665","5239","22267","21904","9","0","489","498","21406","21769","21415"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4394","0","4394","18","4412","4412","0","0","111","111","4301","4301","4301"
"C2","Nursing care placements","0","0","0","10082","10082","10082","1112","0","0","1112","8970","8970","10082"
"C3","Residential care placements","5758","448","5310","17377","23135","22687","8600","0","-192","8408","14279","14727","22879"
"C4","Supported and other accommodation","8","2","6","0","8","6","4","0","0","4","2","4","6"
"C5","Direct payments","0","0","0","85","85","85","6","0","0","6","79","79","85"
"C6","Home care","4834","0","4834","4067","8901","8901","1249","0","75","1324","7577","7577","8826"
"C7","Day care","3796","597","3199","326","4122","3525","270","0","56","326","3199","3796","3469"
"C8","Equipment and adaptations","385","8","377","61","446","438","0","0","0","0","438","446","438"
"C9","Meals","0","0","0","316","316","316","182","0","0","182","134","134","316"
"C10","Other services to older people","333","63","270","395","728","665","0","0","127","127","538","601","538"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","19508","1118","18390","32727","52235","51117","11423","0","177","11600","39517","40635","50940"
"C12","Supporting People","67","0","67","2045","2112","2112","3","0","0","3","2109","2109","2112"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","19575","1118","18457","34772","54347","53229","11426","0","177","11603","41626","42744","53052"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","3261","0","3261","0","3261","3261","0","0","0","0","3261","3261","3261"
"D2","Nursing care placements","0","0","0","744","744","744","165","0","0","165","579","579","744"
"D3","Residential care placements","0","0","0","1419","1419","1419","163","0","0","163","1256","1256","1419"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","597","597","597","38","0","0","38","559","559","597"
