"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Middlesbrough UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","289","0","289","0","289","289","0","0","0","0","289","289","289"
"A2","Complaints procedures","17","0","17","0","17","17","0","0","0","0","17","17","17"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","306","0","306","0","306","306","0","0","0","0","306","306","306"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","4067","42","4025","197","4264","4222","-2","34","223","255","3967","4009","3965"
"BA2","Total children's services - commissioning and social work (line BA1)","4067","42","4025","197","4264","4222","-2","34","223","255","3967","4009","3965"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","464","36","428","3003","3467","3431","0","6","118","124","3307","3343","3307"
"BB2","Secure accommodation (welfare)","0","0","0","233","233","233","0","0","0","0","233","233","233"
"BB3","Fostering services","1854","0","1854","1348","3202","3202","0","0","0","0","3202","3202","3202"
"BB4","Other children looked after services","275","0","275","0","275","275","0","0","0","0","275","275","275"
"BB5","Total children looked after (lines BB1 to BB4)","2593","36","2557","4584","7177","7141","0","6","118","124","7017","7053","7017"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","3","0","3","264","267","267","0","0","0","0","267","267","267"
"BC2","Services for under 8s","5","4","1","94","99","95","0","0","20","20","75","79","75"
"BC3","Direct payments","0","0","0","6","6","6","0","0","0","0","6","6","6"
"BC4","Home care","64","0","64","46","110","110","0","0","0","0","110","110","110"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","1001","2","999","203","1204","1202","0","0","57","57","1145","1147","1145"
"BC7","Total family support services (lines BC1 to BC6)","1073","6","1067","613","1686","1680","0","0","77","77","1603","1609","1603"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","276","0","276","0","276","276","0","0","0","0","276","276","276"
"BD3","Other youth justice services","270","0","270","9","279","279","0","0","0","0","279","279","279"
"BD4","Total youth justice (lines BD1 to BD3)","546","0","546","9","555","555","0","0","0","0","555","555","555"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","430","0","430","142","572","572","0","11","0","11","561","561","561"
"BE2","Leaving care services","567","0","567","57","624","624","11","0","2","13","611","611","622"
"BE3","Other other children's and families services","522","21","501","118","640","619","0","-4","13","9","610","631","610"
"BE4","Total other children's and families services (lines BE1 to BE3)","1519","21","1498","317","1836","1815","11","7","15","33","1782","1803","1793"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","9798","105","9693","5720","15518","15413","9","47","433","489","14924","15029","14933"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2085","148","1937","222","2307","2159","-1","0","261","260","1899","2047","1898"
"C2","Nursing care placements","0","0","0","3631","3631","3631","1253","0","0","1253","2378","2378","3631"
"C3","Residential care placements","2659","39","2620","7546","10205","10166","2987","0","622","3609","6557","6596","9544"
"C4","Supported and other accommodation","54","0","54","3","57","57","0","0","0","0","57","57","57"
"C5","Direct payments","0","0","0","71","71","71","-1","0","11","10","61","61","60"
"C6","Home care","1964","20","1944","1956","3920","3900","375","0","130","505","3395","3415","3770"
"C7","Day care","851","32","819","0","851","819","66","0","16","82","737","769","803"
"C8","Equipment and adaptations","468","41","427","2","470","429","-1","0","226","225","204","245","203"
"C9","Meals","7","0","7","6","13","13","1","0","0","1","12","12","13"
"C10","Other services to older people","50","47","3","35","85","38","0","0","0","0","38","85","38"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","8138","327","7811","13472","21610","21283","4679","0","1266","5945","15338","15665","20017"
"C12","Supporting People","0","0","0","13","13","13","0","0","0","0","13","13","13"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","8138","327","7811","13485","21623","21296","4679","0","1266","5945","15351","15678","20030"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","730","9","721","27","757","748","1","0","35","36","712","721","713"
"D2","Nursing care placements","0","0","0","127","127","127","47","0","0","47","80","80","127"
"D3","Residential care placements","0","0","0","1140","1140","1140","184","0","1","185","955","955","1139"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","151","151","151","0","0","7","7","144","144","144"
"D6","Home care","243","2","241","245","488","486","40","0","16","56","430","432","470"
