"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","You have not selected your council",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","13269.647761260354","42.700000000000003","13226.947761260353","162.18647956638847","13431.834240826742","13389.134240826741","19","33","193.32499999999999","245.32499999999999","13143.80924082674","13186.509240826741","13162.80924082674"
"A2","Complaints procedures","3275.7721099798096","16.300000000000001","3259.4721099798094","26","3301.7721099798096","3285.4721099798094","1","0","8.5190000000000001","9.5190000000000019","3275.9531099798091","3292.2531099798093","3276.9531099798091"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","16545.419871240163","59","16486.419871240163","188.18647956638847","16733.606350806553","16674.606350806553","20","33","201.84399999999999","254.84399999999999","16419.762350806552","16478.762350806552","16439.762350806552"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","363066.63401145319","2391.6930000000002","360674.94101145316","2487.8693552995846","365554.50336675276","363162.81036675273","544.072","3446.123","4614.9009999999998","8605.0959999999995","354557.71436675277","356949.40736675274","355101.7863667527"
"BA2","Total children's services - commissioning and social work (line BA1)","363066.63401145319","2391.6930000000002","360674.94101145316","2487.8693552995846","365554.50336675276","363162.81036675273","544.072","3446.123","4614.9009999999998","8605.0959999999995","354557.71436675277","356949.40736675274","355101.7863667527"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","149543.77922981043","6060.6489999999994","143483.13022981043","160150.74480432831","309694.52403413871","303633.87503413873","3457.2289999999998","4133","5694.7129999999997","13284.941999999999","290348.9330341387","296409.58203413867","293806.16203413875"
"BB2","Secure accommodation (welfare)","8275.7721891972033","680.59799999999996","7595.1741891972033","2284.9916478446494","10560.763837041852","9880.1658370418518","1410.8040000000001","888","2550.6410000000001","4849.4449999999997","5030.720837041853","5711.318837041852","6441.5248370418522"
"BB3","Fostering services","191516.64748122852","439.81299999999999","191076.83448122855","68424.368240875207","259941.01572210371","259501.20272210371","195.499","525.24299999999994","2844.4690000000001","3565.2109999999998","255935.99172210373","256375.80472210373","256131.49072210374"
"BB4","Other children looked after services","16318.608719344951","491","15827.608719344951","10473.809046341776","26792.417765686725","26301.417765686725","32","891","630.72399999999993","1553.7240000000002","24747.693765686723","25238.693765686727","24779.693765686723"
"BB5","Total children looked after (lines BB1 to BB4)","365654.80761958112","7672.0599999999995","357982.74761958112","241333.91373938994","606988.72135897109","599316.66135897103","5095.5320000000002","6437.2430000000004","11720.547","23253.322","576063.3393589711","583735.39935897116","581158.871358971"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","56631.272905474922","3354.9859999999999","53276.286905474917","5390.4300530232786","62021.702958498194","58666.716958498197","133.06700000000001","148","2084.68163","2365.74863","56300.968328498202","59655.954328498199","56434.035328498197"
"BC2","Services for under 8s","19883.927014679746","643.36500000000001","19240.562014679748","5190.2897901795914","25074.216804859341","24430.85180485934","113.089","408","1238.145","1759.2339999999999","22671.617804859343","23314.982804859341","22784.706804859343"
"BC3","Direct payments","0","0","0","2122.2525352845587","2122.2525352845587","2122.2525352845587","0","1","11","12","2110.2525352845587","2110.2525352845587","2110.2525352845587"
"BC4","Home care","10013.263441616702","11.4","10001.863441616704","4771.6295101573824","14784.892951774085","14773.492951774086","7","35","182.96857","224.96857","14548.524381774085","14559.924381774084","14555.524381774085"
"BC5","Equipment and adaptations","3167.6860250974787","24","3143.6860250974787","1348.5131864146415","4516.1992115121202","4492.1992115121202","2","14","391.45400000000001","407.45400000000001","4084.7452115121205","4108.7452115121205","4086.7452115121205"
"BC6","Other family support services","59083.632644395082","870.80099999999993","58212.831644395075","32047.263256411792","91130.895900806849","90260.094900806856","872.41499999999996","1994","3469.9083999999998","6336.3233999999993","83923.771500806834","84794.57250080684","84796.186500806842"
"BC7","Total family support services (lines BC1 to BC6)","148779.78203126395","4904.5519999999997","143875.23003126396","50870.378331471242","199650.16036273513","194745.60836273516","1127.5709999999999","2600","7378.1575999999995","11105.728599999999","183639.87976273516","188544.43176273516","184767.45076273513"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","14075.607751937985","944.79999999999995","13130.807751937984","2381.1040160642569","16456.711768002242","15511.911768002241","3273","3","6892.3999999999996","10168.4","5343.5117680022413","6288.3117680022415","8616.5117680022413"
"BD2","Youth offender teams","53359.841694454663","230.489","53129.352694454661","4001.4417091030637","57361.283403557733","57130.794403557731","459.315","5945.7939999999999","9714.741","16119.849999999999","41010.944403557725","41241.433403557727","41470.259403557728"
"BD3","Other youth justice services","6784.76133584122","16.800000000000001","6767.9613358412198","3779.7127082595912","10564.474044100811","10547.674044100811","4","527.04200000000003","2066.7750000000001","2597.817","7949.8570441008114","7966.6570441008107","7953.8570441008114"
"BD4","Total youth justice (lines BD1 to BD3)","74220.210782233858","1192.0889999999999","73028.121782233866","10162.25843342691","84382.469215660778","83190.380215660785","3736.3150000000001","6475.8359999999993","18673.916000000001","28886.066999999999","54304.313215660783","55496.402215660775","58040.628215660778"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
