"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Bradford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","1165","7","1158","374","1539","1532","21","0","149","170","1362","1369","1383"
"A2","Complaints procedures","290","0","290","0","290","290","0","0","0","0","290","290","290"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","1455","7","1448","374","1829","1822","21","0","149","170","1652","1659","1673"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","9556","91","9465","497","10053","9962","20","0","146","166","9796","9887","9816"
"BA2","Total children's services - commissioning and social work (line BA1)","9556","91","9465","497","10053","9962","20","0","146","166","9796","9887","9816"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","5060.2122674017919","48","5012.2122674017919","5161","10221.212267401792","10173.212267401792","8","0","0","8","10165.212267401792","10213.212267401792","10173.212267401792"
"BB2","Secure accommodation (welfare)","0","0","0","145","145","145","0","0","0","0","145","145","145"
"BB3","Fostering services","4160.5713301171609","7","4153.5713301171609","6785","10945.57133011716","10938.57133011716","0","0","121","121","10817.57133011716","10824.57133011716","10817.57133011716"
"BB4","Other children looked after services","2930.2164024810477","0","2930.2164024810477","133","3063.2164024810477","3063.2164024810477","0","0","0","0","3063.2164024810477","3063.2164024810477","3063.2164024810477"
"BB5","Total children looked after (lines BB1 to BB4)","12151","55","12096","12224","24375","24320","8","0","121","129","24191","24246","24199"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","3974.1516712591351","114","3860.1516712591351","0","3974.1516712591351","3860.1516712591351","0","0","658","658","3202.1516712591351","3316.1516712591351","3202.1516712591351"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","37.216245357613516","0","37.216245357613516","0","37.216245357613516","37.216245357613516","0","0","0","0","37.216245357613516","37.216245357613516","37.216245357613516"
"BC5","Equipment and adaptations","161.27039654965856","0","161.27039654965856","0","161.27039654965856","161.27039654965856","0","0","0","0","161.27039654965856","161.27039654965856","161.27039654965856"
"BC6","Other family support services","4606.361686833593","36","4570.361686833593","443","5049.361686833593","5013.361686833593","15","0","507","522","4491.361686833593","4527.361686833593","4506.361686833593"
"BC7","Total family support services (lines BC1 to BC6)","8779","150","8629","443","9222","9072","15","0","1165","1180","7892","8042","7907"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","241.77097051245349","0","241.77097051245349","63","304.77097051245346","304.77097051245346","0","0","0","0","304.77097051245346","304.77097051245346","304.77097051245346"
"BD3","Other youth justice services","3373.2290294875465","6","3367.2290294875465","24","3397.2290294875465","3391.2290294875465","0","0","2239","2239","1152.2290294875465","1158.2290294875465","1152.2290294875465"
"BD4","Total youth justice (lines BD1 to BD3)","3615","6","3609","87","3702","3696","0","0","2239","2239","1457","1463","1457"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","645.53839516824848","1","644.53839516824848","1213","1858.5383951682484","1857.5383951682484","0","0","14","14","1843.5383951682484","1844.5383951682484","1843.5383951682484"
"BE2","Leaving care services","1928.8467069312626","12","1916.8467069312626","1312","3240.8467069312628","3228.8467069312628","35","0","17","52","3176.8467069312628","3188.8467069312628","3211.8467069312628"
"BE3","Other other children's and families services","1083.6148979004888","1","1082.6148979004888","549","1632.6148979004888","1631.6148979004888","0","0","275","275","1356.6148979004888","1357.6148979004888","1356.6148979004888"
"BE4","Total other children's and families services (lines BE1 to BE3)","3658","14","3644","3074","6732","6718","35","0","306","341","6377","6391","6412"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","37759","316","37443","16325","54084","53768","78","0","3977","4055","49713","50029","49791"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","7556.7024166411748","10","7546.7024166411748","286","7842.7024166411748","7832.7024166411748","179","0","20","199","7633.7024166411748","7643.7024166411748","7812.7024166411748"
"C2","Nursing care placements","0","0","0","18543","18543","18543","6196","0","146","6342","12201","12201","18397"
"C3","Residential care placements","10689.997308045275","375","10314.997308045275","20402","31091.997308045276","30716.997308045276","10381","0","258","10639","20077.997308045276","20452.997308045276","30458.997308045276"
"C4","Supported and other accommodation","2.0658917100030592","0","2.0658917100030592","0","2.0658917100030592","2.0658917100030592","0","0","0","0","2.0658917100030592","2.0658917100030592","2.0658917100030592"
"C5","Direct payments","0","0","0","36","36","36","0","0","0","0","36","36","36"
"C6","Home care","9378.9506882838796","6","9372.9506882838796","3683","13061.95068828388","13055.95068828388","1499","0","0","1499","11556.95068828388","11562.95068828388","13055.95068828388"
