"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Hounslow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","182","1","181","0","182","181","0","0","0","0","181","182","181"
"A2","Complaints procedures","132","1","131","0","132","131","0","0","0","0","131","132","131"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","314","2","312","0","314","312","0","0","0","0","312","314","312"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","7058","73","6985","0","7058","6985","0","0","100","100","6885","6958","6885"
"BA2","Total children's services - commissioning and social work (line BA1)","7058","73","6985","0","7058","6985","0","0","100","100","6885","6958","6885"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","640","29","611","4221","4861","4832","7","298","162","467","4365","4394","4372"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","2617","11","2606","3358","5975","5964","24","28","34","86","5878","5889","5902"
"BB4","Other children looked after services","19","18","1","633","652","634","0","0","0","0","634","652","634"
"BB5","Total children looked after (lines BB1 to BB4)","3276","58","3218","8212","11488","11430","31","326","196","553","10877","10935","10908"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1216","43","1173","73","1289","1246","4","0","174","178","1068","1111","1072"
"BC2","Services for under 8s","0","0","0","37","37","37","0","0","0","0","37","37","37"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","2151","19","2132","676","2827","2808","1","0","71","72","2736","2755","2737"
"BC7","Total family support services (lines BC1 to BC6)","3367","62","3305","786","4153","4091","5","0","245","250","3841","3903","3846"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","16","1","15","49","65","64","0","0","0","0","64","65","64"
"BD2","Youth offender teams","681","19","662","0","681","662","0","0","46","46","616","635","616"
"BD3","Other youth justice services","460","3","457","0","460","457","0","0","357","357","100","103","100"
"BD4","Total youth justice (lines BD1 to BD3)","1157","23","1134","49","1206","1183","0","0","403","403","780","803","780"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","876","7","869","87","963","956","0","0","38","38","918","925","918"
"BE2","Leaving care services","897","33","864","898","1795","1762","0","0","97","97","1665","1698","1665"
"BE3","Other other children's and families services","1246","34","1212","46","1292","1258","0","0","28","28","1230","1264","1230"
"BE4","Total other children's and families services (lines BE1 to BE3)","3019","74","2945","1031","4050","3976","0","0","163","163","3813","3887","3813"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","17877","290","17587","10078","27955","27665","36","326","1107","1469","26196","26486","26232"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3643","76","3567","0","3643","3567","0","229","6","235","3332","3408","3332"
"C2","Nursing care placements","0","0","0","8027","8027","8027","1220","550","1158","2928","5099","5099","6319"
"C3","Residential care placements","5182","285","4897","4134","9316","9031","2734","148","207","3089","5942","6227","8676"
"C4","Supported and other accommodation","315","0","315","0","315","315","0","0","258","258","57","57","57"
"C5","Direct payments","0","0","0","142","142","142","0","0","0","0","142","142","142"
"C6","Home care","3564","12","3552","2077","5641","5629","586","319","0","905","4724","4736","5310"
"C7","Day care","1727","130","1597","300","2027","1897","76","32","0","108","1789","1919","1865"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","1066","41","1025","43","1109","1068","336","0","26","362","706","747","1042"
"C10","Other services to older people","165","43","122","304","469","426","60","0","0","60","366","409","426"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","15662","587","15075","15027","30689","30102","5012","1278","1655","7945","22157","22744","27169"
"C12","Supporting People","0","0","0","1297","1297","1297","0","0","0","0","1297","1297","1297"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","15662","587","15075","16324","31986","31399","5012","1278","1655","7945","23454","24041","28466"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1705","35","1670","0","1705","1670","0","0","9","9","1661","1696","1661"
"D2","Nursing care placements","0","0","0","457","457","457","0","0","77","77","380","380","380"
"D3","Residential care placements","1041","34","1007","885","1926","1892","270","96","76","442","1450","1484","1720"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
