"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Greenwich",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","276.96810579229992","0","276.96810579229992","0","276.96810579229992","276.96810579229992","37.119999999999997","0","20.276","57.396000000000001","219.57210579229991","219.57210579229991","256.69210579229991"
"A2","Complaints procedures","126.77583756415513","0","126.77583756415513","0","126.77583756415513","126.77583756415513","0.40400000000000003","0","0","0.40400000000000003","126.37183756415513","126.37183756415513","126.77583756415513"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","403.74394335645502","0","403.74394335645502","0","403.74394335645502","403.74394335645502","37.524000000000001","0","20.276","57.799999999999997","345.94394335645501","345.94394335645501","383.46794335645501"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","8445.573044566534","0","8445.573044566534","0","8445.573044566534","8445.573044566534","0","0","198.815","198.815","8246.7580445665335","8246.7580445665335","8246.7580445665335"
"BA2","Total children's services - commissioning and social work (line BA1)","8445.573044566534","0","8445.573044566534","0","8445.573044566534","8445.573044566534","0","0","198.815","198.815","8246.7580445665335","8246.7580445665335","8246.7580445665335"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1467.0620050566777","33.405000000000001","1433.6570050566777","6791.5832131340967","8258.6452181907734","8225.2402181907746","0.51200000000000001","0","21.292999999999999","21.805","8203.4352181907743","8236.8402181907732","8203.9472181907749"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB3","Fostering services","3208.9703914278866","0","3208.9703914278866","6758.3190962606823","9967.2894876885694","9967.2894876885694","2.1949999999999998","0","2.9980000000000002","5.1929999999999996","9962.0964876885701","9962.0964876885701","9964.2914876885698"
"BB4","Other children looked after services","97.801207009296192","0","97.801207009296192","1171.5571131712159","1269.358320180512","1269.358320180512","0","0","0","0","1269.358320180512","1269.358320180512","1269.358320180512"
"BB5","Total children looked after (lines BB1 to BB4)","4773.8336034938602","33.405000000000001","4740.4286034938605","14721.459422565997","19495.293026059859","19461.888026059856","2.7069999999999999","0","24.291","26.997999999999998","19434.890026059857","19468.295026059859","19437.597026059855"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","2112.7629379510226","71.173000000000002","2041.5899379510229","0","2112.7629379510226","2041.5899379510229","4.4119999999999999","0","116.057","120.46900000000001","1921.1209379510228","1992.2939379510226","1925.5329379510229"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","184.76814756832917","0","184.76814756832917","0","184.76814756832917","184.76814756832917","0","0","0.72099999999999997","0.72099999999999997","184.04714756832917","184.04714756832917","184.04714756832917"
"BC6","Other family support services","1483.7872996023518","0","1483.7872996023518","1633.6208744786741","3117.4081740810261","3117.4081740810261","0","0","29.114000000000001","29.114000000000001","3088.2941740810261","3088.2941740810261","3088.2941740810261"
"BC7","Total family support services (lines BC1 to BC6)","3781.3183851217036","71.173000000000002","3710.1453851217038","1633.6208744786741","5414.9392596003781","5343.7662596003775","4.4119999999999999","0","145.892","150.304","5193.4622596003774","5264.635259600378","5197.8742596003776"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","108.66531266746473","108.66531266746473","108.66531266746473","0","0","0","0","108.66531266746473","108.66531266746473","108.66531266746473"
"BD2","Youth offender teams","708.04349310347231","3.6459999999999999","704.39749310347236","0","708.04349310347231","704.39749310347236","0","0","42.299999999999997","42.299999999999997","662.0974931034724","665.74349310347236","662.0974931034724"
"BD3","Other youth justice services","847.32435675352258","0","847.32435675352258","0","847.32435675352258","847.32435675352258","0","0","770.11699999999996","770.11699999999996","77.207356753522618","77.207356753522618","77.207356753522618"
"BD4","Total youth justice (lines BD1 to BD3)","1555.367849856995","3.6459999999999999","1551.721849856995","108.66531266746473","1664.0331625244598","1660.3871625244599","0","0","812.41699999999992","812.41699999999992","847.97016252445997","851.61616252445992","847.97016252445997"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1642.5716273062105","0","1642.5716273062105","0","1642.5716273062105","1642.5716273062105","17.120000000000001","0","45.195","62.314999999999998","1580.2566273062105","1580.2566273062105","1597.3766273062106"
"BE2","Leaving care services","1069.5706374770855","3.383","1066.1876374770854","5.6690842799761025","1075.2397217570615","1071.8567217570615","8.3190000000000008","0","0.75","9.0690000000000008","1062.7877217570615","1066.1707217570615","1071.1067217570615"
"BE3","Other other children's and families services","1144.0562450684104","0","1144.0562450684104","0","1144.0562450684104","1144.0562450684104","0","0","163.601","163.601","980.45524506841036","980.45524506841036","980.45524506841036"
"BE4","Total other children's and families services (lines BE1 to BE3)","3856.1985098517061","3.383","3852.8155098517063","5.6690842799761025","3861.8675941316824","3858.4845941316826","25.439","0","209.54599999999999","234.98500000000001","3623.4995941316824","3626.8825941316823","3648.9385941316827"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
