"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Bexley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","1045","154","891","0","1045","891","127","97","0","224","667","821","794"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","1045","154","891","0","1045","891","127","97","0","224","667","821","794"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","5231","0","5231","0","5231","5231","0","0","28","28","5203","5203","5203"
"BA2","Total children's services - commissioning and social work (line BA1)","5231","0","5231","0","5231","5231","0","0","28","28","5203","5203","5203"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","2480","2480","2480","0","0","0","0","2480","2480","2480"
"BB2","Secure accommodation (welfare)","0","0","0","64","64","64","0","0","0","0","64","64","64"
"BB3","Fostering services","2575","0","2575","669","3244","3244","0","0","0","0","3244","3244","3244"
"BB4","Other children looked after services","0","0","0","32","32","32","0","0","0","0","32","32","32"
"BB5","Total children looked after (lines BB1 to BB4)","2575","0","2575","3245","5820","5820","0","0","0","0","5820","5820","5820"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","391","33","358","0","391","358","0","0","7","7","351","384","351"
"BC2","Services for under 8s","514","24","490","16","530","506","0","0","2","2","504","528","504"
"BC3","Direct payments","0","0","0","2","2","2","0","0","0","0","2","2","2"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","2289","0","2289","0","2289","2289","0","4","62","66","2223","2223","2223"
"BC7","Total family support services (lines BC1 to BC6)","3194","57","3137","18","3212","3155","0","4","71","75","3080","3137","3080"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","481","0","481","0","481","481","0","0","151","151","330","330","330"
"BD3","Other youth justice services","96","0","96","0","96","96","0","0","20","20","76","76","76"
"BD4","Total youth justice (lines BD1 to BD3)","577","0","577","0","577","577","0","0","171","171","406","406","406"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","345","0","345","0","345","345","0","0","0","0","345","345","345"
"BE2","Leaving care services","457","0","457","0","457","457","0","0","0","0","457","457","457"
"BE3","Other other children's and families services","151","0","151","586","737","737","0","0","0","0","737","737","737"
"BE4","Total other children's and families services (lines BE1 to BE3)","953","0","953","586","1539","1539","0","0","0","0","1539","1539","1539"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","12530","57","12473","3849","16379","16322","0","4","270","274","16048","16105","16048"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3634","0","3634","0","3634","3634","0","58","0","58","3576","3576","3576"
"C2","Nursing care placements","0","0","0","5929","5929","5929","1928","0","0","1928","4001","4001","5929"
"C3","Residential care placements","0","0","0","10457","10457","10457","4619","0","0","4619","5838","5838","10457"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","22","22","22","0","0","0","0","22","22","22"
"C6","Home care","0","0","0","7035","7035","7035","1573","95","0","1668","5367","5367","6940"
"C7","Day care","173","0","173","1148","1321","1321","18","2","10","30","1291","1291","1309"
"C8","Equipment and adaptations","384","0","384","0","384","384","0","0","0","0","384","384","384"
"C9","Meals","707","0","707","0","707","707","327","-8","0","319","388","388","715"
"C10","Other services to older people","-6","0","-6","603","597","597","3","0","0","3","594","594","597"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","4892","0","4892","25194","30086","30086","8468","147","10","8625","21461","21461","29929"
"C12","Supporting People","0","0","0","754","754","754","0","0","0","0","754","754","754"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","4892","0","4892","25948","30840","30840","8468","147","10","8625","22215","22215","30683"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1919","0","1919","0","1919","1919","0","0","0","0","1919","1919","1919"
"D2","Nursing care placements","0","0","0","643","643","643","80","0","0","80","563","563","643"
"D3","Residential care placements","0","0","0","1223","1223","1223","161","0","0","161","1062","1062","1223"
"D4","Supported and other accommodation","29","0","29","0","29","29","-1","0","0","-1","30","30","29"
"D5","Direct payments","0","0","0","221","221","221","0","0","0","0","221","221","221"
