"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Isle of Wight UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","387","15","372","0","387","372","0","4","0","4","368","383","368"
"A2","Complaints procedures","81","0","81","0","81","81","0","0","0","0","81","81","81"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","468","15","453","0","468","453","0","4","0","4","449","464","449"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","2946","60","2886","0","2946","2886","1","196","3","200","2686","2746","2687"
"BA2","Total children's services - commissioning and social work (line BA1)","2946","60","2886","0","2946","2886","1","196","3","200","2686","2746","2687"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","1178","1178","1178","0","275","0","275","903","903","903"
"BB2","Secure accommodation (welfare)","2","0","2","0","2","2","0","0","0","0","2","2","2"
"BB3","Fostering services","1766","0","1766","585","2351","2351","0","44","1","45","2306","2306","2306"
"BB4","Other children looked after services","173","12","161","0","173","161","0","8","0","8","153","165","153"
"BB5","Total children looked after (lines BB1 to BB4)","1941","12","1929","1763","3704","3692","0","327","1","328","3364","3376","3364"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","0","0","0","243","243","243","0","0","0","0","243","243","243"
"BC3","Direct payments","0","0","0","32","32","32","0","0","0","0","32","32","32"
"BC4","Home care","296","0","296","0","296","296","0","0","0","0","296","296","296"
"BC5","Equipment and adaptations","106","0","106","21","127","127","0","0","3","3","124","124","124"
"BC6","Other family support services","582","4","578","33","615","611","0","67","25","92","519","523","519"
"BC7","Total family support services (lines BC1 to BC6)","984","4","980","329","1313","1309","0","67","28","95","1214","1218","1214"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","73","73","73","0","0","0","0","73","73","73"
"BD2","Youth offender teams","238","0","238","0","238","238","0","41","0","41","197","197","197"
"BD3","Other youth justice services","64","1","63","5","69","68","0","56","0","56","12","13","12"
"BD4","Total youth justice (lines BD1 to BD3)","302","1","301","78","380","379","0","97","0","97","282","283","282"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","338","0","338","0","338","338","0","0","0","0","338","338","338"
"BE2","Leaving care services","874","0","874","0","874","874","0","39","0","39","835","835","835"
"BE3","Other other children's and families services","433","6","427","109","542","536","0","62","0","62","474","480","474"
"BE4","Total other children's and families services (lines BE1 to BE3)","1645","6","1639","109","1754","1748","0","101","0","101","1647","1653","1647"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","7818","83","7735","2279","10097","10014","1","788","32","821","9193","9276","9194"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1451","72","1379","0","1451","1379","0","133","1","134","1245","1317","1245"
"C2","Nursing care placements","0","0","0","5515","5515","5515","1042","1220","0","2262","3253","3253","4295"
"C3","Residential care placements","3023","117","2906","11599","14622","14505","4533","52","4","4589","9916","10033","14449"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","105","105","105","0","0","0","0","105","105","105"
"C6","Home care","2547","0","2547","1389","3936","3936","700","48","1","749","3187","3187","3887"
"C7","Day care","590","48","542","335","925","877","109","4","1","114","763","811","872"
"C8","Equipment and adaptations","17","0","17","0","17","17","0","0","0","0","17","17","17"
"C9","Meals","27","0","27","249","276","276","124","0","0","124","152","152","276"
"C10","Other services to older people","67","0","67","401","468","468","1","0","0","1","467","467","468"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","7722","237","7485","19593","27315","27078","6509","1457","7","7973","19105","19342","25614"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","7722","237","7485","19593","27315","27078","6509","1457","7","7973","19105","19342","25614"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1016","17","999","0","1016","999","0","136","0","136","863","880","863"
"D2","Nursing care placements","0","0","0","151","151","151","21","46","0","67","84","84","105"
"D3","Residential care placements","0","0","0","524","524","524","60","5","0","65","459","459","519"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","97","97","97","0","0","0","0","97","97","97"
"D6","Home care","352","0","352","362","714","714","351","10","0","361","353","353","704"
